year,league,team_name,team_size,mean_age,foreigners,mean_value,total_value
2019,League_Two,Stevenage FC,47,24.9,19,0.042,1.98
2019,League_Two,Newport County,39,23.7,22,0.049,1.93
2019,League_Two,Morecambe FC,35,25.9,10,0.052,1.83
2019,League_Two,Crewe Alexandra,31,24.8,9,0.058,1.8
2019,League_Two,Macclesfield Town FC,40,24.5,10,0.035,1.4
2019,League_Two,Port Vale FC,30,26.7,4,0.046,1.38
2020,League_Two,Salford City,40,24.9,15,0.194,7.75
2020,League_Two,Bolton Wanderers,48,23.8,20,0.089,4.25
2020,League_Two,Tranmere Rovers,35,26.1,7,0.116,4.08
2020,League_Two,Oldham Athletic,35,24.1,14,0.112,3.93
2020,League_Two,Barrow AFC,39,25.9,11,0.092,3.6
2020,League_Two,Newport County,46,24.5,24,0.078,3.58
2020,League_Two,Mansfield Town,36,24.8,12,0.099,3.55
2020,League_Two,Colchester United,38,23.3,8,0.084,3.18
2020,League_Two,Southend United,52,23.6,12,0.056,2.9
2020,League_Two,Cheltenham Town,33,24.7,5,0.083,2.73
2020,League_Two,Exeter City,37,23.4,5,0.068,2.53
2020,League_Two,Bradford City,37,24.8,10,0.067,2.48
2020,League_Two,Walsall FC,33,23.7,8,0.073,2.4
2020,League_Two,Scunthorpe United,41,23.4,9,0.057,2.35
2020,League_Two,Leyton Orient,31,25.3,9,0.073,2.25
2020,League_Two,Morecambe FC,28,26.3,12,0.08,2.25
2020,League_Two,Carlisle United,39,22.6,8,0.057,2.23
2020,League_Two,Crawley Town,39,25.7,11,0.056,2.18
2020,League_Two,Forest Green Rovers,33,23.1,8,0.059,1.95
2020,League_Two,Grimsby Town,50,24.2,15,0.039,1.95
2020,League_Two,Stevenage FC,42,23.9,7,0.046,1.95
2020,League_Two,Cambridge United,31,23.5,7,0.061,1.9
2020,League_Two,Port Vale FC,35,26.0,4,0.042,1.48
2020,League_Two,Harrogate Town,33,26.3,6,0.019,0.625
2021,League_Two,Salford City,43,24.4,15,0.192,8.25
2021,League_Two,Mansfield Town,37,25.2,13,0.179,6.63
2021,League_Two,Swindon Town,41,22.9,10,0.148,6.08
2021,League_Two,Northampton Town,42,23.0,8,0.129,5.4
2021,League_Two,Bristol Rovers,51,24.3,16,0.105,5.35
2021,League_Two,Colchester United,44,24.1,8,0.117,5.15
2021,League_Two,Tranmere Rovers,34,26.4,9,0.135,4.6
2021,League_Two,Carlisle United,40,23.6,6,0.103,4.1
2021,League_Two,Bradford City,35,25.8,13,0.111,3.88
2021,League_Two,Oldham Athletic,41,24.3,17,0.093,3.8
2021,League_Two,Rochdale AFC,34,24.0,9,0.109,3.7
2021,League_Two,Barrow AFC,32,26.6,10,0.105,3.38
2021,League_Two,Newport County,49,23.4,26,0.066,3.23
2021,League_Two,Stevenage FC,39,25.5,7,0.083,3.23
2021,League_Two,Crawley Town,44,24.7,13,0.071,3.13
2021,League_Two,Hartlepool United,35,25.3,6,0.089,3.1
2021,League_Two,Port Vale FC,37,25.3,7,0.08,2.95
2021,League_Two,Exeter City,38,23.9,8,0.07,2.65
2021,League_Two,Leyton Orient,35,23.5,15,0.075,2.63
2021,League_Two,Walsall FC,33,24.6,12,0.077,2.55
2021,League_Two,Forest Green Rovers,30,22.9,9,0.083,2.48
2021,League_Two,Scunthorpe United,48,22.5,9,0.051,2.45
2021,League_Two,Harrogate Town,34,24.8,6,0.058,1.98
2021,League_Two,Sutton United,28,27.6,4,0.063,1.78
2022,League_Two,Crewe Alexandra,37,22.8,10,0.247,9.15
2022,League_Two,Salford City,39,24.6,20,0.212,8.25
2022,League_Two,Colchester United,42,25.7,10,0.164,6.88
2022,League_Two,Tranmere Rovers,37,24.3,15,0.186,6.88
2022,League_Two,AFC Wimbledon,49,22.5,14,0.139,6.8
2022,League_Two,Swindon Town,46,23.1,14,0.145,6.65
2022,League_Two,Northampton Town,41,22.8,8,0.161,6.6
2022,League_Two,Bradford City,39,25.8,12,0.167,6.5
2022,League_Two,Doncaster Rovers,44,23.6,6,0.145,6.38
2022,League_Two,Stockport County,43,25.8,15,0.147,6.33
2022,League_Two,Stevenage FC,37,25.2,12,0.17,6.28
2022,League_Two,Leyton Orient,35,24.3,19,0.174,6.1
2022,League_Two,Crawley Town,45,25.2,14,0.134,6.03
2022,League_Two,Carlisle United,38,23.8,7,0.147,5.6
2022,League_Two,Walsall FC,40,24.9,16,0.132,5.28
2022,League_Two,Gillingham FC,38,25.9,15,0.138,5.23
2022,League_Two,Hartlepool United,43,25.5,15,0.118,5.08
2022,League_Two,Mansfield Town,35,27.0,7,0.145,5.08
2022,League_Two,Harrogate Town,37,25.2,7,0.13,4.83
2022,League_Two,Newport County,36,23.8,20,0.128,4.63
2022,League_Two,Grimsby Town,38,24.2,10,0.115,4.39
2022,League_Two,Sutton United,35,26.3,8,0.125,4.38
2022,League_Two,Barrow AFC,32,27.3,7,0.126,4.03
2022,League_Two,Rochdale AFC,39,24.3,8,0.101,3.93
