year,league,team_name,team_size,mean_age,foreigners,mean_value,total_value
2016,Primeira_Liga,FC Porto,32,25.3,19,6.41,205.25
2016,Primeira_Liga,SC Braga,45,24.6,29,1.8,80.78
2016,Primeira_Liga,Vitória Guimarães SC,42,24.5,23,1.31,54.95
2016,Primeira_Liga,Rio Ave FC,34,25.2,14,0.865,29.4
2016,Primeira_Liga,CF Os Belenenses,40,25.0,11,0.676,27.03
2016,Primeira_Liga,Vitória Setúbal FC,37,24.9,15,0.657,24.33
2016,Primeira_Liga,GD Estoril Praia,36,24.5,24,0.665,23.95
2016,Primeira_Liga,CS Marítimo,40,26.1,30,0.598,23.93
2016,Primeira_Liga,Boavista FC,44,25.2,22,0.514,22.63
2016,Primeira_Liga,GD Chaves,36,26.9,22,0.611,22.0
2016,Primeira_Liga,Moreirense FC,37,26.0,25,0.587,21.73
2016,Primeira_Liga,FC Arouca,35,26.3,22,0.608,21.28
2016,Primeira_Liga,FC Paços de Ferreira,36,25.2,15,0.569,20.5
2016,Primeira_Liga,CD Nacional,34,24.8,19,0.515,17.53
2016,Primeira_Liga,CD Feirense,39,25.7,18,0.409,15.95
2016,Primeira_Liga,CD Tondela,32,25.2,19,0.429,13.73
2017,Primeira_Liga,FC Porto,36,25.4,22,7.68,276.5
2017,Primeira_Liga,Sporting CP,45,25.0,27,5.76,259.08
2017,Primeira_Liga,SL Benfica,30,26.3,21,7.64,229.08
2017,Primeira_Liga,SC Braga,38,24.6,21,2.49,94.8
2017,Primeira_Liga,Vitória Guimarães SC,41,24.8,24,1.23,50.33
2017,Primeira_Liga,Portimonense SC,34,24.6,25,1.05,35.78
2017,Primeira_Liga,Rio Ave FC,30,25.4,15,1.1,32.95
2017,Primeira_Liga,CS Marítimo,33,26.0,23,0.865,28.55
2017,Primeira_Liga,GD Estoril Praia,35,24.7,23,0.749,26.2
2017,Primeira_Liga,Vitória Setúbal FC,35,25.8,11,0.684,23.95
2017,Primeira_Liga,GD Chaves,29,26.8,17,0.819,23.75
2017,Primeira_Liga,CF Os Belenenses,33,26.9,16,0.602,19.88
2017,Primeira_Liga,Moreirense FC,32,25.2,25,0.556,17.8
2017,Primeira_Liga,CD Tondela,34,25.5,15,0.514,17.48
2017,Primeira_Liga,Boavista FC,28,26.6,16,0.58,16.25
2017,Primeira_Liga,FC Paços de Ferreira,33,26.5,15,0.477,15.73
2017,Primeira_Liga,CD Feirense,31,26.5,17,0.415,12.85
2017,Primeira_Liga,Desportivo Aves (- 2020),30,29.3,20,0.405,12.15
2018,Primeira_Liga,SL Benfica,33,25.1,23,11.61,383.0
2018,Primeira_Liga,FC Porto,33,26.2,23,10.52,347.15
2018,Primeira_Liga,Sporting CP,40,25.9,29,5.28,211.18
2018,Primeira_Liga,SC Braga,29,25.6,16,3.41,99.0
2018,Primeira_Liga,Portimonense SC,44,24.3,35,1.28,56.38
2018,Primeira_Liga,Vitória Guimarães SC,36,25.0,20,1.44,51.8
2018,Primeira_Liga,Rio Ave FC,45,24.4,26,0.76,34.2
2018,Primeira_Liga,Moreirense FC,34,25.2,20,0.779,26.5
2018,Primeira_Liga,GD Chaves,36,26.6,22,0.654,23.55
2018,Primeira_Liga,CD Santa Clara,38,26.5,21,0.539,20.48
2018,Primeira_Liga,Boavista FC,35,26.9,24,0.537,18.8
2018,Primeira_Liga,B SAD,35,25.6,17,0.519,18.18
2018,Primeira_Liga,Vitória Setúbal FC,40,26.0,18,0.449,17.98
2018,Primeira_Liga,CS Marítimo,45,25.2,34,0.393,17.68
2018,Primeira_Liga,CD Tondela,27,26.1,11,0.612,16.53
2018,Primeira_Liga,Desportivo Aves (- 2020),42,26.1,33,0.349,14.65
2018,Primeira_Liga,CD Feirense,36,26.4,22,0.343,12.35
2018,Primeira_Liga,CD Nacional,31,25.7,23,0.377,11.68
2019,Primeira_Liga,SL Benfica,36,24.4,20,8.69,312.7
2019,Primeira_Liga,FC Porto,31,25.1,16,7.24,224.45
2019,Primeira_Liga,Sporting CP,39,24.2,22,4.5,175.53
2019,Primeira_Liga,SC Braga,37,25.3,20,2.78,102.9
2019,Primeira_Liga,Vitória Guimarães SC,44,24.7,30,1.48,65.15
2019,Primeira_Liga,FC Famalicão,33,23.7,23,1.18,38.95
2019,Primeira_Liga,Portimonense SC,37,24.4,27,0.622,23.0
2019,Primeira_Liga,Rio Ave FC,37,25.1,21,0.566,20.95
2019,Primeira_Liga,CS Marítimo,33,25.8,25,0.492,16.25
2019,Primeira_Liga,B SAD,46,24.7,21,0.328,15.08
2019,Primeira_Liga,Boavista FC,32,27.0,20,0.462,14.78
2019,Primeira_Liga,CD Santa Clara,32,26.4,19,0.459,14.7
2019,Primeira_Liga,Moreirense FC,29,26.8,19,0.502,14.55
2019,Primeira_Liga,FC Paços de Ferreira,34,25.8,19,0.422,14.35
2019,Primeira_Liga,Desportivo Aves (- 2020),45,24.2,33,0.315,14.18
2019,Primeira_Liga,Vitória Setúbal FC,38,26.3,20,0.362,13.75
2019,Primeira_Liga,CD Tondela,31,25.0,15,0.428,13.28
2019,Primeira_Liga,Gil Vicente FC,30,25.3,22,0.408,12.23
2020,Primeira_Liga,SL Benfica,40,25.5,26,9.43,377.35
2020,Primeira_Liga,FC Porto,34,26.2,20,9.64,327.6
2020,Primeira_Liga,Sporting CP,39,24.7,17,6.6,257.28
2020,Primeira_Liga,SC Braga,41,24.8,18,3.49,142.95
2020,Primeira_Liga,FC Famalicão,44,23.3,28,1.48,64.93
2020,Primeira_Liga,Vitória Guimarães SC,37,23.9,26,1.47,54.5
2020,Primeira_Liga,Boavista FC,32,23.4,24,1.1,35.15
2020,Primeira_Liga,Rio Ave FC,37,26.2,23,0.889,32.88
2020,Primeira_Liga,FC Paços de Ferreira,31,25.1,18,0.884,27.4
2020,Primeira_Liga,Portimonense SC,37,26.3,30,0.674,24.95
2020,Primeira_Liga,CS Marítimo,40,25.9,33,0.586,23.45
2020,Primeira_Liga,CD Santa Clara,31,26.6,17,0.735,22.8
2020,Primeira_Liga,Moreirense FC,31,25.8,21,0.712,22.08
2020,Primeira_Liga,SC Farense,31,27.9,20,0.684,21.2
2020,Primeira_Liga,B SAD,35,24.8,14,0.549,19.23
