year,round,stage,fixture_id,fixture_date,team_name,team_id,opponent_name,opponent_id,team_win,team_home,fixture_length,fixture_location,division,opponent_rank_prev,team_rank_prev,team_rank,Rank_diff,const,team_max_stage,distance,best_match,match_ratio,league,team_name_fin,team_size,mean_age,foreigners,mean_value,total_value
2014,1st Round,1,559858,2014-08-17T12:30:00+00:00,VfR Aalen,1327,Schwarz-Weiß Rehden,9345,1.0,away,120.0,Sportplatz Waldsportstätten,,80.0,29.0,36.0,51.0,1,3,435,VfR Aalen,1.0,Bundesliga_2,VfR Aalen,33.0,25.6,8.0,0.385,12.7
2014,1st Round,1,559859,2014-08-17T12:30:00+00:00,Carl Zeiss Jena,1325,Erzgebirge AUE,190,0.0,home,90.0,Ernst-Abbe-Sportfeld,2.0,32.0,80.0,80.0,-48.0,1,1,0,FC Carl Zeiss Jena,0.9090909090909091,,,,,,,
2014,1st Round,1,559859,2014-08-17T12:30:00+00:00,Erzgebirge AUE,190,Carl Zeiss Jena,1325,1.0,away,90.0,Ernst-Abbe-Sportfeld,,80.0,32.0,35.0,48.0,1,2,86,FC Erzgebirge Aue,0.7741935483870968,Bundesliga_2,FC Erzgebirge Aue,37.0,25.4,13.0,0.355,13.15
2014,1st Round,1,559860,2014-08-17T14:00:00+00:00,Preussen Munster,1313,Bayern Munich,157,0.0,home,90.0,Preußen-Stadion,1.0,1.0,42.0,44.0,-41.0,1,1,0,Preußen Münster,0.8387096774193549,Bundesliga_3,Preußen Münster,27.0,27.3,4.0,0.219,5.9
2014,1st Round,1,559860,2014-08-17T14:00:00+00:00,Bayern Munich,157,Preussen Munster,1313,1.0,away,90.0,Preußen-Stadion,3.0,42.0,1.0,1.0,41.0,1,5,502,Bayern Munich,1.0,Bundesliga,Bayern Munich,33.0,25.5,17.0,17.43,575.13
2014,1st Round,1,559861,2014-08-17T14:00:00+00:00,SV Sandhausen,189,Arminia Bielefeld,188,0.0,away,90.0,SchücoArena,2.0,34.0,30.0,30.0,4.0,1,1,299,SV Sandhausen,1.0,Bundesliga_2,SV Sandhausen,33.0,26.3,10.0,0.376,12.4
2014,1st Round,1,559862,2014-08-17T14:00:00+00:00,SC Freiburg,160,Eintracht Trier,1627,1.0,away,90.0,Moselstadion,,80.0,14.0,17.0,66.0,1,4,218,SC Freiburg,1.0,Bundesliga,SC Freiburg,30.0,25.1,13.0,1.91,57.4
2014,1st Round,1,559863,2014-08-17T14:00:00+00:00,Karlsruher SC,785,Neubrandenburg 04,13934,1.0,away,90.0,Ligaplatz am Jahnstadion,,80.0,23.0,21.0,57.0,1,2,607,Karlsruher SC,1.0,Bundesliga_2,Karlsruher SC,31.0,25.0,10.0,0.556,17.25
2014,1st Round,1,559864,2014-08-17T14:00:00+00:00,FC Wurzburger Kickers,784,Fortuna Dusseldorf,158,1.0,home,120.0,flyeralarm-Arena,2.0,24.0,80.0,80.0,-56.0,1,2,0,Würzburger Kickers,0.8717948717948718,,,,,,,
2014,1st Round,1,559864,2014-08-17T14:00:00+00:00,Fortuna Dusseldorf,158,FC Wurzburger Kickers,784,0.0,away,120.0,flyeralarm-Arena,,80.0,24.0,28.0,56.0,1,1,273,Fortuna Düsseldorf,0.9444444444444444,Bundesliga_2,Fortuna Düsseldorf,30.0,25.3,12.0,0.719,21.58
2014,1st Round,1,559865,2014-08-17T16:30:00+00:00,RB Leipzig,173,SC Paderborn 07,185,1.0,home,120.0,Red Bull Arena,2.0,20.0,38.0,23.0,-18.0,1,3,0,RB Leipzig,1.0,Bundesliga_2,RB Leipzig,35.0,24.3,15.0,0.933,32.65
2014,1st Round,1,559865,2014-08-17T16:30:00+00:00,SC Paderborn 07,185,RB Leipzig,173,0.0,away,120.0,Red Bull Arena,3.0,38.0,20.0,18.0,18.0,1,1,255,SC Paderborn 07,1.0,Bundesliga,SC Paderborn 07,28.0,26.1,9.0,1.02,28.5
2014,1st Round,1,559866,2014-08-17T16:30:00+00:00,FC Magdeburg,179,FC Augsburg,170,1.0,home,90.0,MDCC-Arena,1.0,8.0,80.0,80.0,-72.0,1,2,0,1.FC Magdeburg,0.9230769230769231,,,,,,,
2014,1st Round,1,559866,2014-08-17T16:30:00+00:00,FC Augsburg,170,FC Magdeburg,179,0.0,away,90.0,MDCC-Arena,,80.0,8.0,5.0,72.0,1,1,422,FC Augsburg,1.0,Bundesliga,FC Augsburg,35.0,25.5,19.0,1.43,50.08
2014,1st Round,1,559867,2014-08-17T18:30:00+00:00,SV Darmstadt 98,181,VfL Wolfsburg,161,0.0,home,120.0,Stadion am Böllenfalltor,1.0,5.0,39.0,20.0,-34.0,1,1,0,SV Darmstadt 98,1.0,Bundesliga_2,SV Darmstadt 98,28.0,25.9,3.0,0.459,12.85
2014,1st Round,1,559867,2014-08-17T18:30:00+00:00,VfL Wolfsburg,161,SV Darmstadt 98,181,1.0,away,120.0,Stadion am Böllenfalltor,3.0,39.0,5.0,2.0,34.0,1,6,322,VfL Wolfsburg,1.0,Bundesliga,VfL Wolfsburg,30.0,25.9,18.0,7.37,221.05
2014,1st Round,1,559868,2014-08-18T16:30:00+00:00,FC Heidenheim,180,Union Berlin,182,1.0,home,90.0,Voith-Arena,2.0,27.0,37.0,26.0,-10.0,1,2,0,1.FC Heidenheim 1846,0.7878787878787878,Bundesliga_2,1.FC Heidenheim 1846,28.0,24.8,1.0,0.404,11.3
2014,1st Round,1,559869,2014-08-18T16:30:00+00:00,Energie Cottbus,1320,Hamburger SV,175,0.0,home,120.0,Stadion der Freundschaft,1.0,16.0,36.0,43.0,-20.0,1,1,0,FC Energie Cottbus,0.9090909090909091,Bundesliga_3,FC Energie Cottbus,39.0,23.6,10.0,0.151,5.9
2014,1st Round,1,559869,2014-08-18T16:30:00+00:00,Hamburger SV,175,Energie Cottbus,1320,1.0,away,120.0,Stadion der Freundschaft,2.0,36.0,16.0,16.0,20.0,1,2,428,Hamburger SV,1.0,Bundesliga,Hamburger SV,38.0,25.2,21.0,2.29,87.15
2014,1st Round,1,559870,2014-08-18T16:30:00+00:00,Kickers Offenbach,1628,FC Ingolstadt 04,184,1.0,home,120.0,Sparda-Bank-Hessen-Stadion,2.0,28.0,80.0,80.0,-52.0,1,3,0,Kickers Offenbach,1.0,,,,,,,
2014,1st Round,1,559870,2014-08-18T16:30:00+00:00,FC Ingolstadt 04,184,Kickers Offenbach,1628,0.0,away,120.0,Sparda-Bank-Hessen-Stadion,,80.0,28.0,19.0,52.0,1,1,244,FC Ingolstadt 04,1.0,Bundesliga_2,FC Ingolstadt 04,30.0,25.2,12.0,0.641,19.23
2014,1st Round,1,559871,2014-08-18T18:30:00+00:00,Dynamo Dresden,183,FC Schalke 04,174,1.0,home,90.0,Glücksgas stadion,1.0,3.0,35.0,42.0,-32.0,1,3,0,SG Dynamo Dresden,0.9032258064516129,Bundesliga_3,SG Dynamo Dresden,29.0,23.5,3.0,0.2,5.8
2014,1st Round,1,559871,2014-08-18T18:30:00+00:00,FC Schalke 04,174,Dynamo Dresden,183,0.0,away,90.0,Glücksgas stadion,2.0,35.0,3.0,6.0,32.0,1,1,475,FC Schalke 04,1.0,Bundesliga,FC Schalke 04,36.0,24.0,15.0,5.89,212.0
2015,Quarter-finals,4,559746,2016-02-09T18:00:00+00:00,Bayer Leverkusen,168,Werder Bremen,162,0.0,home,90.0,BayArena,1.0,10.0,4.0,3.0,6.0,1,4,0,Bayer 04 Leverkusen,0.9142857142857143,Bundesliga,Bayer 04 Leverkusen,33.0,24.2,21.0,7.31,241.3
2015,Quarter-finals,4,559747,2016-02-09T19:30:00+00:00,VfB Stuttgart,172,Borussia Dortmund,165,0.0,home,90.0,Mercedes-Benz-Arena,1.0,7.0,14.0,17.0,-7.0,1,4,0,VfB Stuttgart,1.0,Bundesliga,VfB Stuttgart,34.0,24.8,19.0,2.39,81.18
2015,Quarter-finals,4,559747,2016-02-09T19:30:00+00:00,Borussia Dortmund,165,VfB Stuttgart,172,1.0,away,90.0,Mercedes-Benz-Arena,1.0,14.0,7.0,2.0,7.0,1,6,277,Borussia Dortmund,1.0,Bundesliga,Borussia Dortmund,30.0,24.9,13.0,11.77,352.95
2015,Quarter-finals,4,559748,2016-02-10T18:00:00+00:00,FC Heidenheim,180,Hertha Berlin,159,0.0,home,90.0,Voith-Arena,1.0,15.0,26.0,29.0,-11.0,1,4,0,1.FC Heidenheim 1846,0.7878787878787878,Bundesliga_2,1.FC Heidenheim 1846,28.0,25.4,4.0,0.488,13.65
2015,Quarter-finals,4,559749,2016-02-10T19:30:00+00:00,Bayern Munich,157,Vfl Bochum,176,1.0,away,90.0,rewirpowerSTADION,2.0,29.0,1.0,1.0,28.0,1,6,482,Bayern Munich,1.0,Bundesliga,Bayern Munich,34.0,25.9,19.0,17.53,596.05
2015,Semi-finals,5,559750,2016-04-19T18:30:00+00:00,Bayern Munich,157,Werder Bremen,162,1.0,home,90.0,Allianz-Arena,1.0,10.0,1.0,1.0,9.0,1,6,0,Bayern Munich,1.0,Bundesliga,Bayern Munich,34.0,25.9,19.0,17.53,596.05
2015,Semi-finals,5,559751,2016-04-20T18:30:00+00:00,Borussia Dortmund,165,Hertha Berlin,159,1.0,away,90.0,Olympiastadion Berlin,1.0,15.0,7.0,2.0,8.0,1,6,331,Borussia Dortmund,1.0,Bundesliga,Borussia Dortmund,30.0,24.9,13.0,11.77,352.95
2015,Final,6,559752,2016-05-21T18:00:00+00:00,Bayern Munich,157,Borussia Dortmund,165,1.0,home,120.0,Olympiastadion Berlin,1.0,7.0,1.0,1.0,6.0,1,6,0,Bayern Munich,1.0,Bundesliga,Bayern Munich,34.0,25.9,19.0,17.53,596.05
2015,Final,6,559752,2016-05-21T18:00:00+00:00,Borussia Dortmund,165,Bayern Munich,157,0.0,away,120.0,Olympiastadion Berlin,1.0,1.0,7.0,2.0,-6.0,1,6,395,Borussia Dortmund,1.0,Bundesliga,Borussia Dortmund,30.0,24.9,13.0,11.77,352.95
2015,3rd Round,3,559753,2015-12-15T18:00:00+00:00,SpVgg Unterhaching,1314,Bayer Leverkusen,168,0.0,home,90.0,Alpenbauer Sportpark,1.0,4.0,55.0,80.0,-51.0,1,3,0,SpVgg Unterhaching,1.0,,,,,,,
2015,3rd Round,3,559753,2015-12-15T18:00:00+00:00,Bayer Leverkusen,168,SpVgg Unterhaching,1314,1.0,away,90.0,Alpenbauer Sportpark,3.0,55.0,4.0,3.0,51.0,1,4,469,Bayer 04 Leverkusen,0.9142857142857143,Bundesliga,Bayer 04 Leverkusen,33.0,24.2,21.0,7.31,241.3
2015,3rd Round,3,559754,2015-12-15T18:15:00+00:00,Borussia Monchengladbach,163,Werder Bremen,162,0.0,home,90.0,Stadion im BORUSSIA-PARK,1.0,10.0,3.0,4.0,7.0,1,3,0,Borussia Mönchengladbach,0.9583333333333334,Bundesliga,Borussia Mönchengladbach,29.0,25.4,18.0,6.42,186.15
2015,3rd Round,3,559755,2015-12-15T19:30:00+00:00,Erzgebirge AUE,190,FC Heidenheim,180,0.0,home,90.0,Sparkassen-Erzgebirgsstadion,2.0,26.0,35.0,38.0,-9.0,1,3,0,FC Erzgebirge Aue,0.7741935483870968,Bundesliga_3,FC Erzgebirge Aue,30.0,23.8,6.0,0.211,6.33
2015,3rd Round,3,559755,2015-12-15T19:30:00+00:00,FC Heidenheim,180,Erzgebirge AUE,190,1.0,away,90.0,Sparkassen-Erzgebirgsstadion,2.0,35.0,26.0,29.0,9.0,1,4,284,1.FC Heidenheim 1846,0.7878787878787878,Bundesliga_2,1.FC Heidenheim 1846,28.0,25.4,4.0,0.488,13.65
2015,3rd Round,3,559756,2015-12-15T19:30:00+00:00,Bayern Munich,157,SV Darmstadt 98,181,1.0,home,90.0,Allianz-Arena,2.0,20.0,1.0,1.0,19.0,1,6,0,Bayern Munich,1.0,Bundesliga,Bayern Munich,34.0,25.9,19.0,17.53,596.05
2015,3rd Round,3,559756,2015-12-15T19:30:00+00:00,SV Darmstadt 98,181,Bayern Munich,157,0.0,away,90.0,Allianz-Arena,1.0,1.0,20.0,14.0,-19.0,1,3,282,SV Darmstadt 98,1.0,Bundesliga,SV Darmstadt 98,30.0,27.3,8.0,0.838,25.15
2015,3rd Round,3,559757,2015-12-16T18:00:00+00:00,FC Nurnberg,171,Hertha Berlin,159,0.0,home,90.0,Grundig-Stadion,1.0,15.0,27.0,21.0,-12.0,1,3,0,1.FC Nuremberg,0.8,Bundesliga_2,1.FC Nuremberg,32.0,25.5,12.0,0.869,27.8
2015,3rd Round,3,559758,2015-12-16T18:00:00+00:00,VfB Stuttgart,172,Eintracht Braunschweig,744,1.0,home,120.0,Mercedes-Benz-Arena,2.0,24.0,14.0,17.0,10.0,1,4,0,VfB Stuttgart,1.0,Bundesliga,VfB Stuttgart,34.0,24.8,19.0,2.39,81.18
2015,3rd Round,3,559759,2015-12-16T19:30:00+00:00,FC Augsburg,170,Borussia Dortmund,165,0.0,home,90.0,WWK Arena,1.0,7.0,5.0,12.0,2.0,1,3,0,FC Augsburg,1.0,Bundesliga,FC Augsburg,39.0,25.9,21.0,1.94,75.83
2015,3rd Round,3,559759,2015-12-16T19:30:00+00:00,Borussia Dortmund,165,FC Augsburg,170,1.0,away,90.0,WWK Arena,1.0,5.0,7.0,2.0,-2.0,1,6,356,Borussia Dortmund,1.0,Bundesliga,Borussia Dortmund,30.0,24.9,13.0,11.77,352.95
2015,3rd Round,3,559760,2015-12-16T19:30:00+00:00,TSV 1860 Munich,786,Vfl Bochum,176,0.0,home,90.0,Allianz-Arena,2.0,29.0,34.0,33.0,-5.0,1,3,0,TSV 1860 Munich,1.0,Bundesliga_2,TSV 1860 Munich,36.0,25.1,16.0,0.476,17.13
2015,2nd Round,2,559761,2015-10-27T18:00:00+00:00,Erzgebirge AUE,190,Eintracht Frankfurt,169,1.0,home,90.0,Sparkassen-Erzgebirgsstadion,1.0,9.0,35.0,38.0,-26.0,1,3,0,FC Erzgebirge Aue,0.7741935483870968,Bundesliga_3,FC Erzgebirge Aue,30.0,23.8,6.0,0.211,6.33
2015,2nd Round,2,559761,2015-10-27T18:00:00+00:00,Eintracht Frankfurt,169,Erzgebirge AUE,190,0.0,away,90.0,Sparkassen-Erzgebirgsstadion,2.0,35.0,9.0,16.0,26.0,1,2,287,Eintracht Frankfurt,1.0,Bundesliga,Eintracht Frankfurt,35.0,24.9,21.0,2.19,76.6
2015,2nd Round,2,559762,2015-10-27T18:00:00+00:00,FSV Frankfurt,1332,Hertha Berlin,159,0.0,home,120.0,Frankfurter Volksbank Stadion,1.0,15.0,31.0,35.0,-16.0,1,2,0,FSV Frankfurt,1.0,Bundesliga_2,FSV Frankfurt,32.0,24.8,18.0,0.452,14.45
2015,2nd Round,2,559763,2015-10-27T18:00:00+00:00,FSV Mainz 05,164,TSV 1860 Munich,786,0.0,home,90.0,Coface Arena,2.0,34.0,11.0,6.0,23.0,1,2,0,1.FSV Mainz 05,0.9230769230769231,Bundesliga,1.FSV Mainz 05,39.0,25.3,22.0,2.18,85.15
2015,2nd Round,2,559763,2015-10-27T18:00:00+00:00,TSV 1860 Munich,786,FSV Mainz 05,164,1.0,away,90.0,Coface Arena,1.0,11.0,34.0,33.0,-23.0,1,3,321,TSV 1860 Munich,1.0,Bundesliga_2,TSV 1860 Munich,36.0,25.1,16.0,0.476,17.13
2015,2nd Round,2,559764,2015-10-27T18:00:00+00:00,FC Nurnberg,171,Fortuna Dusseldorf,158,1.0,home,90.0,Grundig-Stadion,2.0,28.0,27.0,21.0,1.0,1,3,0,1.FC Nuremberg,0.8,Bundesliga_2,1.FC Nuremberg,32.0,25.5,12.0,0.869,27.8
2015,2nd Round,2,559764,2015-10-27T18:00:00+00:00,Fortuna Dusseldorf,158,FC Nurnberg,171,0.0,away,90.0,Grundig-Stadion,2.0,27.0,28.0,32.0,-1.0,1,2,366,Fortuna Düsseldorf,0.9444444444444444,Bundesliga_2,Fortuna Düsseldorf,34.0,25.6,16.0,0.538,18.3
2015,2nd Round,2,559765,2015-10-27T19:30:00+00:00,SpVgg Unterhaching,1314,RB Leipzig,173,1.0,home,90.0,Alpenbauer Sportpark,2.0,23.0,55.0,80.0,-32.0,1,3,0,SpVgg Unterhaching,1.0,,,,,,,
2015,2nd Round,2,559765,2015-10-27T19:30:00+00:00,RB Leipzig,173,SpVgg Unterhaching,1314,0.0,away,90.0,Alpenbauer Sportpark,3.0,55.0,23.0,20.0,32.0,1,2,368,RB Leipzig,1.0,Bundesliga_2,RB Leipzig,31.0,23.4,14.0,1.32,41.05
2015,2nd Round,2,559766,2015-10-27T19:30:00+00:00,SV Darmstadt 98,181,Hannover 96,166,1.0,home,90.0,Merck-Stadion am Böllenfalltor,1.0,13.0,20.0,14.0,-7.0,1,3,0,SV Darmstadt 98,1.0,Bundesliga,SV Darmstadt 98,30.0,27.3,8.0,0.838,25.15
2015,2nd Round,2,559766,2015-10-27T19:30:00+00:00,Hannover 96,166,SV Darmstadt 98,181,0.0,away,90.0,Merck-Stadion am Böllenfalltor,2.0,20.0,13.0,18.0,7.0,1,2,287,Hannover 96,1.0,Bundesliga,Hannover 96,39.0,24.5,21.0,1.56,60.83
2015,2nd Round,2,559767,2015-10-27T19:30:00+00:00,FC Kaiserslautern,745,Vfl Bochum,176,0.0,away,90.0,rewirpowerSTADION,2.0,29.0,22.0,28.0,7.0,1,2,232,1.FC Kaiserslautern,0.9444444444444444,Bundesliga_2,1.FC Kaiserslautern,33.0,24.3,12.0,0.577,19.05
2015,2nd Round,2,559768,2015-10-27T19:30:00+00:00,VfL Wolfsburg,161,Bayern Munich,157,0.0,home,90.0,VOLKSWAGEN ARENA,1.0,1.0,2.0,8.0,-1.0,1,2,0,VfL Wolfsburg,1.0,Bundesliga,VfL Wolfsburg,35.0,25.5,19.0,7.73,270.43
2015,2nd Round,2,559768,2015-10-27T19:30:00+00:00,Bayern Munich,157,VfL Wolfsburg,161,1.0,away,90.0,VOLKSWAGEN ARENA,1.0,2.0,1.0,1.0,1.0,1,6,476,Bayern Munich,1.0,Bundesliga,Bayern Munich,34.0,25.9,19.0,17.53,596.05
2015,2nd Round,2,559769,2015-10-28T18:00:00+00:00,FC Viktoria Koln,1620,Bayer Leverkusen,168,0.0,home,90.0,Sportpark Höhenberg,1.0,4.0,80.0,80.0,-76.0,1,2,0,FC Viktoria Köln,0.9375,,,,,,,
2015,2nd Round,2,559769,2015-10-28T18:00:00+00:00,Bayer Leverkusen,168,FC Viktoria Koln,1620,1.0,away,90.0,Sportpark Höhenberg,,80.0,4.0,3.0,76.0,1,4,14,Bayer 04 Leverkusen,0.9142857142857143,Bundesliga,Bayer 04 Leverkusen,33.0,24.2,21.0,7.31,241.3
2015,2nd Round,2,559770,2015-10-28T18:00:00+00:00,SV Sandhausen,189,FC Heidenheim,180,0.0,home,120.0,Hardtwaldstadion,2.0,26.0,30.0,31.0,-4.0,1,2,0,SV Sandhausen,1.0,Bundesliga_2,SV Sandhausen,30.0,26.4,8.0,0.43,12.9
2015,2nd Round,2,559770,2015-10-28T18:00:00+00:00,FC Heidenheim,180,SV Sandhausen,189,1.0,away,120.0,Hardtwaldstadion,2.0,30.0,26.0,29.0,4.0,1,4,132,1.FC Heidenheim 1846,0.7878787878787878,Bundesliga_2,1.FC Heidenheim 1846,28.0,25.4,4.0,0.488,13.65
2015,2nd Round,2,559771,2015-10-28T18:00:00+00:00,Borussia Dortmund,165,SC Paderborn 07,185,1.0,home,90.0,Signal-Iduna-Park,1.0,18.0,7.0,2.0,11.0,1,6,0,Borussia Dortmund,1.0,Bundesliga,Borussia Dortmund,30.0,24.9,13.0,11.77,352.95
2015,2nd Round,2,559771,2015-10-28T18:00:00+00:00,SC Paderborn 07,185,Borussia Dortmund,165,0.0,away,90.0,Signal-Iduna-Park,1.0,7.0,18.0,36.0,-11.0,1,2,50,SC Paderborn 07,1.0,Bundesliga_2,SC Paderborn 07,34.0,26.3,14.0,0.528,17.95
2015,2nd Round,2,559772,2015-10-28T18:00:00+00:00,SC Freiburg,160,FC Augsburg,170,0.0,home,90.0,Schwarzwald-Stadion,1.0,5.0,17.0,19.0,-12.0,1,2,0,SC Freiburg,1.0,Bundesliga_2,SC Freiburg,34.0,23.8,12.0,0.965,32.8
2015,2nd Round,2,559772,2015-10-28T18:00:00+00:00,FC Augsburg,170,SC Freiburg,160,1.0,away,90.0,Schwarzwald-Stadion,1.0,17.0,5.0,12.0,12.0,1,3,227,FC Augsburg,1.0,Bundesliga,FC Augsburg,39.0,25.9,21.0,1.94,75.83
2015,2nd Round,2,559773,2015-10-28T19:30:00+00:00,Carl Zeiss Jena,1325,VfB Stuttgart,172,0.0,home,90.0,Ernst-Abbe-Sportfeld,1.0,14.0,80.0,80.0,-66.0,1,2,0,FC Carl Zeiss Jena,0.9090909090909091,,,,,,,
2015,2nd Round,2,559773,2015-10-28T19:30:00+00:00,VfB Stuttgart,172,Carl Zeiss Jena,1325,1.0,away,90.0,Ernst-Abbe-Sportfeld,,80.0,14.0,17.0,66.0,1,4,291,VfB Stuttgart,1.0,Bundesliga,VfB Stuttgart,34.0,24.8,19.0,2.39,81.18
2015,2nd Round,2,559774,2015-10-28T19:30:00+00:00,FC Schalke 04,174,Borussia Monchengladbach,163,0.0,home,90.0,Veltins-Arena,1.0,3.0,6.0,5.0,-3.0,1,2,0,FC Schalke 04,1.0,Bundesliga,FC Schalke 04,32.0,24.9,14.0,7.04,225.2
2015,2nd Round,2,559774,2015-10-28T19:30:00+00:00,Borussia Monchengladbach,163,FC Schalke 04,174,1.0,away,90.0,Veltins-Arena,1.0,6.0,3.0,4.0,3.0,1,3,60,Borussia Mönchengladbach,0.9583333333333334,Bundesliga,Borussia Mönchengladbach,29.0,25.4,18.0,6.42,186.15
2015,2nd Round,2,559775,2015-10-28T19:30:00+00:00,1.FC Köln,192,Werder Bremen,162,0.0,away,90.0,Weserstadion,1.0,10.0,12.0,9.0,-2.0,1,2,275,1.FC Köln,1.0,Bundesliga,1.FC Köln,25.0,25.0,12.0,2.75,68.63
2015,1st Round,1,559776,2015-08-07T17:00:00+00:00,FSV Frankfurt,1332,BFC Dynamo,1636,1.0,away,90.0,Friedrich-Ludwig-Jahn-Sportpark,,80.0,31.0,35.0,49.0,1,2,426,FSV Frankfurt,1.0,Bundesliga_2,FSV Frankfurt,32.0,24.8,18.0,0.452,14.45
2015,1st Round,1,559777,2015-08-07T17:00:00+00:00,SV Darmstadt 98,181,TuS Erndtebruck,1647,1.0,away,90.0,Leimbachstadion,,80.0,20.0,14.0,60.0,1,3,126,SV Darmstadt 98,1.0,Bundesliga,SV Darmstadt 98,30.0,27.3,8.0,0.838,25.15
2015,1st Round,1,559778,2015-08-07T18:00:00+00:00,SV Elversberg,1660,FC Augsburg,170,0.0,home,120.0,Waldstadion an der Kaiserlinde,1.0,5.0,80.0,80.0,-75.0,1,1,0,SV 07 Elversberg,0.896551724137931,,,,,,,
2015,1st Round,1,559778,2015-08-07T18:00:00+00:00,FC Augsburg,170,SV Elversberg,1660,1.0,away,120.0,Waldstadion an der Kaiserlinde,,80.0,5.0,12.0,75.0,1,3,296,FC Augsburg,1.0,Bundesliga,FC Augsburg,39.0,25.9,21.0,1.94,75.83
2015,1st Round,1,559779,2015-08-08T13:30:00+00:00,FC Viktoria Koln,1620,Union Berlin,182,1.0,home,90.0,Sportpark Höhenberg,2.0,25.0,80.0,80.0,-55.0,1,2,0,FC Viktoria Köln,0.9375,,,,,,,
2015,1st Round,1,559780,2015-08-08T13:30:00+00:00,SV Meppen,1318,1.FC Köln,192,0.0,home,90.0,Hänsch-Arena,1.0,12.0,80.0,80.0,-68.0,1,1,0,SV Meppen,1.0,,,,,,,
2015,1st Round,1,559780,2015-08-08T13:30:00+00:00,1.FC Köln,192,SV Meppen,1318,1.0,away,90.0,Hänsch-Arena,,80.0,12.0,9.0,68.0,1,2,201,1.FC Köln,1.0,Bundesliga,1.FC Köln,25.0,25.0,12.0,2.75,68.63
2015,1st Round,1,559781,2015-08-08T13:30:00+00:00,Hallescher FC,1316,Eintracht Braunschweig,744,0.0,home,90.0,ERDGAS Sportpark,2.0,24.0,46.0,49.0,-22.0,1,1,0,Hallescher FC,1.0,Bundesliga_3,Hallescher FC,28.0,25.2,7.0,0.209,5.85
2015,1st Round,1,559782,2015-08-08T13:30:00+00:00,Stuttgarter Kickers,12868,VfL Wolfsburg,161,0.0,home,90.0,GAZİ-Stadion auf der Waldau,1.0,2.0,40.0,54.0,-38.0,1,1,0,Stuttgarter Kickers,1.0,Bundesliga_3,Stuttgarter Kickers,35.0,25.0,10.0,0.185,6.48
2015,1st Round,1,559782,2015-08-08T13:30:00+00:00,VfL Wolfsburg,161,Stuttgarter Kickers,12868,1.0,away,90.0,GAZİ-Stadion auf der Waldau,3.0,40.0,2.0,8.0,38.0,1,2,428,VfL Wolfsburg,1.0,Bundesliga,VfL Wolfsburg,35.0,25.5,19.0,7.73,270.43
2015,1st Round,1,559783,2015-08-08T13:30:00+00:00,Sportfreunde Lotte,1323,Bayer Leverkusen,168,0.0,home,90.0,Sportpark am Lotter Kreuz,1.0,4.0,80.0,80.0,-76.0,1,1,0,Sportfreunde Lotte,1.0,,,,,,,
2015,1st Round,1,559783,2015-08-08T13:30:00+00:00,Bayer Leverkusen,168,Sportfreunde Lotte,1323,1.0,away,90.0,Sportpark am Lotter Kreuz,,80.0,4.0,3.0,76.0,1,4,153,Bayer 04 Leverkusen,0.9142857142857143,Bundesliga,Bayer 04 Leverkusen,33.0,24.2,21.0,7.31,241.3
2015,1st Round,1,559784,2015-08-08T13:30:00+00:00,MSV Duisburg,187,FC Schalke 04,174,0.0,home,90.0,Schauinsland-Reisen-Arena,1.0,6.0,38.0,34.0,-32.0,1,1,0,MSV Duisburg,1.0,Bundesliga_2,MSV Duisburg,35.0,26.4,14.0,0.328,11.48
2015,1st Round,1,559784,2015-08-08T13:30:00+00:00,FC Schalke 04,174,MSV Duisburg,187,1.0,away,90.0,Schauinsland-Reisen-Arena,3.0,38.0,6.0,5.0,32.0,1,2,31,FC Schalke 04,1.0,Bundesliga,FC Schalke 04,32.0,24.9,14.0,7.04,225.2
2015,1st Round,1,559785,2015-08-08T13:30:00+00:00,FC Wurzburger Kickers,784,Werder Bremen,162,0.0,home,120.0,flyeralarm-Arena,1.0,10.0,80.0,39.0,-70.0,1,1,0,Würzburger Kickers,0.8717948717948718,Bundesliga_3,Würzburger Kickers,29.0,26.2,6.0,0.179,5.2
2015,1st Round,1,559786,2015-08-08T13:30:00+00:00,Erzgebirge AUE,190,SpVgg Greuther Furth,178,1.0,home,90.0,Sparkassen-Erzgebirgsstadion,2.0,32.0,35.0,38.0,-3.0,1,3,0,FC Erzgebirge Aue,0.7741935483870968,Bundesliga_3,FC Erzgebirge Aue,30.0,23.8,6.0,0.211,6.33
2015,1st Round,1,559786,2015-08-08T13:30:00+00:00,SpVgg Greuther Furth,178,Erzgebirge AUE,190,0.0,away,90.0,Sparkassen-Erzgebirgsstadion,2.0,35.0,32.0,27.0,3.0,1,1,173,SpVgg Greuther Fürth,0.95,Bundesliga_2,SpVgg Greuther Fürth,36.0,24.6,13.0,0.444,16.0
2015,1st Round,1,559787,2015-08-08T13:30:00+00:00,Eintracht Frankfurt,169,Bremer Sv,1630,1.0,away,90.0,Stadion Vinnenweg,,80.0,9.0,16.0,71.0,1,2,329,Eintracht Frankfurt,1.0,Bundesliga,Eintracht Frankfurt,35.0,24.9,21.0,2.19,76.6
2015,1st Round,1,559788,2015-08-08T16:00:00+00:00,TSV 1860 Munich,786,1899 Hoffenheim,167,1.0,home,90.0,Allianz-Arena,1.0,8.0,34.0,33.0,-26.0,1,3,0,TSV 1860 Munich,1.0,Bundesliga_2,TSV 1860 Munich,36.0,25.1,16.0,0.476,17.13
