year,round,stage,fixture_id,fixture_date,team_name,team_id,opponent_name,opponent_id,team_win,team_home,fixture_length,fixture_location
2016,2nd Round,5,44922,2016-10-26T18:00:00+00:00,Ijsselmeervogels,1280,Koninklijke HFC,1246,1.0,home,90.0,Sportpark De Westmaat (IJsselmeervogels) (Bunschoten)
2016,2nd Round,5,44922,2016-10-26T18:00:00+00:00,Koninklijke HFC,1246,Ijsselmeervogels,1280,0.0,away,90.0,Sportpark De Westmaat (IJsselmeervogels) (Bunschoten)
2016,2nd Round,5,44923,2016-10-26T18:00:00+00:00,Utrecht,207,Groningen,202,1.0,home,90.0,Stadion Galgenwaard (Utrecht)
2016,2nd Round,5,44923,2016-10-26T18:00:00+00:00,Groningen,202,Utrecht,207,0.0,away,90.0,Stadion Galgenwaard (Utrecht)
2016,2nd Round,5,44924,2016-10-26T18:00:00+00:00,Vitesse,200,Waalwijk,417,1.0,home,90.0,GelreDome (Arnhem)
2016,2nd Round,5,44924,2016-10-26T18:00:00+00:00,Waalwijk,417,Vitesse,200,0.0,away,90.0,GelreDome (Arnhem)
2016,2nd Round,5,44925,2016-10-26T16:30:00+00:00,Kozakken Boys,1242,Ajax,194,0.0,home,90.0,Sportpark De Zwaaier (Werkendam)
2016,2nd Round,5,44925,2016-10-26T16:30:00+00:00,Ajax,194,Kozakken Boys,1242,1.0,away,90.0,Sportpark De Zwaaier (Werkendam)
2016,2nd Round,5,44926,2016-10-25T18:45:00+00:00,Sparta Rotterdam,426,PSV Eindhoven,197,1.0,home,90.0,Sparta-Stadion Het Kasteel (Rotterdam)
2016,2nd Round,5,44926,2016-10-25T18:45:00+00:00,PSV Eindhoven,197,Sparta Rotterdam,426,0.0,away,90.0,Sparta-Stadion Het Kasteel (Rotterdam)
2016,2nd Round,5,44927,2016-10-25T18:00:00+00:00,ADO Den Haag,198,Telstar,427,1.0,home,90.0,Kyocera Stadion (Den Haag)
2016,2nd Round,5,44927,2016-10-25T18:00:00+00:00,Telstar,427,ADO Den Haag,198,0.0,away,90.0,Kyocera Stadion (Den Haag)
2016,2nd Round,5,44928,2016-10-25T18:00:00+00:00,FC Volendam,416,Almere City FC,419,1.0,home,120.0,Kras Stadion (Volendam)
2016,2nd Round,5,44928,2016-10-25T18:00:00+00:00,Almere City FC,419,FC Volendam,416,0.0,away,120.0,Kras Stadion (Volendam)
2016,2nd Round,5,44929,2016-10-25T18:00:00+00:00,GO Ahead Eagles,410,Jodan Boys,1289,0.0,home,90.0,De Adelaarshorst (Deventer)
2016,2nd Round,5,44929,2016-10-25T18:00:00+00:00,Jodan Boys,1289,GO Ahead Eagles,410,1.0,away,90.0,De Adelaarshorst (Deventer)
2016,2nd Round,5,44930,2016-10-25T18:00:00+00:00,Spakenburg,1249,ASWH,1254,0.0,home,120.0,Sportpark De Westmaat (Spakenburg) (Bunschoten)
2016,2nd Round,5,44930,2016-10-25T18:00:00+00:00,ASWH,1254,Spakenburg,1249,1.0,away,120.0,Sportpark De Westmaat (Spakenburg) (Bunschoten)
2016,2nd Round,5,44931,2016-10-25T18:00:00+00:00,TEC,1255,Cambuur,420,0.0,home,90.0,Sportpark De Lok (Tiel)
2016,2nd Round,5,44931,2016-10-25T18:00:00+00:00,Cambuur,420,TEC,1255,1.0,away,90.0,Sportpark De Lok (Tiel)
2016,2nd Round,5,44932,2016-10-25T16:30:00+00:00,Vvsb,1251,Katwijk,1237,1.0,home,90.0,Sportpark De Boekhorst (Noordwijkerhout)
2016,2nd Round,5,44932,2016-10-25T16:30:00+00:00,Katwijk,1237,Vvsb,1251,0.0,away,90.0,Sportpark De Boekhorst (Noordwijkerhout)
2016,1st Round,6,44933,2016-09-22T18:45:00+00:00,Feyenoord,209,FC OSS,423,1.0,home,90.0,Stadion Feijenoord (Rotterdam)
2016,1st Round,6,44933,2016-09-22T18:45:00+00:00,FC OSS,423,Feyenoord,209,0.0,away,90.0,Stadion Feijenoord (Rotterdam)
2016,1st Round,6,44934,2016-09-22T18:00:00+00:00,ASV De Dijk,1260,Vitesse,200,0.0,home,90.0,Sportpark Schellingwoude (Amsterdam)
2016,1st Round,6,44934,2016-09-22T18:00:00+00:00,Vitesse,200,ASV De Dijk,1260,1.0,away,90.0,Sportpark Schellingwoude (Amsterdam)
2016,1st Round,6,44935,2016-09-22T18:00:00+00:00,Hsc 21,1281,TEC,1255,0.0,home,90.0,Sportpark Groot Scholtenhagen (Haaksbergen)
2016,1st Round,6,44935,2016-09-22T18:00:00+00:00,TEC,1255,Hsc 21,1281,1.0,away,90.0,Sportpark Groot Scholtenhagen (Haaksbergen)
2016,1st Round,6,44936,2016-09-22T16:30:00+00:00,Twente,415,Utrecht,207,0.0,home,90.0,De Grolsch Veste (Enschede)
2016,1st Round,6,44936,2016-09-22T16:30:00+00:00,Utrecht,207,Twente,415,1.0,away,90.0,De Grolsch Veste (Enschede)
2016,1st Round,6,44937,2016-09-21T18:45:00+00:00,Ajax,194,Willem II,195,1.0,home,90.0,Amsterdam ArenA (Amsterdam)
2016,1st Round,6,44937,2016-09-21T18:45:00+00:00,Willem II,195,Ajax,194,0.0,away,90.0,Amsterdam ArenA (Amsterdam)
2016,1st Round,6,44938,2016-09-21T18:00:00+00:00,Achilles Veen,1282,Vvsb,1251,0.0,home,90.0,Sportpark De Hanen Weide (Veen)
2016,1st Round,6,44938,2016-09-21T18:00:00+00:00,Vvsb,1251,Achilles Veen,1282,1.0,away,90.0,Sportpark De Hanen Weide (Veen)
2016,1st Round,6,44939,2016-09-21T18:00:00+00:00,De Treffers,1277,ASWH,1254,0.0,home,90.0,Sportpark Zuid (Groesbeek)
2016,1st Round,6,44939,2016-09-21T18:00:00+00:00,ASWH,1254,De Treffers,1277,1.0,away,90.0,Sportpark Zuid (Groesbeek)
2016,1st Round,6,44940,2016-09-21T18:00:00+00:00,DVS 33 Ermelo,1244,PEC Zwolle,193,0.0,home,90.0,Sportpark Zuid DVS '33 (Ermelo)
2016,1st Round,6,44940,2016-09-21T18:00:00+00:00,PEC Zwolle,193,DVS 33 Ermelo,1244,1.0,away,90.0,Sportpark Zuid DVS '33 (Ermelo)
2016,1st Round,6,44941,2016-09-21T18:00:00+00:00,Excelsior,196,Heracles,206,0.0,home,120.0,Sportpark Dijkpolder (Maassluis)
2016,1st Round,6,44941,2016-09-21T18:00:00+00:00,Heracles,206,Excelsior,196,1.0,away,120.0,Sportpark Dijkpolder (Maassluis)
2016,1st Round,6,44942,2016-09-21T18:00:00+00:00,FC Lienden,1283,AZ Alkmaar,201,0.0,home,90.0,Sportpark De Abdijhof (Lienden)
2016,1st Round,6,44942,2016-09-21T18:00:00+00:00,AZ Alkmaar,201,FC Lienden,1283,1.0,away,90.0,Sportpark De Abdijhof (Lienden)
2016,1st Round,6,44943,2016-09-21T18:00:00+00:00,Katwijk,1237,Harkemase Boys,1258,1.0,home,90.0,Sportpark de Krom (Katwijk)
2016,1st Round,6,44943,2016-09-21T18:00:00+00:00,Harkemase Boys,1258,Katwijk,1237,0.0,away,90.0,Sportpark de Krom (Katwijk)
2016,1st Round,6,44944,2016-09-21T18:00:00+00:00,Koninklijke HFC,1246,OJC Rosmalen,1241,1.0,home,90.0,Sportpark HBC (Heemstede)
2016,1st Round,6,44944,2016-09-21T18:00:00+00:00,OJC Rosmalen,1241,Koninklijke HFC,1246,0.0,away,90.0,Sportpark HBC (Heemstede)
2016,1st Round,6,44945,2016-09-21T18:00:00+00:00,NEC Nijmegen,413,ADO Den Haag,198,0.0,home,120.0,Goffertstadion (Nijmegen)
2016,1st Round,6,44945,2016-09-21T18:00:00+00:00,ADO Den Haag,198,NEC Nijmegen,413,1.0,away,120.0,Goffertstadion (Nijmegen)
2016,1st Round,6,44946,2016-09-21T18:00:00+00:00,Spakenburg,1249,Fortuna Sittard,205,1.0,home,90.0,Sportpark De Westmaat (Spakenburg) (Bunschoten)
2016,1st Round,6,44946,2016-09-21T18:00:00+00:00,Fortuna Sittard,205,Spakenburg,1249,0.0,away,90.0,Sportpark De Westmaat (Spakenburg) (Bunschoten)
2016,1st Round,6,44947,2016-09-21T18:00:00+00:00,Sparta Rotterdam,426,Dordrecht,409,1.0,home,90.0,Sparta-Stadion Het Kasteel (Rotterdam)
2016,1st Round,6,44947,2016-09-21T18:00:00+00:00,Dordrecht,409,Sparta Rotterdam,426,0.0,away,90.0,Sparta-Stadion Het Kasteel (Rotterdam)
2016,1st Round,6,44948,2016-09-21T18:00:00+00:00,UNA,1284,Huizen,1290,1.0,home,90.0,Sportpark Zeelst (Veldhoven)
2016,1st Round,6,44948,2016-09-21T18:00:00+00:00,Huizen,1290,UNA,1284,0.0,away,90.0,Sportpark Zeelst (Veldhoven)
2016,1st Round,6,44949,2016-09-21T16:30:00+00:00,PSV Eindhoven,197,Roda,414,1.0,home,90.0,Philips Stadion (Eindhoven)
2016,1st Round,6,44949,2016-09-21T16:30:00+00:00,Roda,414,PSV Eindhoven,197,0.0,away,90.0,Philips Stadion (Eindhoven)
2016,1st Round,6,44950,2016-09-21T15:00:00+00:00,Dongen,1285,GO Ahead Eagles,410,0.0,home,90.0,Sportpark De Biezen (Dongen)
2016,1st Round,6,44950,2016-09-21T15:00:00+00:00,GO Ahead Eagles,410,Dongen,1285,1.0,away,90.0,Sportpark De Biezen (Dongen)
2016,1st Round,6,44951,2016-09-20T18:45:00+00:00,Heerenveen,210,De Graafschap,199,1.0,home,120.0,Abe Lenstra Stadion (Heerenveen)
2016,1st Round,6,44951,2016-09-20T18:45:00+00:00,De Graafschap,199,Heerenveen,210,0.0,away,120.0,Abe Lenstra Stadion (Heerenveen)
2016,1st Round,6,44952,2016-09-20T18:00:00+00:00,Barendrecht,1271,Excelsior,196,0.0,home,90.0,Sportpark De Bongerd (Barendrecht)
2016,1st Round,6,44952,2016-09-20T18:00:00+00:00,Excelsior,196,Barendrecht,1271,1.0,away,90.0,Sportpark De Bongerd (Barendrecht)
2016,1st Round,6,44953,2016-09-20T18:00:00+00:00,Den Bosch,421,FC Eindhoven,422,0.0,home,90.0,Timmermans Infra Stadion De Vliert ('s-Hertogenbosch)
2016,1st Round,6,44953,2016-09-20T18:00:00+00:00,FC Eindhoven,422,Den Bosch,421,1.0,away,90.0,Timmermans Infra Stadion De Vliert ('s-Hertogenbosch)
2016,1st Round,6,44954,2016-09-20T18:00:00+00:00,EVV,1286,Waalwijk,417,0.0,home,90.0,Sportpark In de Bandert (RIOS) (Echt-Susteren)
2016,1st Round,6,44954,2016-09-20T18:00:00+00:00,Waalwijk,417,EVV,1286,1.0,away,90.0,Sportpark In de Bandert (RIOS) (Echt-Susteren)
2016,1st Round,6,44955,2016-09-20T18:00:00+00:00,FC Volendam,416,MVV,412,1.0,home,120.0,Kras Stadion (Volendam)
2016,1st Round,6,44955,2016-09-20T18:00:00+00:00,MVV,412,FC Volendam,416,0.0,away,120.0,Kras Stadion (Volendam)
2016,1st Round,6,44956,2016-09-20T18:00:00+00:00,HHC,1278,Jodan Boys,1289,0.0,home,120.0,Sportpark de Boshoek (Hardenberg)
2016,1st Round,6,44956,2016-09-20T18:00:00+00:00,Jodan Boys,1289,HHC,1278,1.0,away,120.0,Sportpark de Boshoek (Hardenberg)
2016,1st Round,6,44957,2016-09-20T18:00:00+00:00,Ijsselmeervogels,1280,Achilles 29,806,1.0,home,90.0,Sportpark De Westmaat (IJsselmeervogels) (Bunschoten)
2016,1st Round,6,44957,2016-09-20T18:00:00+00:00,Achilles 29,806,Ijsselmeervogels,1280,0.0,away,90.0,Sportpark De Westmaat (IJsselmeervogels) (Bunschoten)
2016,1st Round,6,44958,2016-09-20T18:00:00+00:00,Kozakken Boys,1242,Helmond Sport,424,1.0,home,90.0,Sportpark De Zwaaier (Werkendam)
2016,1st Round,6,44958,2016-09-20T18:00:00+00:00,Helmond Sport,424,Kozakken Boys,1242,0.0,away,90.0,Sportpark De Zwaaier (Werkendam)
2016,1st Round,6,44959,2016-09-20T16:30:00+00:00,JVC Cuijk,1287,Telstar,427,0.0,home,90.0,Gemeentelijk Sportpark De Groenendijkse Kampen (Cuijk)
2016,1st Round,6,44959,2016-09-20T16:30:00+00:00,Telstar,427,JVC Cuijk,1287,1.0,away,90.0,Gemeentelijk Sportpark De Groenendijkse Kampen (Cuijk)
2016,1st Round,6,44960,2016-09-20T16:30:00+00:00,NAC Breda,203,VVV Venlo,204,0.0,home,90.0,Rat Verlegh Stadion (Breda)
2016,1st Round,6,44960,2016-09-20T16:30:00+00:00,VVV Venlo,204,NAC Breda,203,1.0,away,90.0,Rat Verlegh Stadion (Breda)
2016,1st Round,6,44961,2016-09-20T15:00:00+00:00,Capelle,1270,Groningen,202,0.0,home,90.0,Sportpark 't Slot (Capelle aan den IJssel)
2016,1st Round,6,44961,2016-09-20T15:00:00+00:00,Groningen,202,Capelle,1270,1.0,away,90.0,Sportpark 't Slot (Capelle aan den IJssel)
2016,1st Round,6,44962,2016-09-20T15:00:00+00:00,Rijnsburgse Boys,1248,Almere City FC,419,0.0,home,90.0,Sportpark Middelmors (Rijnsburg)
2016,1st Round,6,44962,2016-09-20T15:00:00+00:00,Almere City FC,419,Rijnsburgse Boys,1248,1.0,away,90.0,Sportpark Middelmors (Rijnsburg)
2016,1st Round,6,44963,2016-09-20T15:00:00+00:00,Rijnvogels,1288,Cambuur,420,0.0,home,90.0,Sportpark De Kooltuin (Katwijk aan den Rijn)
2016,1st Round,6,44963,2016-09-20T15:00:00+00:00,Cambuur,420,Rijnvogels,1288,1.0,away,90.0,Sportpark De Kooltuin (Katwijk aan den Rijn)
2016,1st Round,6,44964,2016-09-20T15:00:00+00:00,SVV Scheveningen,1250,Emmen,208,0.0,home,90.0,Sportpark Houtrust (Den Haag)
2016,1st Round,6,44964,2016-09-20T15:00:00+00:00,Emmen,208,SVV Scheveningen,1250,1.0,away,90.0,Sportpark Houtrust (Den Haag)
2017,Final,1,44839,2018-04-22T16:00:00+00:00,AZ Alkmaar,201,Feyenoord,209,0.0,home,90.0,Stadion Feijenoord (Rotterdam)
2017,Final,1,44839,2018-04-22T16:00:00+00:00,Feyenoord,209,AZ Alkmaar,201,1.0,away,90.0,Stadion Feijenoord (Rotterdam)
2017,Semi-finals,2,44840,2018-02-28T19:45:00+00:00,Feyenoord,209,Willem II,195,1.0,home,90.0,Stadion Feijenoord (Rotterdam)
2017,Semi-finals,2,44840,2018-02-28T19:45:00+00:00,Willem II,195,Feyenoord,209,0.0,away,90.0,Stadion Feijenoord (Rotterdam)
2017,Semi-finals,2,44841,2018-02-28T17:30:00+00:00,AZ Alkmaar,201,Twente,415,1.0,home,90.0,AFAS Stadion (Alkmaar)
2017,Semi-finals,2,44841,2018-02-28T17:30:00+00:00,Twente,415,AZ Alkmaar,201,0.0,away,90.0,AFAS Stadion (Alkmaar)
2017,Quarter-finals,3,44842,2018-02-01T19:45:00+00:00,Willem II,195,Roda,414,1.0,home,120.0,Koning Willem II Stadion (Tilburg)
2017,Quarter-finals,3,44842,2018-02-01T19:45:00+00:00,Roda,414,Willem II,195,0.0,away,120.0,Koning Willem II Stadion (Tilburg)
2017,Quarter-finals,3,44843,2018-01-31T19:45:00+00:00,Feyenoord,209,PSV Eindhoven,197,1.0,home,90.0,Stadion Feijenoord (Rotterdam)
2017,Quarter-finals,3,44843,2018-01-31T19:45:00+00:00,PSV Eindhoven,197,Feyenoord,209,0.0,away,90.0,Stadion Feijenoord (Rotterdam)
2017,Quarter-finals,3,44844,2018-01-31T17:30:00+00:00,AZ Alkmaar,201,PEC Zwolle,193,1.0,home,90.0,AFAS Stadion (Alkmaar)
