team_name,opponent_name,team_city,opponent_city,distance
Torquay,Woking,Torquay,Woking,231
Tottenham,AFC Wimbledon,London,London,20
Tottenham,Aston Villa,London,Birmingham,161
Tottenham,Bolton,London,Bolton,272
Tottenham,Brighton,London,Brighton,86
Tottenham,Burnley,London,Burnley,285
Tottenham,Chelsea,London,London,14
Tottenham,Coventry,London,Ipswich,98
Tottenham,Crystal Palace,London,London,20
Tottenham,Leicester,London,Leicester,136
Tottenham,Middlesbrough,London,Middlesbrough,341
Tottenham,Millwall,London,London,12
Tottenham,Morecambe,London,Wigan,278
Tottenham,Newport County,London,Newport,5355
Tottenham,Norwich,London,Norwich,148
Tottenham,Portsmouth,London,Portsmouth,111
Tottenham,Rochdale,London,Rochdale,265
Tottenham,Southampton,London,Southampton,117
Tottenham,Stevenage,London,Stevenage,35
Tottenham,Wycombe,London,High Wycombe,48
Tranmere,Brackley Town,Birkenhead,Brackley,196
Tranmere,Bristol Rovers,Birkenhead,Bristol,216
Tranmere,Cheltenham,Birkenhead,Cheltenham,177
Tranmere,Chesterfield,Birkenhead,Chesterfield,107
Tranmere,Chichester City,Birkenhead,Chichester,321
Tranmere,Manchester United,Birkenhead,Manchester,49
Tranmere,Oxford United,Birkenhead,Oxford,216
Tranmere,Swansea,Birkenhead,Swansea,126
Tranmere,Tottenham,Birkenhead,London,281
Tranmere,Watford,Birkenhead,Watford,260
United of Manchester,Chesterfield,Moston Manchester,Chesterfield,59
United of Manchester,Doncaster,Moston Manchester,York,88
Walsall,Bristol Rovers,Walsall,Bristol,133
Walsall,Carlisle,Walsall,Carlisle,264
Walsall,Chesterfield,Walsall,Chesterfield,82
Walsall,Coventry,Walsall,Ipswich,222
Walsall,Dagenham & Redbridge,Walsall,Dagenham,187
Walsall,Exeter City,Walsall,Exeter,232
Walsall,Fleetwood Town,Walsall,Fleetwood,160
Walsall,Leicester,Walsall,Leicester,59
Walsall,Lincoln,Walsall,Harrogate,161
Walsall,Macclesfield,Walsall,Macclesfield,76
Walsall,Oxford United,Walsall,Oxford,105
Walsall,Shrewsbury,Walsall,Shrewsbury,54
Walsall,Swindon Town,Walsall,Swindon,116
Warrington Town,Exeter City,Warrington,Exeter,303
Watford,Bristol City,Watford,Mansfield,174
Watford,Burton Albion,Watford,Burton upon Trent,152
Watford,Leeds,Watford,Reading,44
Watford,Newcastle,Watford,Newcastle upon Tyne,377
Watford,Tottenham,Watford,London,25
Watford,Wolves,Watford,Wolverhampton,157
Wealdstone,Colchester,Ruislip,Colchester,98
Welling United,Carlisle,Welling,Carlisle,432
Welling United,Luton,Welling,Luton,59
West Brom,Brighton,West Bromwich,Brighton,230
West Brom,Chesterfield,West Bromwich,Chesterfield,88
West Brom,Crystal Palace,West Bromwich,London,183
West Brom,Derby,West Bromwich,Derby,56
West Brom,Gateshead,West Bromwich,Gateshead,271
West Brom,Newcastle,West Bromwich,Newcastle upon Tyne,272
West Brom,Norwich,West Bromwich,Norwich,226
West Brom,QPR,West Bromwich,London,174
West Brom,Southampton,West Bromwich,Southampton,189
West Brom,West Ham,West Bromwich,Coventry,38
West Brom,Wigan,West Bromwich,Manchester,119
West Ham,Birmingham,Coventry,Birmingham,29
West Ham,Doncaster,Coventry,York,176
West Ham,Everton,Coventry,Liverpool,150
West Ham,Leeds,Coventry,Reading,112
West Ham,Liverpool,Coventry,Liverpool,149
West Ham,Manchester City,Coventry,Blackburn,134
West Ham,Shrewsbury,Coventry,Shrewsbury,91
West Ham,Wolves,Coventry,Wolverhampton,47
Weston-super-Mare,Doncaster,Weston-super-Mare,York,319
Weston-super-Mare,Wrexham,Weston-super-Mare,Wrexham,181
Whitehawk,Dagenham & Redbridge,Brighton,Dagenham,82
Whitehawk,Lincoln,Brighton,Harrogate,367
Wigan,AFC Fylde,Manchester,Wesham,32
Wigan,Arsenal,Manchester,London,279
Wigan,Blackburn,Manchester,Barnsley,77
Wigan,Chorley,Manchester,Chorley,12
Wigan,Crawley Town,Manchester,Crawley,317
Wigan,Crystal Palace,Manchester,London,293
Wigan,Luton,Manchester,Luton,238
Wigan,Nottingham Forest,Manchester,Nottingham,118
Wigan,Southampton,Manchester,Southampton,308
Wigan,West Ham,Manchester,Coventry,147
Woking,Accrington ST,Woking,Accrington,297
Woking,Oxford United,Woking,Oxford,68
Woking,Watford,Woking,Watford,39
Wolves,Birmingham,Wolverhampton,Birmingham,21
Wolves,Chelsea,Wolverhampton,London,182
Wolves,Crystal Palace,Wolverhampton,London,192
Wolves,Fulham,Wolverhampton,London,181
Wolves,Manchester United,Wolverhampton,Manchester,98
Wolves,Norwich,Wolverhampton,Norwich,233
Wolves,Oldham,Wolverhampton,Oldham,105
Wolves,Sheffield Utd,Wolverhampton,Sheffield,98
Wolves,Shrewsbury,Wolverhampton,Shrewsbury,44
Wolves,Southampton,Wolverhampton,Southampton,196
Worcester City,Scunthorpe,Worcester,Scunthorpe,189
Wrexham,Alfreton Town,Wrexham,Alfreton,91
Wrexham,Brighton,Wrexham,Brighton,297
Wrexham,Cambridge United,Wrexham,Cambridge,213
Wrexham,Farnborough,Wrexham,Farnborough,230
Wrexham,Maidstone Utd,Wrexham,Maidstone,291
Wrexham,Oldham,Wrexham,Oldham,75
Wrexham,Oxford United,Wrexham,Oxford,168
Wrexham,Woking,Wrexham,Woking,236
Wycombe,AFC Wimbledon,High Wycombe,London,45
Wycombe,Hartlepool,High Wycombe,Hartlepool,341
Wycombe,Leatherhead,High Wycombe,Leatherhead,47
Wycombe,Preston,High Wycombe,Preston,271
Wycombe,Stourbridge,High Wycombe,Stourbridge,131
Wycombe,Tranmere,High Wycombe,Birkenhead,247
Wycombe,Walsall,High Wycombe,Walsall,135
Yate Town,Yeovil Town,Yate,Yeovil,69
Yeovil Town,Accrington ST,Yeovil,Accrington,313
Yeovil Town,Bournemouth,Yeovil,Bournemouth,59
Yeovil Town,Bradford,Yeovil,Bradford,323
Yeovil Town,Carlisle,Yeovil,Carlisle,440
Yeovil Town,Crawley Town,Yeovil,Crawley,172
Yeovil Town,Fleetwood Town,Yeovil,Fleetwood,329
Yeovil Town,Hartlepool,Yeovil,Hartlepool,428
Yeovil Town,Leyton Orient,Yeovil,London,195
Yeovil Town,Manchester United,Yeovil,Manchester,282
Yeovil Town,Port Vale,Yeovil,Stoke-on-Trent,233
Yeovil Town,Southend,Yeovil,Southend-on-Sea,242
Yeovil Town,Stevenage,Yeovil,Stevenage,199
Yeovil Town,Stockport County,Yeovil,Stockport,276
York,Altrincham,York,Portsmouth,352
York,Bristol Rovers,York,Bristol,297
York,Buxton,York,Buxton,95
