Year,Round,Stage,Team_name,Team_id,Opponent_name,Opponent_id,Team_win,Opponent_rank_prev,Team_rank_prev,Team_rank,Rank_diff,const,Team_max_stage
2017,1st Round,1,Den Bosch,421,Zwaluwen,1275,1.0,75.0,75.0,28.0,0.0,1,2.0
2018,1st Round,1,Gemert,1230,Feyenoord,209,0.0,4.0,75.0,,-71.0,1,1.0
2018,1st Round,1,Feyenoord,209,Gemert,1230,1.0,75.0,4.0,3.0,71.0,1,5.0
2018,1st Round,1,Utrecht,207,MVV,412,1.0,32.0,6.0,6.0,26.0,1,3.0
2018,1st Round,1,MVV,412,Utrecht,207,0.0,6.0,32.0,30.0,-26.0,1,1.0
2018,1st Round,1,Groningen,202,Twente,415,0.0,17.0,13.0,8.0,4.0,1,1.0
2018,1st Round,1,Twente,415,Groningen,202,1.0,13.0,17.0,19.0,-4.0,1,4.0
2018,1st Round,1,Alcides,1231,AZ Alkmaar,201,0.0,3.0,75.0,,-72.0,1,1.0
2018,1st Round,1,AZ Alkmaar,201,Alcides,1231,1.0,75.0,3.0,4.0,72.0,1,5.0
2018,1st Round,1,OFC Oostzaan,1232,Emmen,208,0.0,22.0,75.0,,-53.0,1,1.0
2018,1st Round,1,Emmen,208,OFC Oostzaan,1232,1.0,75.0,22.0,14.0,53.0,1,2.0
2018,1st Round,1,HVV Te Werve,1233,Ajax,194,0.0,2.0,75.0,,-73.0,1,1.0
2018,1st Round,1,Ajax,194,HVV Te Werve,1233,1.0,75.0,2.0,1.0,73.0,1,6.0
2018,1st Round,1,Dovo,1234,URK,1253,0.0,75.0,75.0,,0.0,1,1.0
2018,1st Round,1,URK,1253,Dovo,1234,1.0,75.0,75.0,,0.0,1,2.0
2018,1st Round,1,Eemdijk,1235,ASWH,1254,0.0,75.0,75.0,,0.0,1,1.0
2018,1st Round,1,ASWH,1254,Eemdijk,1235,1.0,75.0,75.0,,0.0,1,2.0
2018,1st Round,1,Groene Ster,1236,TEC,1255,1.0,55.0,75.0,,-20.0,1,2.0
2018,1st Round,1,TEC,1255,Groene Ster,1236,0.0,75.0,55.0,,20.0,1,1.0
2018,1st Round,1,Katwijk,1237,Heerenveen,210,0.0,9.0,39.0,43.0,-30.0,1,1.0
2018,1st Round,1,Heerenveen,210,Katwijk,1237,1.0,39.0,9.0,11.0,30.0,1,4.0
2018,1st Round,1,RKAV Volendam,1238,Vitesse,200,0.0,7.0,75.0,,-68.0,1,1.0
2018,1st Round,1,Vitesse,200,RKAV Volendam,1238,1.0,75.0,7.0,5.0,68.0,1,4.0
2018,1st Round,1,Staphorst,1239,PEC Zwolle,193,0.0,5.0,75.0,,-70.0,1,1.0
2018,1st Round,1,PEC Zwolle,193,Staphorst,1239,1.0,75.0,5.0,13.0,70.0,1,3.0
2018,1st Round,1,Excelsior,196,PSV Eindhoven,197,0.0,1.0,12.0,16.0,-11.0,1,1.0
2018,1st Round,1,PSV Eindhoven,197,Excelsior,196,1.0,12.0,1.0,2.0,11.0,1,2.0
2018,1st Round,1,OJC Rosmalen,1241,ADO Den Haag,198,0.0,8.0,75.0,,-67.0,1,1.0
2018,1st Round,1,ADO Den Haag,198,OJC Rosmalen,1241,1.0,75.0,8.0,9.0,67.0,1,2.0
2018,1st Round,1,Excelsior,196,NEC Nijmegen,413,0.0,19.0,12.0,16.0,7.0,1,1.0
2018,1st Round,1,NEC Nijmegen,413,Excelsior,196,1.0,12.0,19.0,27.0,-7.0,1,2.0
2018,1st Round,1,Kozakken Boys,1242,ONS Sneek,1256,1.0,75.0,40.0,45.0,35.0,1,3.0
2018,1st Round,1,ONS Sneek,1256,Kozakken Boys,1242,0.0,40.0,75.0,,-35.0,1,1.0
2018,1st Round,1,Westlandia,1243,VVV Venlo,204,0.0,10.0,75.0,,-65.0,1,1.0
2018,1st Round,1,VVV Venlo,204,Westlandia,1243,1.0,75.0,10.0,12.0,65.0,1,2.0
2018,1st Round,1,Almere City FC,419,Dordrecht,409,1.0,29.0,26.0,25.0,3.0,1,2.0
2018,1st Round,1,Dordrecht,409,Almere City FC,419,0.0,26.0,29.0,35.0,-3.0,1,1.0
2018,1st Round,1,Den Bosch,421,Heracles,206,0.0,11.0,28.0,22.0,-17.0,1,1.0
2018,1st Round,1,Heracles,206,Den Bosch,421,1.0,28.0,11.0,7.0,17.0,1,2.0
2018,1st Round,1,DVS 33 Ermelo,1244,Roda,414,0.0,16.0,75.0,,-59.0,1,1.0
2018,1st Round,1,Roda,414,DVS 33 Ermelo,1244,1.0,75.0,16.0,31.0,59.0,1,3.0
2018,1st Round,1,FC Volendam,416,Willem II,195,0.0,14.0,33.0,34.0,-19.0,1,1.0
2018,1st Round,1,Willem II,195,FC Volendam,416,1.0,33.0,14.0,10.0,19.0,1,6.0
2018,1st Round,1,GO Ahead Eagles,410,FC Eindhoven,422,1.0,31.0,34.0,23.0,-3.0,1,2.0
2018,1st Round,1,FC Eindhoven,422,GO Ahead Eagles,410,0.0,34.0,31.0,32.0,3.0,1,1.0
2018,1st Round,1,Helmond Sport,424,Fortuna Sittard,205,0.0,21.0,37.0,38.0,-16.0,1,1.0
2018,1st Round,1,Fortuna Sittard,205,Helmond Sport,424,1.0,37.0,21.0,15.0,16.0,1,4.0
2018,1st Round,1,HSV ODIN 59,1245,FC Lisse,1257,1.0,49.0,75.0,,-26.0,1,3.0
2018,1st Round,1,FC Lisse,1257,HSV ODIN 59,1245,0.0,75.0,49.0,,26.0,1,1.0
2018,1st Round,1,Koninklijke HFC,1246,Harkemase Boys,1258,1.0,75.0,47.0,42.0,28.0,1,2.0
2018,1st Round,1,Harkemase Boys,1258,Koninklijke HFC,1246,0.0,47.0,75.0,,-28.0,1,1.0
2018,1st Round,1,Noordwijk,1247,Sparta Rotterdam,426,1.0,18.0,75.0,,-57.0,1,2.0
2018,1st Round,1,Sparta Rotterdam,426,Noordwijk,1247,0.0,75.0,18.0,20.0,57.0,1,1.0
2018,1st Round,1,Rijnsburgse Boys,1248,FC OSS,423,0.0,27.0,45.0,51.0,-18.0,1,1.0
2018,1st Round,1,FC OSS,423,Rijnsburgse Boys,1248,1.0,45.0,27.0,24.0,18.0,1,2.0
2018,1st Round,1,Spakenburg,1249,DFS,1259,1.0,75.0,75.0,47.0,0.0,1,2.0
2018,1st Round,1,DFS,1259,Spakenburg,1249,0.0,75.0,75.0,,0.0,1,1.0
2018,1st Round,1,SVV Scheveningen,1250,Cambuur,420,0.0,30.0,75.0,52.0,-45.0,1,1.0
2018,1st Round,1,Cambuur,420,SVV Scheveningen,1250,1.0,75.0,30.0,28.0,45.0,1,3.0
2018,1st Round,1,Vvsb,1251,De Graafschap,199,0.0,25.0,44.0,53.0,-19.0,1,1.0
2018,1st Round,1,De Graafschap,199,Vvsb,1251,1.0,44.0,25.0,17.0,19.0,1,2.0
2018,1st Round,1,Waalwijk,417,NAC Breda,203,1.0,15.0,36.0,26.0,-21.0,1,3.0
2018,1st Round,1,NAC Breda,203,Waalwijk,417,0.0,36.0,15.0,18.0,21.0,1,1.0
2018,1st Round,1,AFC Amsterdam,1252,Telstar,427,1.0,23.0,54.0,39.0,-31.0,1,3.0
2018,1st Round,1,Telstar,427,AFC Amsterdam,1252,0.0,54.0,23.0,33.0,31.0,1,1.0
2018,2nd Round,2,PSV Eindhoven,197,Waalwijk,417,0.0,36.0,1.0,2.0,35.0,1,2.0
2018,2nd Round,2,Waalwijk,417,PSV Eindhoven,197,1.0,1.0,36.0,26.0,-35.0,1,3.0
2018,2nd Round,2,AFC Amsterdam,1252,FC OSS,423,1.0,27.0,54.0,39.0,-27.0,1,3.0
2018,2nd Round,2,FC OSS,423,AFC Amsterdam,1252,0.0,54.0,27.0,24.0,27.0,1,2.0
2018,2nd Round,2,Cambuur,420,Koninklijke HFC,1246,1.0,47.0,30.0,28.0,17.0,1,3.0
2018,2nd Round,2,Koninklijke HFC,1246,Cambuur,420,0.0,30.0,47.0,42.0,-17.0,1,2.0
2018,2nd Round,2,Kozakken Boys,1242,Almere City FC,419,1.0,26.0,40.0,45.0,-14.0,1,3.0
2018,2nd Round,2,Almere City FC,419,Kozakken Boys,1242,0.0,40.0,26.0,25.0,14.0,1,2.0
2018,2nd Round,2,Twente,415,Noordwijk,1247,1.0,75.0,17.0,19.0,58.0,1,4.0
2018,2nd Round,2,Noordwijk,1247,Twente,415,0.0,17.0,75.0,,-58.0,1,2.0
2018,2nd Round,2,URK,1253,Roda,414,0.0,16.0,75.0,,-59.0,1,2.0
2018,2nd Round,2,Roda,414,URK,1253,1.0,75.0,16.0,31.0,59.0,1,3.0
2018,2nd Round,2,De Graafschap,199,PEC Zwolle,193,0.0,5.0,25.0,17.0,-20.0,1,2.0
2018,2nd Round,2,PEC Zwolle,193,De Graafschap,199,1.0,25.0,5.0,13.0,20.0,1,3.0
2018,2nd Round,2,Heracles,206,Vitesse,200,0.0,7.0,11.0,7.0,-4.0,1,2.0
2018,2nd Round,2,Vitesse,200,Heracles,206,1.0,11.0,7.0,5.0,4.0,1,4.0
2018,2nd Round,2,AZ Alkmaar,201,VVV Venlo,204,1.0,10.0,3.0,4.0,7.0,1,5.0
2018,2nd Round,2,VVV Venlo,204,AZ Alkmaar,201,0.0,3.0,10.0,12.0,-7.0,1,2.0
2018,2nd Round,2,Emmen,208,HSV ODIN 59,1245,0.0,75.0,22.0,14.0,53.0,1,2.0
2018,2nd Round,2,HSV ODIN 59,1245,Emmen,208,1.0,22.0,75.0,,-53.0,1,3.0
2018,2nd Round,2,Groene Ster,1236,Heerenveen,210,0.0,9.0,75.0,,-66.0,1,2.0
2018,2nd Round,2,Heerenveen,210,Groene Ster,1236,1.0,75.0,9.0,11.0,66.0,1,4.0
2018,2nd Round,2,Utrecht,207,ASWH,1254,1.0,75.0,6.0,6.0,69.0,1,3.0
2018,2nd Round,2,ASWH,1254,Utrecht,207,0.0,6.0,75.0,,-69.0,1,2.0
2018,2nd Round,2,Willem II,195,Spakenburg,1249,1.0,75.0,14.0,10.0,61.0,1,6.0
2018,2nd Round,2,Spakenburg,1249,Willem II,195,0.0,14.0,75.0,47.0,-61.0,1,2.0
2018,2nd Round,2,Ajax,194,GO Ahead Eagles,410,1.0,34.0,2.0,1.0,32.0,1,6.0
2018,2nd Round,2,GO Ahead Eagles,410,Ajax,194,0.0,2.0,34.0,23.0,-32.0,1,2.0
2018,2nd Round,2,NEC Nijmegen,413,Fortuna Sittard,205,0.0,21.0,19.0,27.0,2.0,1,2.0
2018,2nd Round,2,Fortuna Sittard,205,NEC Nijmegen,413,1.0,19.0,21.0,15.0,-2.0,1,4.0
2018,2nd Round,2,Feyenoord,209,ADO Den Haag,198,1.0,8.0,4.0,3.0,4.0,1,5.0
2018,2nd Round,2,ADO Den Haag,198,Feyenoord,209,0.0,4.0,8.0,9.0,-4.0,1,2.0
2018,8th Finals,3,Willem II,195,AFC Amsterdam,1252,1.0,54.0,14.0,10.0,40.0,1,6.0
2018,8th Finals,3,AFC Amsterdam,1252,Willem II,195,0.0,14.0,54.0,39.0,-40.0,1,3.0
2018,8th Finals,3,Twente,415,Waalwijk,417,1.0,36.0,17.0,19.0,19.0,1,4.0
2018,8th Finals,3,Waalwijk,417,Twente,415,0.0,17.0,36.0,26.0,-19.0,1,3.0
2018,8th Finals,3,AZ Alkmaar,201,PEC Zwolle,193,1.0,5.0,3.0,4.0,2.0,1,5.0
2018,8th Finals,3,PEC Zwolle,193,AZ Alkmaar,201,0.0,3.0,5.0,13.0,-2.0,1,3.0
2018,8th Finals,3,HSV ODIN 59,1245,Heerenveen,210,0.0,9.0,75.0,,-66.0,1,3.0
2018,8th Finals,3,Heerenveen,210,HSV ODIN 59,1245,1.0,75.0,9.0,11.0,66.0,1,4.0
2018,8th Finals,3,Fortuna Sittard,205,Cambuur,420,1.0,30.0,21.0,15.0,9.0,1,4.0
2018,8th Finals,3,Cambuur,420,Fortuna Sittard,205,0.0,21.0,30.0,28.0,-9.0,1,3.0
2018,8th Finals,3,Roda,414,Ajax,194,0.0,2.0,16.0,31.0,-14.0,1,3.0
2018,8th Finals,3,Ajax,194,Roda,414,1.0,16.0,2.0,1.0,14.0,1,6.0
2018,8th Finals,3,Kozakken Boys,1242,Vitesse,200,0.0,7.0,40.0,45.0,-33.0,1,3.0
2018,8th Finals,3,Vitesse,200,Kozakken Boys,1242,1.0,40.0,7.0,5.0,33.0,1,4.0
2018,8th Finals,3,Feyenoord,209,Utrecht,207,1.0,6.0,4.0,3.0,2.0,1,5.0
2018,8th Finals,3,Utrecht,207,Feyenoord,209,0.0,4.0,6.0,6.0,-2.0,1,3.0
2018,Quarter-finals,4,AZ Alkmaar,201,Vitesse,200,1.0,7.0,3.0,4.0,4.0,1,5.0
2018,Quarter-finals,4,Vitesse,200,AZ Alkmaar,201,0.0,3.0,7.0,5.0,-4.0,1,4.0
2018,Quarter-finals,4,Twente,415,Willem II,195,0.0,14.0,17.0,19.0,-3.0,1,4.0
2018,Quarter-finals,4,Willem II,195,Twente,415,1.0,17.0,14.0,10.0,3.0,1,6.0
2018,Quarter-finals,4,Feyenoord,209,Fortuna Sittard,205,1.0,21.0,4.0,3.0,17.0,1,5.0
2018,Quarter-finals,4,Fortuna Sittard,205,Feyenoord,209,0.0,4.0,21.0,15.0,-17.0,1,4.0
2018,Quarter-finals,4,Ajax,194,Heerenveen,210,1.0,9.0,2.0,1.0,7.0,1,6.0
2018,Quarter-finals,4,Heerenveen,210,Ajax,194,0.0,2.0,9.0,11.0,-7.0,1,4.0
2018,Semi-finals,5,Feyenoord,209,Ajax,194,0.0,2.0,4.0,3.0,-2.0,1,5.0
2018,Semi-finals,5,Ajax,194,Feyenoord,209,1.0,4.0,2.0,1.0,2.0,1,6.0
2018,Semi-finals,5,Willem II,195,AZ Alkmaar,201,1.0,3.0,14.0,10.0,-11.0,1,6.0
2018,Semi-finals,5,AZ Alkmaar,201,Willem II,195,0.0,14.0,3.0,4.0,11.0,1,5.0
2018,Final,6,Willem II,195,Ajax,194,0.0,2.0,14.0,10.0,-12.0,1,6.0
2018,Final,6,Ajax,194,Willem II,195,1.0,14.0,2.0,1.0,12.0,1,6.0
2019,1st Round,1,FC 's-Gravenzande,3890,SteDoCo,3905,0.0,75.0,75.0,,0.0,1,1.0
2019,1st Round,1,SteDoCo,3905,FC 's-Gravenzande,3890,1.0,75.0,75.0,,0.0,1,2.0
2019,1st Round,1,Excelsior,196,Heerenveen,210,0.0,11.0,16.0,25.0,-5.0,1,2.0
2019,1st Round,1,Heerenveen,210,Excelsior,196,1.0,16.0,11.0,10.0,5.0,1,4.0
2019,1st Round,1,Dordrecht,409,MVV,412,1.0,30.0,35.0,37.0,-5.0,1,2.0
2019,1st Round,1,MVV,412,Dordrecht,409,0.0,35.0,30.0,33.0,5.0,1,1.0
2019,1st Round,1,Heracles,206,Waalwijk,417,1.0,26.0,7.0,8.0,19.0,1,3.0
2019,1st Round,1,Waalwijk,417,Heracles,206,0.0,7.0,26.0,18.0,-19.0,1,1.0
2019,1st Round,1,Ijsselmeervogels,1280,Den Bosch,421,1.0,22.0,41.0,43.0,-19.0,1,3.0
2019,1st Round,1,Den Bosch,421,Ijsselmeervogels,1280,0.0,41.0,22.0,29.0,19.0,1,1.0
2019,1st Round,1,Koninklijke HFC,1246,Telstar,427,0.0,33.0,42.0,46.0,-9.0,1,1.0
2019,1st Round,1,Telstar,427,Koninklijke HFC,1246,1.0,42.0,33.0,28.0,9.0,1,2.0
2019,1st Round,1,Hoek,1276,PEC Zwolle,193,0.0,13.0,75.0,,-62.0,1,1.0
2019,1st Round,1,PEC Zwolle,193,Hoek,1276,1.0,75.0,13.0,15.0,62.0,1,2.0
2019,1st Round,1,Almere City FC,419,GO Ahead Eagles,410,0.0,23.0,25.0,27.0,-2.0,1,1.0
2019,1st Round,1,GO Ahead Eagles,410,Almere City FC,419,1.0,25.0,23.0,24.0,2.0,1,4.0
2019,1st Round,1,Vitesse,200,De Graafschap,199,1.0,17.0,5.0,7.0,12.0,1,4.0
2019,1st Round,1,De Graafschap,199,Vitesse,200,0.0,5.0,17.0,20.0,-12.0,1,1.0
2019,1st Round,1,Fortuna Sittard,205,ADO Den Haag,198,1.0,9.0,15.0,16.0,-6.0,1,3.0
2019,1st Round,1,ADO Den Haag,198,Fortuna Sittard,205,0.0,15.0,9.0,17.0,6.0,1,1.0
2019,1st Round,1,Sparta Rotterdam,426,FC Volendam,416,1.0,34.0,20.0,11.0,14.0,1,2.0
2019,1st Round,1,FC Volendam,416,Sparta Rotterdam,426,0.0,20.0,34.0,21.0,-14.0,1,1.0
2019,1st Round,1,Excelsior,196,NEC Nijmegen,413,1.0,27.0,16.0,25.0,11.0,1,2.0
2019,1st Round,1,NEC Nijmegen,413,Excelsior,196,0.0,16.0,27.0,26.0,-11.0,1,1.0
2019,1st Round,1,NAC Breda,203,Emmen,208,1.0,14.0,18.0,23.0,-4.0,1,5.0
2019,1st Round,1,Emmen,208,NAC Breda,203,0.0,18.0,14.0,12.0,4.0,1,1.0
2019,1st Round,1,GOES,3892,Cambuur,420,0.0,28.0,75.0,,-47.0,1,1.0
2019,1st Round,1,Cambuur,420,GOES,3892,1.0,75.0,28.0,19.0,47.0,1,2.0
2019,1st Round,1,Flevo Boys,3891,Katwijk,1237,0.0,43.0,75.0,,-32.0,1,1.0
2019,1st Round,1,Katwijk,1237,Flevo Boys,3891,1.0,75.0,43.0,39.0,32.0,1,2.0
2019,1st Round,1,GVVV Veenendaal,1261,Helmond Sport,424,1.0,38.0,48.0,51.0,-10.0,1,2.0
2019,1st Round,1,Helmond Sport,424,GVVV Veenendaal,1261,0.0,48.0,38.0,38.0,10.0,1,1.0
2019,1st Round,1,Achilles Veen,1282,Roda,414,0.0,31.0,75.0,,-44.0,1,1.0
2019,1st Round,1,Roda,414,Achilles Veen,1282,1.0,75.0,31.0,35.0,44.0,1,2.0
2019,1st Round,1,Rijnsburgse Boys,1248,FC Eindhoven,422,0.0,32.0,51.0,42.0,-19.0,1,1.0
2019,1st Round,1,FC Eindhoven,422,Rijnsburgse Boys,1248,1.0,51.0,32.0,31.0,19.0,1,3.0
2019,1st Round,1,OSS '20,3898,FC OSS,423,0.0,24.0,75.0,,-51.0,1,1.0
2019,1st Round,1,FC OSS,423,OSS '20,3898,1.0,75.0,24.0,34.0,51.0,1,3.0
2019,1st Round,1,Groene Ster,1236,VVV Venlo,204,1.0,12.0,75.0,,-63.0,1,2.0
2019,1st Round,1,VVV Venlo,204,Groene Ster,1236,0.0,75.0,12.0,13.0,63.0,1,1.0
2019,1st Round,1,HV & CV Quick,3894,Willem II,195,0.0,10.0,75.0,,-65.0,1,1.0
2019,1st Round,1,Willem II,195,HV & CV Quick,3894,1.0,75.0,10.0,5.0,65.0,1,3.0
2019,1st Round,1,Sparta Nijkerk,1274,Fortuna Wormerveer,6264,1.0,75.0,75.0,,0.0,1,2.0
2019,1st Round,1,Fortuna Wormerveer,6264,Sparta Nijkerk,1274,0.0,75.0,75.0,,0.0,1,1.0
2019,1st Round,1,Spakenburg,1249,ASWH,1254,1.0,75.0,47.0,45.0,28.0,1,3.0
2019,1st Round,1,ASWH,1254,Spakenburg,1249,0.0,47.0,75.0,56.0,-28.0,1,1.0
2019,1st Round,1,Ajax Amateurs,1266,OFC Oostzaan,1232,0.0,75.0,75.0,,0.0,1,1.0
2019,1st Round,1,OFC Oostzaan,1232,Ajax Amateurs,1266,1.0,75.0,75.0,,0.0,1,2.0
2019,1st Round,1,AFC Amsterdam,1252,HSV ODIN 59,1245,0.0,75.0,39.0,41.0,36.0,1,1.0
2019,1st Round,1,HSV ODIN 59,1245,AFC Amsterdam,1252,1.0,39.0,75.0,,-36.0,1,2.0
2019,1st Round,1,Harkemase Boys,1258,Groningen,202,0.0,8.0,75.0,,-67.0,1,1.0
2019,1st Round,1,Groningen,202,Harkemase Boys,1258,1.0,75.0,8.0,9.0,67.0,1,2.0
2019,1st Round,1,De Treffers,1277,Twente,415,0.0,19.0,49.0,47.0,-30.0,1,1.0
2019,1st Round,1,Twente,415,De Treffers,1277,1.0,49.0,19.0,14.0,30.0,1,2.0
2019,1st Round,1,Excelsior '31,6263,Utrecht,207,0.0,6.0,75.0,,-69.0,1,1.0
2019,1st Round,1,Utrecht,207,Excelsior '31,6263,1.0,75.0,6.0,6.0,69.0,1,6.0
2019,2nd Round,2,Ijsselmeervogels,1280,SteDoCo,3905,1.0,75.0,41.0,43.0,34.0,1,3.0
2019,2nd Round,2,SteDoCo,3905,Ijsselmeervogels,1280,0.0,41.0,75.0,,-34.0,1,2.0
2019,2nd Round,2,Heracles,206,Dordrecht,409,1.0,35.0,7.0,8.0,28.0,1,3.0
2019,2nd Round,2,Dordrecht,409,Heracles,206,0.0,7.0,35.0,37.0,-28.0,1,2.0
2019,2nd Round,2,Telstar,427,Ajax,194,0.0,1.0,33.0,28.0,-32.0,1,2.0
2019,2nd Round,2,Ajax,194,Telstar,427,1.0,33.0,1.0,1.0,32.0,1,5.0
2019,2nd Round,2,Heerenveen,210,Roda,414,1.0,31.0,11.0,10.0,20.0,1,4.0
2019,2nd Round,2,Roda,414,Heerenveen,210,0.0,11.0,31.0,35.0,-20.0,1,2.0
2019,2nd Round,2,Vitesse,200,HSV ODIN 59,1245,1.0,75.0,5.0,7.0,70.0,1,4.0
2019,2nd Round,2,HSV ODIN 59,1245,Vitesse,200,0.0,5.0,75.0,,-70.0,1,2.0
2019,2nd Round,2,OFC Oostzaan,1232,Spakenburg,1249,0.0,47.0,75.0,,-28.0,1,2.0
2019,2nd Round,2,Spakenburg,1249,OFC Oostzaan,1232,1.0,75.0,47.0,45.0,28.0,1,3.0
2019,2nd Round,2,Cambuur,420,Feyenoord,209,0.0,3.0,28.0,19.0,-25.0,1,2.0
2019,2nd Round,2,Feyenoord,209,Cambuur,420,1.0,28.0,3.0,3.0,25.0,1,6.0
2019,2nd Round,2,AZ Alkmaar,201,Groene Ster,1236,1.0,75.0,4.0,2.0,71.0,1,4.0
2019,2nd Round,2,Groene Ster,1236,AZ Alkmaar,201,0.0,4.0,75.0,,-71.0,1,2.0
2019,2nd Round,2,Willem II,195,Sparta Rotterdam,426,1.0,20.0,10.0,5.0,10.0,1,3.0
2019,2nd Round,2,Sparta Rotterdam,426,Willem II,195,0.0,10.0,20.0,11.0,-10.0,1,2.0
2019,2nd Round,2,Twente,415,GO Ahead Eagles,410,0.0,23.0,19.0,14.0,4.0,1,2.0
2019,2nd Round,2,GO Ahead Eagles,410,Twente,415,1.0,19.0,23.0,24.0,-4.0,1,4.0
2019,2nd Round,2,Katwijk,1237,FC OSS,423,0.0,24.0,43.0,39.0,-19.0,1,2.0
2019,2nd Round,2,FC OSS,423,Katwijk,1237,1.0,43.0,24.0,34.0,19.0,1,3.0
2019,2nd Round,2,Groningen,202,Utrecht,207,0.0,6.0,8.0,9.0,-2.0,1,2.0
2019,2nd Round,2,Utrecht,207,Groningen,202,1.0,8.0,6.0,6.0,2.0,1,6.0
2019,2nd Round,2,Fortuna Sittard,205,PEC Zwolle,193,1.0,13.0,15.0,16.0,-2.0,1,3.0
2019,2nd Round,2,PEC Zwolle,193,Fortuna Sittard,205,0.0,15.0,13.0,15.0,2.0,1,2.0
2019,2nd Round,2,GVVV Veenendaal,1261,PSV Eindhoven,197,0.0,2.0,48.0,51.0,-46.0,1,2.0
2019,2nd Round,2,PSV Eindhoven,197,GVVV Veenendaal,1261,1.0,48.0,2.0,4.0,46.0,1,3.0
2019,2nd Round,2,Excelsior,196,FC Eindhoven,422,0.0,32.0,16.0,25.0,16.0,1,2.0
2019,2nd Round,2,FC Eindhoven,422,Excelsior,196,1.0,16.0,32.0,31.0,-16.0,1,3.0
2019,2nd Round,2,Sparta Nijkerk,1274,NAC Breda,203,0.0,18.0,75.0,,-57.0,1,2.0
2019,2nd Round,2,NAC Breda,203,Sparta Nijkerk,1274,1.0,75.0,18.0,23.0,57.0,1,5.0
2019,8th Finals,3,Fortuna Sittard,205,Feyenoord,209,0.0,3.0,15.0,16.0,-12.0,1,3.0
2019,8th Finals,3,Feyenoord,209,Fortuna Sittard,205,1.0,15.0,3.0,3.0,12.0,1,6.0
2019,8th Finals,3,Heracles,206,Vitesse,200,0.0,5.0,7.0,8.0,-2.0,1,3.0
2019,8th Finals,3,Vitesse,200,Heracles,206,1.0,7.0,5.0,7.0,2.0,1,4.0
2019,8th Finals,3,FC Eindhoven,422,Utrecht,207,0.0,6.0,32.0,31.0,-26.0,1,3.0
2019,8th Finals,3,Utrecht,207,FC Eindhoven,422,1.0,32.0,6.0,6.0,26.0,1,6.0
2019,8th Finals,3,Ajax,194,Spakenburg,1249,1.0,47.0,1.0,1.0,46.0,1,5.0
2019,8th Finals,3,Spakenburg,1249,Ajax,194,0.0,1.0,47.0,45.0,-46.0,1,3.0
2019,8th Finals,3,Heerenveen,210,Willem II,195,1.0,10.0,11.0,10.0,-1.0,1,4.0
2019,8th Finals,3,Willem II,195,Heerenveen,210,0.0,11.0,10.0,5.0,1.0,1,3.0
2019,8th Finals,3,Ijsselmeervogels,1280,GO Ahead Eagles,410,0.0,23.0,41.0,43.0,-18.0,1,3.0
2019,8th Finals,3,GO Ahead Eagles,410,Ijsselmeervogels,1280,1.0,41.0,23.0,24.0,18.0,1,4.0
2019,8th Finals,3,FC OSS,423,AZ Alkmaar,201,0.0,4.0,24.0,34.0,-20.0,1,3.0
2019,8th Finals,3,AZ Alkmaar,201,FC OSS,423,1.0,24.0,4.0,2.0,20.0,1,4.0
2019,8th Finals,3,NAC Breda,203,PSV Eindhoven,197,1.0,2.0,18.0,23.0,-16.0,1,5.0
2019,8th Finals,3,PSV Eindhoven,197,NAC Breda,203,0.0,18.0,2.0,4.0,16.0,1,3.0
2019,Quarter-finals,4,GO Ahead Eagles,410,Utrecht,207,0.0,6.0,23.0,24.0,-17.0,1,4.0
2019,Quarter-finals,4,Utrecht,207,GO Ahead Eagles,410,1.0,23.0,6.0,6.0,17.0,1,6.0
2019,Quarter-finals,4,Vitesse,200,Ajax,194,0.0,1.0,5.0,7.0,-4.0,1,4.0
2019,Quarter-finals,4,Ajax,194,Vitesse,200,1.0,5.0,1.0,1.0,4.0,1,5.0
2019,Quarter-finals,4,AZ Alkmaar,201,NAC Breda,203,0.0,18.0,4.0,2.0,14.0,1,4.0
2019,Quarter-finals,4,NAC Breda,203,AZ Alkmaar,201,1.0,4.0,18.0,23.0,-14.0,1,5.0
2019,Quarter-finals,4,Heerenveen,210,Feyenoord,209,0.0,3.0,11.0,10.0,-8.0,1,4.0
2019,Quarter-finals,4,Feyenoord,209,Heerenveen,210,1.0,11.0,3.0,3.0,8.0,1,6.0
2019,Semi-finals,5,Feyenoord,209,NAC Breda,203,1.0,18.0,3.0,3.0,15.0,1,6.0
2019,Semi-finals,5,NAC Breda,203,Feyenoord,209,0.0,3.0,18.0,23.0,-15.0,1,5.0
2019,Semi-finals,5,Utrecht,207,Ajax,194,1.0,1.0,6.0,6.0,-5.0,1,6.0
2019,Semi-finals,5,Ajax,194,Utrecht,207,0.0,6.0,1.0,1.0,5.0,1,5.0
2019,Final,6,Utrecht,207,Feyenoord,209,,3.0,6.0,6.0,-3.0,1,6.0
2019,Final,6,Feyenoord,209,Utrecht,207,,6.0,3.0,3.0,3.0,1,6.0
2020,1st Round,1,HV & CV Quick,3894,NEC Nijmegen,413,,26.0,75.0,,-49.0,1,1.0
2020,1st Round,1,NEC Nijmegen,413,HV & CV Quick,3894,,75.0,26.0,25.0,49.0,1,4.0
2020,1st Round,1,Excelsior,196,Helmond Sport,424,1.0,38.0,25.0,27.0,13.0,1,4.0
2020,1st Round,1,Helmond Sport,424,Excelsior,196,0.0,25.0,38.0,30.0,-13.0,1,1.0
