year,fixture_date,league,round,fixture_location,team_name,team_id,opponent_name,opponent_id,team_win,team_goals,opponent_goals,team_points_match
2010,2010-08-20T18:30:00+00:00,Bundesliga,Regular Season - 1,,Bayern Munich,157,VfL Wolfsburg,161,1.0,2.0,1.0,3
2010,2010-08-20T18:30:00+00:00,Bundesliga,Regular Season - 1,,VfL Wolfsburg,161,Bayern Munich,157,0.0,1.0,2.0,0
2010,2010-08-21T13:30:00+00:00,Bundesliga,Regular Season - 1,,1899 Hoffenheim,167,Werder Bremen,162,1.0,4.0,1.0,3
2010,2010-08-21T13:30:00+00:00,Bundesliga,Regular Season - 1,,Werder Bremen,162,1899 Hoffenheim,167,0.0,1.0,4.0,0
2010,2010-08-21T13:30:00+00:00,Bundesliga,Regular Season - 1,,Borussia Monchengladbach,163,FC Nurnberg,171,,1.0,1.0,1
2010,2010-08-21T13:30:00+00:00,Bundesliga,Regular Season - 1,,FC Nurnberg,171,Borussia Monchengladbach,163,,1.0,1.0,1
2010,2010-08-21T13:30:00+00:00,Bundesliga,Regular Season - 1,,1.FC Köln,192,FC Kaiserslautern,745,0.0,1.0,3.0,0
2010,2010-08-21T13:30:00+00:00,Bundesliga,Regular Season - 1,,FC Kaiserslautern,745,1.FC Köln,192,1.0,3.0,1.0,3
2010,2010-08-21T13:30:00+00:00,Bundesliga,Regular Season - 1,,SC Freiburg,160,FC St. Pauli,186,0.0,1.0,3.0,0
2010,2010-08-21T13:30:00+00:00,Bundesliga,Regular Season - 1,,FC St. Pauli,186,SC Freiburg,160,1.0,3.0,1.0,3
2010,2010-08-21T13:30:00+00:00,Bundesliga,Regular Season - 1,,Hannover 96,166,Eintracht Frankfurt,169,1.0,2.0,1.0,3
2010,2010-08-21T13:30:00+00:00,Bundesliga,Regular Season - 1,,Eintracht Frankfurt,169,Hannover 96,166,0.0,1.0,2.0,0
2010,2010-08-21T16:30:00+00:00,Bundesliga,Regular Season - 1,,Hamburger SV,175,FC Schalke 04,174,1.0,2.0,1.0,3
2010,2010-08-21T16:30:00+00:00,Bundesliga,Regular Season - 1,,FC Schalke 04,174,Hamburger SV,175,0.0,1.0,2.0,0
2010,2010-08-22T13:30:00+00:00,Bundesliga,Regular Season - 1,,FSV Mainz 05,164,VfB Stuttgart,172,1.0,2.0,0.0,3
2010,2010-08-22T13:30:00+00:00,Bundesliga,Regular Season - 1,,VfB Stuttgart,172,FSV Mainz 05,164,0.0,0.0,2.0,0
2010,2010-08-22T15:30:00+00:00,Bundesliga,Regular Season - 1,,Borussia Dortmund,165,Bayer Leverkusen,168,0.0,0.0,2.0,0
2010,2010-08-22T15:30:00+00:00,Bundesliga,Regular Season - 1,,Bayer Leverkusen,168,Borussia Dortmund,165,1.0,2.0,0.0,3
2010,2010-08-27T18:30:00+00:00,Bundesliga,Regular Season - 2,,FC Kaiserslautern,745,Bayern Munich,157,1.0,2.0,0.0,3
2010,2010-08-27T18:30:00+00:00,Bundesliga,Regular Season - 2,,Bayern Munich,157,FC Kaiserslautern,745,0.0,0.0,2.0,0
2010,2010-08-28T13:30:00+00:00,Bundesliga,Regular Season - 2,,FC Schalke 04,174,Hannover 96,166,0.0,1.0,2.0,0
2010,2010-08-28T13:30:00+00:00,Bundesliga,Regular Season - 2,,Hannover 96,166,FC Schalke 04,174,1.0,2.0,1.0,3
2010,2010-08-28T13:30:00+00:00,Bundesliga,Regular Season - 2,,Werder Bremen,162,1.FC Köln,192,1.0,4.0,2.0,3
2010,2010-08-28T13:30:00+00:00,Bundesliga,Regular Season - 2,,1.FC Köln,192,Werder Bremen,162,0.0,2.0,4.0,0
2010,2010-08-28T13:30:00+00:00,Bundesliga,Regular Season - 2,,VfL Wolfsburg,161,FSV Mainz 05,164,0.0,3.0,4.0,0
2010,2010-08-28T13:30:00+00:00,Bundesliga,Regular Season - 2,,FSV Mainz 05,164,VfL Wolfsburg,161,1.0,4.0,3.0,3
2010,2010-08-28T13:30:00+00:00,Bundesliga,Regular Season - 2,,Eintracht Frankfurt,169,Hamburger SV,175,0.0,1.0,3.0,0
2010,2010-08-28T13:30:00+00:00,Bundesliga,Regular Season - 2,,Hamburger SV,175,Eintracht Frankfurt,169,1.0,3.0,1.0,3
2010,2010-08-28T13:30:00+00:00,Bundesliga,Regular Season - 2,,FC Nurnberg,171,SC Freiburg,160,0.0,1.0,2.0,0
2010,2010-08-28T13:30:00+00:00,Bundesliga,Regular Season - 2,,SC Freiburg,160,FC Nurnberg,171,1.0,2.0,1.0,3
2010,2010-08-28T16:30:00+00:00,Bundesliga,Regular Season - 2,,FC St. Pauli,186,1899 Hoffenheim,167,0.0,0.0,1.0,0
2010,2010-08-28T16:30:00+00:00,Bundesliga,Regular Season - 2,,1899 Hoffenheim,167,FC St. Pauli,186,1.0,1.0,0.0,3
2010,2010-08-29T13:30:00+00:00,Bundesliga,Regular Season - 2,,Bayer Leverkusen,168,Borussia Monchengladbach,163,0.0,3.0,6.0,0
2010,2010-08-29T13:30:00+00:00,Bundesliga,Regular Season - 2,,Borussia Monchengladbach,163,Bayer Leverkusen,168,1.0,6.0,3.0,3
2010,2010-08-29T15:30:00+00:00,Bundesliga,Regular Season - 2,,VfB Stuttgart,172,Borussia Dortmund,165,0.0,1.0,3.0,0
2010,2010-08-29T15:30:00+00:00,Bundesliga,Regular Season - 2,,Borussia Dortmund,165,VfB Stuttgart,172,1.0,3.0,1.0,3
2010,2010-09-10T18:30:00+00:00,Bundesliga,Regular Season - 3,,1899 Hoffenheim,167,FC Schalke 04,174,1.0,2.0,0.0,3
2010,2010-09-10T18:30:00+00:00,Bundesliga,Regular Season - 3,,FC Schalke 04,174,1899 Hoffenheim,167,0.0,0.0,2.0,0
2010,2010-09-11T13:30:00+00:00,Bundesliga,Regular Season - 3,,Borussia Dortmund,165,VfL Wolfsburg,161,1.0,2.0,0.0,3
2010,2010-09-11T13:30:00+00:00,Bundesliga,Regular Season - 3,,VfL Wolfsburg,161,Borussia Dortmund,165,0.0,0.0,2.0,0
2010,2010-09-11T13:30:00+00:00,Bundesliga,Regular Season - 3,,Hamburger SV,175,FC Nurnberg,171,,1.0,1.0,1
2010,2010-09-11T13:30:00+00:00,Bundesliga,Regular Season - 3,,FC Nurnberg,171,Hamburger SV,175,,1.0,1.0,1
2010,2010-09-11T13:30:00+00:00,Bundesliga,Regular Season - 3,,Borussia Monchengladbach,163,Eintracht Frankfurt,169,0.0,0.0,4.0,0
2010,2010-09-11T13:30:00+00:00,Bundesliga,Regular Season - 3,,Eintracht Frankfurt,169,Borussia Monchengladbach,163,1.0,4.0,0.0,3
2010,2010-09-11T13:30:00+00:00,Bundesliga,Regular Season - 3,,SC Freiburg,160,VfB Stuttgart,172,1.0,2.0,1.0,3
2010,2010-09-11T13:30:00+00:00,Bundesliga,Regular Season - 3,,VfB Stuttgart,172,SC Freiburg,160,0.0,1.0,2.0,0
2010,2010-09-11T13:30:00+00:00,Bundesliga,Regular Season - 3,,Hannover 96,166,Bayer Leverkusen,168,,2.0,2.0,1
2010,2010-09-11T13:30:00+00:00,Bundesliga,Regular Season - 3,,Bayer Leverkusen,168,Hannover 96,166,,2.0,2.0,1
2010,2010-09-11T16:30:00+00:00,Bundesliga,Regular Season - 3,,Bayern Munich,157,Werder Bremen,162,,0.0,0.0,1
2010,2010-09-11T16:30:00+00:00,Bundesliga,Regular Season - 3,,Werder Bremen,162,Bayern Munich,157,,0.0,0.0,1
2010,2010-09-12T13:30:00+00:00,Bundesliga,Regular Season - 3,,FSV Mainz 05,164,FC Kaiserslautern,745,1.0,2.0,1.0,3
2010,2010-09-12T13:30:00+00:00,Bundesliga,Regular Season - 3,,FC Kaiserslautern,745,FSV Mainz 05,164,0.0,1.0,2.0,0
2010,2010-09-12T15:30:00+00:00,Bundesliga,Regular Season - 3,,1.FC Köln,192,FC St. Pauli,186,1.0,1.0,0.0,3
2010,2010-09-12T15:30:00+00:00,Bundesliga,Regular Season - 3,,FC St. Pauli,186,1.FC Köln,192,0.0,0.0,1.0,0
2010,2010-09-17T18:30:00+00:00,Bundesliga,Regular Season - 4,,Eintracht Frankfurt,169,SC Freiburg,160,0.0,0.0,1.0,0
2010,2010-09-17T18:30:00+00:00,Bundesliga,Regular Season - 4,,SC Freiburg,160,Eintracht Frankfurt,169,1.0,1.0,0.0,3
2010,2010-09-18T13:30:00+00:00,Bundesliga,Regular Season - 4,,Bayern Munich,157,1.FC Köln,192,,0.0,0.0,1
2010,2010-09-18T13:30:00+00:00,Bundesliga,Regular Season - 4,,1.FC Köln,192,Bayern Munich,157,,0.0,0.0,1
2010,2010-09-18T13:30:00+00:00,Bundesliga,Regular Season - 4,,Werder Bremen,162,FSV Mainz 05,164,0.0,0.0,2.0,0
2010,2010-09-18T13:30:00+00:00,Bundesliga,Regular Season - 4,,FSV Mainz 05,164,Werder Bremen,162,1.0,2.0,0.0,3
2010,2010-09-18T13:30:00+00:00,Bundesliga,Regular Season - 4,,VfB Stuttgart,172,Borussia Monchengladbach,163,1.0,7.0,0.0,3
2010,2010-09-18T13:30:00+00:00,Bundesliga,Regular Season - 4,,Borussia Monchengladbach,163,VfB Stuttgart,172,0.0,0.0,7.0,0
2010,2010-09-18T13:30:00+00:00,Bundesliga,Regular Season - 4,,VfL Wolfsburg,161,Hannover 96,166,1.0,2.0,0.0,3
2010,2010-09-18T13:30:00+00:00,Bundesliga,Regular Season - 4,,Hannover 96,166,VfL Wolfsburg,161,0.0,0.0,2.0,0
2010,2010-09-18T13:30:00+00:00,Bundesliga,Regular Season - 4,,FC Kaiserslautern,745,1899 Hoffenheim,167,,2.0,2.0,1
2010,2010-09-18T13:30:00+00:00,Bundesliga,Regular Season - 4,,1899 Hoffenheim,167,FC Kaiserslautern,745,,2.0,2.0,1
2010,2010-09-19T13:30:00+00:00,Bundesliga,Regular Season - 4,,FC St. Pauli,186,Hamburger SV,175,,1.0,1.0,1
2010,2010-09-19T13:30:00+00:00,Bundesliga,Regular Season - 4,,Hamburger SV,175,FC St. Pauli,186,,1.0,1.0,1
2010,2010-09-19T15:30:00+00:00,Bundesliga,Regular Season - 4,,FC Schalke 04,174,Borussia Dortmund,165,0.0,1.0,3.0,0
2010,2010-09-19T15:30:00+00:00,Bundesliga,Regular Season - 4,,Borussia Dortmund,165,FC Schalke 04,174,1.0,3.0,1.0,3
2010,2010-09-19T15:30:00+00:00,Bundesliga,Regular Season - 4,,Bayer Leverkusen,168,FC Nurnberg,171,,0.0,0.0,1
2010,2010-09-19T15:30:00+00:00,Bundesliga,Regular Season - 4,,FC Nurnberg,171,Bayer Leverkusen,168,,0.0,0.0,1
2010,2010-09-21T18:00:00+00:00,Bundesliga,Regular Season - 5,,FSV Mainz 05,164,1.FC Köln,192,1.0,2.0,0.0,3
2010,2010-09-21T18:00:00+00:00,Bundesliga,Regular Season - 5,,1.FC Köln,192,FSV Mainz 05,164,0.0,0.0,2.0,0
2010,2010-09-21T18:00:00+00:00,Bundesliga,Regular Season - 5,,1899 Hoffenheim,167,Bayern Munich,157,0.0,1.0,2.0,0
2010,2010-09-21T18:00:00+00:00,Bundesliga,Regular Season - 5,,Bayern Munich,157,1899 Hoffenheim,167,1.0,2.0,1.0,3
2010,2010-09-21T18:00:00+00:00,Bundesliga,Regular Season - 5,,Hannover 96,166,Werder Bremen,162,1.0,4.0,1.0,3
2010,2010-09-21T18:00:00+00:00,Bundesliga,Regular Season - 5,,Werder Bremen,162,Hannover 96,166,0.0,1.0,4.0,0
2010,2010-09-22T18:00:00+00:00,Bundesliga,Regular Season - 5,,Bayer Leverkusen,168,Eintracht Frankfurt,169,1.0,2.0,1.0,3
2010,2010-09-22T18:00:00+00:00,Bundesliga,Regular Season - 5,,Eintracht Frankfurt,169,Bayer Leverkusen,168,0.0,1.0,2.0,0
2010,2010-09-22T18:00:00+00:00,Bundesliga,Regular Season - 5,,Borussia Dortmund,165,FC Kaiserslautern,745,1.0,5.0,0.0,3
2010,2010-09-22T18:00:00+00:00,Bundesliga,Regular Season - 5,,FC Kaiserslautern,745,Borussia Dortmund,165,0.0,0.0,5.0,0
2010,2010-09-22T18:00:00+00:00,Bundesliga,Regular Season - 5,,Hamburger SV,175,VfL Wolfsburg,161,0.0,1.0,3.0,0
2010,2010-09-22T18:00:00+00:00,Bundesliga,Regular Season - 5,,VfL Wolfsburg,161,Hamburger SV,175,1.0,3.0,1.0,3
2010,2010-09-22T18:00:00+00:00,Bundesliga,Regular Season - 5,,Borussia Monchengladbach,163,FC St. Pauli,186,0.0,1.0,2.0,0
2010,2010-09-22T18:00:00+00:00,Bundesliga,Regular Season - 5,,FC St. Pauli,186,Borussia Monchengladbach,163,1.0,2.0,1.0,3
2010,2010-09-22T18:00:00+00:00,Bundesliga,Regular Season - 5,,SC Freiburg,160,FC Schalke 04,174,0.0,1.0,2.0,0
2010,2010-09-22T18:00:00+00:00,Bundesliga,Regular Season - 5,,FC Schalke 04,174,SC Freiburg,160,1.0,2.0,1.0,3
2010,2010-09-22T18:00:00+00:00,Bundesliga,Regular Season - 5,,FC Nurnberg,171,VfB Stuttgart,172,1.0,2.0,1.0,3
2010,2010-09-22T18:00:00+00:00,Bundesliga,Regular Season - 5,,VfB Stuttgart,172,FC Nurnberg,171,0.0,1.0,2.0,0
2010,2010-09-24T18:30:00+00:00,Bundesliga,Regular Season - 6,,1.FC Köln,192,1899 Hoffenheim,167,,1.0,1.0,1
2010,2010-09-24T18:30:00+00:00,Bundesliga,Regular Season - 6,,1899 Hoffenheim,167,1.FC Köln,192,,1.0,1.0,1
2010,2010-09-25T13:30:00+00:00,Bundesliga,Regular Season - 6,,Bayern Munich,157,FSV Mainz 05,164,0.0,1.0,2.0,0
2010,2010-09-25T13:30:00+00:00,Bundesliga,Regular Season - 6,,FSV Mainz 05,164,Bayern Munich,157,1.0,2.0,1.0,3
2010,2010-09-25T13:30:00+00:00,Bundesliga,Regular Season - 6,,FC Schalke 04,174,Borussia Monchengladbach,163,,2.0,2.0,1
2010,2010-09-25T13:30:00+00:00,Bundesliga,Regular Season - 6,,Borussia Monchengladbach,163,FC Schalke 04,174,,2.0,2.0,1
2010,2010-09-25T13:30:00+00:00,Bundesliga,Regular Season - 6,,VfB Stuttgart,172,Bayer Leverkusen,168,0.0,1.0,4.0,0
2010,2010-09-25T13:30:00+00:00,Bundesliga,Regular Season - 6,,Bayer Leverkusen,168,VfB Stuttgart,172,1.0,4.0,1.0,3
2010,2010-09-25T13:30:00+00:00,Bundesliga,Regular Season - 6,,Eintracht Frankfurt,169,FC Nurnberg,171,1.0,2.0,0.0,3
2010,2010-09-25T13:30:00+00:00,Bundesliga,Regular Season - 6,,FC Nurnberg,171,Eintracht Frankfurt,169,0.0,0.0,2.0,0
2010,2010-09-25T13:30:00+00:00,Bundesliga,Regular Season - 6,,FC St. Pauli,186,Borussia Dortmund,165,0.0,1.0,3.0,0
2010,2010-09-25T13:30:00+00:00,Bundesliga,Regular Season - 6,,Borussia Dortmund,165,FC St. Pauli,186,1.0,3.0,1.0,3
2010,2010-09-25T16:30:00+00:00,Bundesliga,Regular Season - 6,,Werder Bremen,162,Hamburger SV,175,1.0,3.0,2.0,3
2010,2010-09-25T16:30:00+00:00,Bundesliga,Regular Season - 6,,Hamburger SV,175,Werder Bremen,162,0.0,2.0,3.0,0
2010,2010-09-26T13:30:00+00:00,Bundesliga,Regular Season - 6,,VfL Wolfsburg,161,SC Freiburg,160,1.0,2.0,1.0,3
2010,2010-09-26T13:30:00+00:00,Bundesliga,Regular Season - 6,,SC Freiburg,160,VfL Wolfsburg,161,0.0,1.0,2.0,0
2010,2010-09-26T15:30:00+00:00,Bundesliga,Regular Season - 6,,FC Kaiserslautern,745,Hannover 96,166,0.0,0.0,1.0,0
2010,2010-09-26T15:30:00+00:00,Bundesliga,Regular Season - 6,,Hannover 96,166,FC Kaiserslautern,745,1.0,1.0,0.0,3
2010,2010-10-01T18:30:00+00:00,Bundesliga,Regular Season - 7,,Hannover 96,166,FC St. Pauli,186,0.0,0.0,1.0,0
2010,2010-10-01T18:30:00+00:00,Bundesliga,Regular Season - 7,,FC St. Pauli,186,Hannover 96,166,1.0,1.0,0.0,3
2010,2010-10-02T13:30:00+00:00,Bundesliga,Regular Season - 7,,Hamburger SV,175,FC Kaiserslautern,745,1.0,2.0,1.0,3
2010,2010-10-02T13:30:00+00:00,Bundesliga,Regular Season - 7,,FC Kaiserslautern,745,Hamburger SV,175,0.0,1.0,2.0,0
2010,2010-10-02T13:30:00+00:00,Bundesliga,Regular Season - 7,,FSV Mainz 05,164,1899 Hoffenheim,167,1.0,4.0,2.0,3
2010,2010-10-02T13:30:00+00:00,Bundesliga,Regular Season - 7,,1899 Hoffenheim,167,FSV Mainz 05,164,0.0,2.0,4.0,0
2010,2010-10-02T13:30:00+00:00,Bundesliga,Regular Season - 7,,Borussia Monchengladbach,163,VfL Wolfsburg,161,,1.0,1.0,1
2010,2010-10-02T13:30:00+00:00,Bundesliga,Regular Season - 7,,VfL Wolfsburg,161,Borussia Monchengladbach,163,,1.0,1.0,1
2010,2010-10-02T13:30:00+00:00,Bundesliga,Regular Season - 7,,SC Freiburg,160,1.FC Köln,192,1.0,3.0,2.0,3
2010,2010-10-02T13:30:00+00:00,Bundesliga,Regular Season - 7,,1.FC Köln,192,SC Freiburg,160,0.0,2.0,3.0,0
2010,2010-10-02T13:30:00+00:00,Bundesliga,Regular Season - 7,,FC Nurnberg,171,FC Schalke 04,174,1.0,2.0,1.0,3
2010,2010-10-02T13:30:00+00:00,Bundesliga,Regular Season - 7,,FC Schalke 04,174,FC Nurnberg,171,0.0,1.0,2.0,0
2010,2010-10-03T13:30:00+00:00,Bundesliga,Regular Season - 7,,VfB Stuttgart,172,Eintracht Frankfurt,169,0.0,1.0,2.0,0
2010,2010-10-03T13:30:00+00:00,Bundesliga,Regular Season - 7,,Eintracht Frankfurt,169,VfB Stuttgart,172,1.0,2.0,1.0,3
2010,2010-10-03T15:30:00+00:00,Bundesliga,Regular Season - 7,,Borussia Dortmund,165,Bayern Munich,157,1.0,2.0,0.0,3
2010,2010-10-03T15:30:00+00:00,Bundesliga,Regular Season - 7,,Bayern Munich,157,Borussia Dortmund,165,0.0,0.0,2.0,0
2010,2010-10-03T15:45:00+00:00,Bundesliga,Regular Season - 7,,Bayer Leverkusen,168,Werder Bremen,162,,2.0,2.0,1
2010,2010-10-03T15:45:00+00:00,Bundesliga,Regular Season - 7,,Werder Bremen,162,Bayer Leverkusen,168,,2.0,2.0,1
2010,2010-10-15T18:30:00+00:00,Bundesliga,Regular Season - 8,,1.FC Köln,192,Borussia Dortmund,165,0.0,1.0,2.0,0
2010,2010-10-15T18:30:00+00:00,Bundesliga,Regular Season - 8,,Borussia Dortmund,165,1.FC Köln,192,1.0,2.0,1.0,3
2010,2010-10-16T13:30:00+00:00,Bundesliga,Regular Season - 8,,Bayern Munich,157,Hannover 96,166,1.0,3.0,0.0,3
2010,2010-10-16T13:30:00+00:00,Bundesliga,Regular Season - 8,,Hannover 96,166,Bayern Munich,157,0.0,0.0,3.0,0
2010,2010-10-16T13:30:00+00:00,Bundesliga,Regular Season - 8,,FC Schalke 04,174,VfB Stuttgart,172,,2.0,2.0,1
2010,2010-10-16T13:30:00+00:00,Bundesliga,Regular Season - 8,,VfB Stuttgart,172,FC Schalke 04,174,,2.0,2.0,1
2010,2010-10-16T13:30:00+00:00,Bundesliga,Regular Season - 8,,Werder Bremen,162,SC Freiburg,160,1.0,2.0,1.0,3
2010,2010-10-16T13:30:00+00:00,Bundesliga,Regular Season - 8,,SC Freiburg,160,Werder Bremen,162,0.0,1.0,2.0,0
2010,2010-10-16T13:30:00+00:00,Bundesliga,Regular Season - 8,,FSV Mainz 05,164,Hamburger SV,175,0.0,0.0,1.0,0
2010,2010-10-16T13:30:00+00:00,Bundesliga,Regular Season - 8,,Hamburger SV,175,FSV Mainz 05,164,1.0,1.0,0.0,3
2010,2010-10-16T13:30:00+00:00,Bundesliga,Regular Season - 8,,FC St. Pauli,186,FC Nurnberg,171,1.0,3.0,2.0,3
2010,2010-10-16T13:30:00+00:00,Bundesliga,Regular Season - 8,,FC Nurnberg,171,FC St. Pauli,186,0.0,2.0,3.0,0
2010,2010-10-16T16:30:00+00:00,Bundesliga,Regular Season - 8,,VfL Wolfsburg,161,Bayer Leverkusen,168,0.0,2.0,3.0,0
2010,2010-10-16T16:30:00+00:00,Bundesliga,Regular Season - 8,,Bayer Leverkusen,168,VfL Wolfsburg,161,1.0,3.0,2.0,3
2010,2010-10-17T13:30:00+00:00,Bundesliga,Regular Season - 8,,FC Kaiserslautern,745,Eintracht Frankfurt,169,0.0,0.0,3.0,0
2010,2010-10-17T13:30:00+00:00,Bundesliga,Regular Season - 8,,Eintracht Frankfurt,169,FC Kaiserslautern,745,1.0,3.0,0.0,3
2010,2010-10-17T15:30:00+00:00,Bundesliga,Regular Season - 8,,1899 Hoffenheim,167,Borussia Monchengladbach,163,1.0,3.0,2.0,3
2010,2010-10-17T15:30:00+00:00,Bundesliga,Regular Season - 8,,Borussia Monchengladbach,163,1899 Hoffenheim,167,0.0,2.0,3.0,0
2010,2010-10-22T18:30:00+00:00,Bundesliga,Regular Season - 9,,Hamburger SV,175,Bayern Munich,157,,0.0,0.0,1
2010,2010-10-22T18:30:00+00:00,Bundesliga,Regular Season - 9,,Bayern Munich,157,Hamburger SV,175,,0.0,0.0,1
2010,2010-10-23T13:30:00+00:00,Bundesliga,Regular Season - 9,,Eintracht Frankfurt,169,FC Schalke 04,174,,0.0,0.0,1
2010,2010-10-23T13:30:00+00:00,Bundesliga,Regular Season - 9,,FC Schalke 04,174,Eintracht Frankfurt,169,,0.0,0.0,1
2010,2010-10-23T13:30:00+00:00,Bundesliga,Regular Season - 9,,Borussia Monchengladbach,163,Werder Bremen,162,0.0,1.0,4.0,0
2010,2010-10-23T13:30:00+00:00,Bundesliga,Regular Season - 9,,Werder Bremen,162,Borussia Monchengladbach,163,1.0,4.0,1.0,3
2010,2010-10-23T13:30:00+00:00,Bundesliga,Regular Season - 9,,SC Freiburg,160,FC Kaiserslautern,745,1.0,2.0,1.0,3
2010,2010-10-23T13:30:00+00:00,Bundesliga,Regular Season - 9,,FC Kaiserslautern,745,SC Freiburg,160,0.0,1.0,2.0,0
2010,2010-10-23T13:30:00+00:00,Bundesliga,Regular Season - 9,,Hannover 96,166,1.FC Köln,192,1.0,2.0,1.0,3
2010,2010-10-23T13:30:00+00:00,Bundesliga,Regular Season - 9,,1.FC Köln,192,Hannover 96,166,0.0,1.0,2.0,0
2010,2010-10-23T13:30:00+00:00,Bundesliga,Regular Season - 9,,FC Nurnberg,171,VfL Wolfsburg,161,1.0,2.0,1.0,3
2010,2010-10-23T13:30:00+00:00,Bundesliga,Regular Season - 9,,VfL Wolfsburg,161,FC Nurnberg,171,0.0,1.0,2.0,0
2010,2010-10-24T13:30:00+00:00,Bundesliga,Regular Season - 9,,Borussia Dortmund,165,1899 Hoffenheim,167,,1.0,1.0,1
2010,2010-10-24T13:30:00+00:00,Bundesliga,Regular Season - 9,,1899 Hoffenheim,167,Borussia Dortmund,165,,1.0,1.0,1
2010,2010-10-24T15:30:00+00:00,Bundesliga,Regular Season - 9,,Bayer Leverkusen,168,FSV Mainz 05,164,0.0,0.0,1.0,0
2010,2010-10-24T15:30:00+00:00,Bundesliga,Regular Season - 9,,FSV Mainz 05,164,Bayer Leverkusen,168,1.0,1.0,0.0,3
2010,2010-10-24T15:30:00+00:00,Bundesliga,Regular Season - 9,,VfB Stuttgart,172,FC St. Pauli,186,1.0,2.0,0.0,3
2010,2010-10-24T15:30:00+00:00,Bundesliga,Regular Season - 9,,FC St. Pauli,186,VfB Stuttgart,172,0.0,0.0,2.0,0
2010,2010-10-29T19:30:00+00:00,Bundesliga,Regular Season - 10,,Bayern Munich,157,SC Freiburg,160,1.0,4.0,2.0,3
2010,2010-10-29T19:30:00+00:00,Bundesliga,Regular Season - 10,,SC Freiburg,160,Bayern Munich,157,0.0,2.0,4.0,0
2010,2010-10-30T14:30:00+00:00,Bundesliga,Regular Season - 10,,Werder Bremen,162,FC Nurnberg,171,0.0,2.0,3.0,0
2010,2010-10-30T14:30:00+00:00,Bundesliga,Regular Season - 10,,FC Nurnberg,171,Werder Bremen,162,1.0,3.0,2.0,3
2010,2010-10-30T14:30:00+00:00,Bundesliga,Regular Season - 10,,VfL Wolfsburg,161,VfB Stuttgart,172,1.0,2.0,0.0,3
2010,2010-10-30T14:30:00+00:00,Bundesliga,Regular Season - 10,,VfB Stuttgart,172,VfL Wolfsburg,161,0.0,0.0,2.0,0
2010,2010-10-30T14:30:00+00:00,Bundesliga,Regular Season - 10,,1.FC Köln,192,Hamburger SV,175,1.0,3.0,2.0,3
2010,2010-10-30T14:30:00+00:00,Bundesliga,Regular Season - 10,,Hamburger SV,175,1.FC Köln,192,0.0,2.0,3.0,0
2010,2010-10-30T14:30:00+00:00,Bundesliga,Regular Season - 10,,FC Kaiserslautern,745,Borussia Monchengladbach,163,1.0,3.0,0.0,3
2010,2010-10-30T14:30:00+00:00,Bundesliga,Regular Season - 10,,Borussia Monchengladbach,163,FC Kaiserslautern,745,0.0,0.0,3.0,0
2010,2010-10-30T14:30:00+00:00,Bundesliga,Regular Season - 10,,FC St. Pauli,186,Eintracht Frankfurt,169,0.0,1.0,3.0,0
2010,2010-10-30T14:30:00+00:00,Bundesliga,Regular Season - 10,,Eintracht Frankfurt,169,FC St. Pauli,186,1.0,3.0,1.0,3
2010,2010-10-30T17:30:00+00:00,Bundesliga,Regular Season - 10,,FC Schalke 04,174,Bayer Leverkusen,168,0.0,0.0,1.0,0
2010,2010-10-30T17:30:00+00:00,Bundesliga,Regular Season - 10,,Bayer Leverkusen,168,FC Schalke 04,174,1.0,1.0,0.0,3
2010,2010-10-31T14:30:00+00:00,Bundesliga,Regular Season - 10,,FSV Mainz 05,164,Borussia Dortmund,165,0.0,0.0,2.0,0
2010,2010-10-31T14:30:00+00:00,Bundesliga,Regular Season - 10,,Borussia Dortmund,165,FSV Mainz 05,164,1.0,2.0,0.0,3
2010,2010-10-31T16:30:00+00:00,Bundesliga,Regular Season - 10,,1899 Hoffenheim,167,Hannover 96,166,1.0,4.0,0.0,3
2010,2010-10-31T16:30:00+00:00,Bundesliga,Regular Season - 10,,Hannover 96,166,1899 Hoffenheim,167,0.0,0.0,4.0,0
2010,2010-11-05T19:30:00+00:00,Bundesliga,Regular Season - 11,,FC Schalke 04,174,FC St. Pauli,186,1.0,3.0,0.0,3
2010,2010-11-05T19:30:00+00:00,Bundesliga,Regular Season - 11,,FC St. Pauli,186,FC Schalke 04,174,0.0,0.0,3.0,0
2010,2010-11-06T14:30:00+00:00,Bundesliga,Regular Season - 11,,Hamburger SV,175,1899 Hoffenheim,167,1.0,2.0,1.0,3
2010,2010-11-06T14:30:00+00:00,Bundesliga,Regular Season - 11,,1899 Hoffenheim,167,Hamburger SV,175,0.0,1.0,2.0,0
2010,2010-11-06T14:30:00+00:00,Bundesliga,Regular Season - 11,,Eintracht Frankfurt,169,VfL Wolfsburg,161,1.0,3.0,1.0,3
2010,2010-11-06T14:30:00+00:00,Bundesliga,Regular Season - 11,,VfL Wolfsburg,161,Eintracht Frankfurt,169,0.0,1.0,3.0,0
2010,2010-11-06T14:30:00+00:00,Bundesliga,Regular Season - 11,,Borussia Monchengladbach,163,Bayern Munich,157,,3.0,3.0,1
2010,2010-11-06T14:30:00+00:00,Bundesliga,Regular Season - 11,,Bayern Munich,157,Borussia Monchengladbach,163,,3.0,3.0,1
2010,2010-11-06T14:30:00+00:00,Bundesliga,Regular Season - 11,,SC Freiburg,160,FSV Mainz 05,164,1.0,1.0,0.0,3
