year,round,stage,fixture_id,fixture_date,team_name,team_id,opponent_name,opponent_id,team_win,team_home,fixture_length,fixture_location
2012,8th Finals,4,559941,2012-12-19T19:30:00+00:00,Borussia Dortmund,165,Hannover 96,166,1,home,90,Signal-Iduna-Park
2012,8th Finals,4,559941,2012-12-19T19:30:00+00:00,Hannover 96,166,Borussia Dortmund,165,0,away,90,Signal-Iduna-Park
2012,8th Finals,4,559942,2012-12-19T19:30:00+00:00,VfB Stuttgart,172,1.FC Köln,192,1,home,90,Mercedes-Benz-Arena
2012,8th Finals,4,559942,2012-12-19T19:30:00+00:00,1.FC Köln,192,VfB Stuttgart,172,0,away,90,Mercedes-Benz-Arena
2012,Quarter-finals,3,559943,2013-02-26T18:00:00+00:00,FSV Mainz 05,164,SC Freiburg,160,0,home,120,Coface Arena
2012,Quarter-finals,3,559943,2013-02-26T18:00:00+00:00,SC Freiburg,160,FSV Mainz 05,164,1,away,120,Coface Arena
2012,Quarter-finals,3,559944,2013-02-26T19:30:00+00:00,Kickers Offenbach,1628,VfL Wolfsburg,161,0,home,90,Sparda-Bank-Hessen-Stadion
2012,Quarter-finals,3,559944,2013-02-26T19:30:00+00:00,VfL Wolfsburg,161,Kickers Offenbach,1628,1,away,90,Sparda-Bank-Hessen-Stadion
2012,Quarter-finals,3,559945,2013-02-27T18:00:00+00:00,VfB Stuttgart,172,Vfl Bochum,176,1,home,90,Mercedes-Benz-Arena
2012,Quarter-finals,3,559945,2013-02-27T18:00:00+00:00,Vfl Bochum,176,VfB Stuttgart,172,0,away,90,Mercedes-Benz-Arena
2012,Quarter-finals,3,559946,2013-02-27T19:30:00+00:00,Bayern Munich,157,Borussia Dortmund,165,1,home,90,Allianz-Arena
2012,Quarter-finals,3,559946,2013-02-27T19:30:00+00:00,Borussia Dortmund,165,Bayern Munich,157,0,away,90,Allianz-Arena
2012,Semi-finals,2,559947,2013-04-16T18:30:00+00:00,Bayern Munich,157,VfL Wolfsburg,161,1,home,90,Allianz-Arena
2012,Semi-finals,2,559947,2013-04-16T18:30:00+00:00,VfL Wolfsburg,161,Bayern Munich,157,0,away,90,Allianz-Arena
2012,Semi-finals,2,559948,2013-04-17T18:30:00+00:00,VfB Stuttgart,172,SC Freiburg,160,1,home,90,Mercedes-Benz-Arena
2012,Semi-finals,2,559948,2013-04-17T18:30:00+00:00,SC Freiburg,160,VfB Stuttgart,172,0,away,90,Mercedes-Benz-Arena
2012,Final,1,559949,2013-06-01T18:00:00+00:00,Bayern Munich,157,VfB Stuttgart,172,1,home,90,Olympiastadion Berlin
2012,Final,1,559949,2013-06-01T18:00:00+00:00,VfB Stuttgart,172,Bayern Munich,157,0,away,90,Olympiastadion Berlin
2013,8th Finals,4,559872,2013-12-03T18:00:00+00:00,Union Berlin,182,FC Kaiserslautern,745,0,home,90,Stadion An der Alten Försterei
2013,8th Finals,4,559872,2013-12-03T18:00:00+00:00,FC Kaiserslautern,745,Union Berlin,182,1,away,90,Stadion An der Alten Försterei
2013,8th Finals,4,559873,2013-12-03T18:00:00+00:00,Hamburger SV,175,1.FC Köln,192,1,home,90,Imtech Arena
2013,8th Finals,4,559873,2013-12-03T18:00:00+00:00,1.FC Köln,192,Hamburger SV,175,0,away,90,Imtech Arena
2013,8th Finals,4,559874,2013-12-03T19:30:00+00:00,FC Schalke 04,174,1899 Hoffenheim,167,0,home,90,Veltins-Arena
2013,8th Finals,4,559874,2013-12-03T19:30:00+00:00,1899 Hoffenheim,167,FC Schalke 04,174,1,away,90,Veltins-Arena
2013,8th Finals,4,559875,2013-12-03T19:30:00+00:00,FC Saarbrucken,1639,Borussia Dortmund,165,0,home,90,Stadion Ludwigspark
2013,8th Finals,4,559875,2013-12-03T19:30:00+00:00,Borussia Dortmund,165,FC Saarbrucken,1639,1,away,90,Stadion Ludwigspark
2013,8th Finals,4,559876,2013-12-04T18:00:00+00:00,SC Freiburg,160,Bayer Leverkusen,168,0,home,90,MAGE SOLAR Stadion
2013,8th Finals,4,559876,2013-12-04T18:00:00+00:00,Bayer Leverkusen,168,SC Freiburg,160,1,away,90,MAGE SOLAR Stadion
2013,8th Finals,4,559877,2013-12-04T18:00:00+00:00,VfL Wolfsburg,161,FC Ingolstadt 04,184,1,home,90,VOLKSWAGEN ARENA
2013,8th Finals,4,559877,2013-12-04T18:00:00+00:00,FC Ingolstadt 04,184,VfL Wolfsburg,161,0,away,90,VOLKSWAGEN ARENA
2013,8th Finals,4,559878,2013-12-04T19:30:00+00:00,Eintracht Frankfurt,169,SV Sandhausen,189,1,home,90,Commerzbank-Arena
2013,8th Finals,4,559878,2013-12-04T19:30:00+00:00,SV Sandhausen,189,Eintracht Frankfurt,169,0,away,90,Commerzbank-Arena
2013,8th Finals,4,559879,2013-12-04T19:30:00+00:00,FC Augsburg,170,Bayern Munich,157,0,home,90,SGL arena
2013,8th Finals,4,559879,2013-12-04T19:30:00+00:00,Bayern Munich,157,FC Augsburg,170,1,away,90,SGL arena
2013,Quarter-finals,3,559880,2014-02-11T19:45:00+00:00,Eintracht Frankfurt,169,Borussia Dortmund,165,0,home,90,Commerzbank-Arena
2013,Quarter-finals,3,559880,2014-02-11T19:45:00+00:00,Borussia Dortmund,165,Eintracht Frankfurt,169,1,away,90,Commerzbank-Arena
2013,Quarter-finals,3,559881,2014-02-12T18:00:00+00:00,1899 Hoffenheim,167,VfL Wolfsburg,161,0,home,90,Wirsol Rhein-Neckar-Arena
2013,Quarter-finals,3,559881,2014-02-12T18:00:00+00:00,VfL Wolfsburg,161,1899 Hoffenheim,167,1,away,90,Wirsol Rhein-Neckar-Arena
2013,Quarter-finals,3,559882,2014-02-12T18:00:00+00:00,Bayer Leverkusen,168,FC Kaiserslautern,745,0,home,120,BayArena
2013,Quarter-finals,3,559882,2014-02-12T18:00:00+00:00,FC Kaiserslautern,745,Bayer Leverkusen,168,1,away,120,BayArena
2013,Quarter-finals,3,559883,2014-02-12T19:30:00+00:00,Hamburger SV,175,Bayern Munich,157,0,home,90,Imtech Arena
2013,Quarter-finals,3,559883,2014-02-12T19:30:00+00:00,Bayern Munich,157,Hamburger SV,175,1,away,90,Imtech Arena
2013,Semi-finals,2,559884,2014-04-15T18:30:00+00:00,Borussia Dortmund,165,VfL Wolfsburg,161,1,home,90,Signal-Iduna-Park
2013,Semi-finals,2,559884,2014-04-15T18:30:00+00:00,VfL Wolfsburg,161,Borussia Dortmund,165,0,away,90,Signal-Iduna-Park
2013,Semi-finals,2,559885,2014-04-16T18:30:00+00:00,Bayern Munich,157,FC Kaiserslautern,745,1,home,90,Allianz-Arena
