team_name,opponent_name,team_city,opponent_city,distance
RB Leipzig,SC Paderborn 07,Leipzig,Paderborn,253
RB Leipzig,Union Berlin,Leipzig,Berlin,149
RB Leipzig,VfL Wolfsburg,Leipzig,Wolfsburg,161
RB Leipzig,Vfl Bochum,Leipzig,Bochum,356
Reutlingen,Eintracht Braunschweig,Reutlingen,Braunschweig,433
Reutlingen,Karlsruher SC,Reutlingen,Karlsruhe,83
Rot Weiss Ahlen,SC Paderborn 07,Ahlen,Paderborn,60
Rot-weiss Erfurt,1899 Hoffenheim,Erfurt,Sinsheim,244
Rot-weiss Essen,Arminia Bielefeld,Essen,Bielefeld,119
Rot-weiss Essen,Bayer Leverkusen,Essen,Leverkusen,48
Rot-weiss Essen,Borussia Monchengladbach,Essen,Mönchengladbach,58
Rot-weiss Essen,Fortuna Dusseldorf,Essen,Düsseldorf,31
Rot-weiss Essen,Hertha Berlin,Essen,Berlin,439
Rot-weiss Essen,Holstein Kiel,Essen,Kiel,382
Rot-weiss Essen,Union Berlin,Essen,Berlin,459
Rot-weiss Oberhausen,FC Augsburg,Oberhausen,Augsburg,453
Rot-weiss Oberhausen,SV Sandhausen,Oberhausen,Sandhausen,272
Roßbach / Verscheid,FSV Mainz 05,Roßbach,Mainz,78
SC Freiburg,1.FC Köln,Freiburg,Cologne,332
SC Freiburg,Bayer Leverkusen,Freiburg,Leverkusen,344
SC Freiburg,Dynamo Dresden,Freiburg,Dresden,543
SC Freiburg,FC Augsburg,Freiburg,Augsburg,227
SC Freiburg,FC St. Pauli,Freiburg,Hamburg,636
SC Freiburg,RB Leipzig,Freiburg,Leipzig,493
SC Freiburg,SV Sandhausen,Freiburg,Sandhausen,159
SC Freiburg,Union Berlin,Freiburg,Berlin,641
SC Paderborn 07,Bayern Munich,Paderborn,Munich,441
SC Paderborn 07,FC Ingolstadt 04,Paderborn,Ingolstadt,380
SC Paderborn 07,FC St. Pauli,Paderborn,Hamburg,220
SC Paderborn 07,Hamburger SV,Paderborn,Hamburg,232
SC Paderborn 07,SV Sandhausen,Paderborn,Sandhausen,265
SC Paderborn 07,VfB Stuttgart,Paderborn,Stuttgart,326
SC Paderborn 07,Vfl Bochum,Paderborn,Bochum,108
SC Paderborn 07,Werder Bremen,Paderborn,Bremen,150
SF Baumberg,FC Ingolstadt 04,Monheim am Rhein,Ingolstadt,416
SG Sonnenhof Grossaspach,FSV Frankfurt,Aspach,Frankfurt am Main,137
SG Wattenscheid 09,FC Heidenheim,Bochum,Heidenheim an der Brenz,376
SSV Jeddeloh,FC Heidenheim,Edewecht,Heidenheim an der Brenz,519
SSV ULM 1846,Eintracht Frankfurt,Ulm,Frankfurt am Main,216
SSV ULM 1846,Erzgebirge AUE,Ulm,Aue,312
SSV ULM 1846,FC Heidenheim,Ulm,Heidenheim an der Brenz,31
SSV ULM 1846,FC Nurnberg,Ulm,Nuremberg,141
SSV ULM 1846,FC Schalke 04,Ulm,Gelsenkirchen,404
SSV ULM 1846,Fortuna Dusseldorf,Ulm,Düsseldorf,389
SV Babelsberg 03,MSV Duisburg,Potsdam,Duisburg,446
SV Babelsberg 03,RB Leipzig,Potsdam,Leipzig,127
SV Babelsberg 03,SC Freiburg,Potsdam,Freiburg,614
SV Babelsberg 03,SpVgg Greuther Furth,Potsdam,Fürth,354
SV Darmstadt 98,Borussia Monchengladbach,Darmstadt,Mönchengladbach,216
SV Darmstadt 98,FC Schalke 04,Darmstadt,Gelsenkirchen,213
SV Darmstadt 98,Hannover 96,Darmstadt,Hannover,289
SV Darmstadt 98,Hertha Berlin,Darmstadt,Berlin,435
SV Darmstadt 98,Karlsruher SC,Darmstadt,Karlsruhe,96
SV Darmstadt 98,VfL Wolfsburg,Darmstadt,Wolfsburg,321
SV Drochtersen/assel,Bayern Munich,Drochtersen,Munich,633
SV Drochtersen/assel,Borussia Monchengladbach,Drochtersen,Mönchengladbach,347
SV Drochtersen/assel,FC Schalke 04,Drochtersen,Gelsenkirchen,289
SV Eichede,FC Kaiserslautern,Steinburg,Kaiserslautern,509
SV Elversberg,Bayer Leverkusen,Spiesen-Elversberg,Leverkusen,190
SV Elversberg,Borussia Monchengladbach,Spiesen-Elversberg,Mönchengladbach,213
SV Elversberg,FC Augsburg,Spiesen-Elversberg,Augsburg,296
SV Elversberg,FC St. Pauli,Spiesen-Elversberg,Hamburg,511
SV Elversberg,FSV Mainz 05,Spiesen-Elversberg,Mainz,111
SV Elversberg,VfL Wolfsburg,Spiesen-Elversberg,Wolfsburg,432
SV Elversberg,Vfl Bochum,Spiesen-Elversberg,Bochum,244
SV Linx,FC Nurnberg,Rheinau,Nuremberg,252
SV Meppen,1.FC Köln,Meppen,Cologne,201
SV Meppen,Hertha Berlin,Meppen,Berlin,403
SV Rodinghausen,1899 Hoffenheim,Rödinghausen,Sinsheim,331
SV Rodinghausen,Bayern Munich,Rödinghausen,Munich,501
SV Rodinghausen,Dynamo Dresden,Rödinghausen,Dresden,385
SV Rodinghausen,SC Paderborn 07,Rödinghausen,Paderborn,61
SV Sandhausen,Borussia Dortmund,Sandhausen,Dortmund,255
SV Sandhausen,Borussia Monchengladbach,Sandhausen,Mönchengladbach,261
SV Sandhausen,Energie Cottbus,Sandhausen,Cottbus,485
SV Sandhausen,FC Heidenheim,Sandhausen,Heidenheim an der Brenz,132
SV Sandhausen,FC Nurnberg,Sandhausen,Nuremberg,180
SV Sandhausen,Karlsruher SC,Sandhausen,Karlsruhe,39
SV Sandhausen,RB Leipzig,Sandhausen,Leipzig,346
SV Wehen,1.FC Köln,Wiesbaden,Cologne,134
SV Wehen,Borussia Dortmund,Wiesbaden,Dortmund,168
SV Wehen,Erzgebirge Aue,Wiesbaden,Aue,321
SV Wehen,FC Heidenheim,Wiesbaden,Heidenheim an der Brenz,207
SV Wehen,FC Kaiserslautern,Wiesbaden,Kaiserslautern,78
SV Wehen,FC Schalke 04,Wiesbaden,Gelsenkirchen,180
SV Wehen,FC St. Pauli,Wiesbaden,Hamburg,405
SV Wehen,Hamburger SV,Wiesbaden,Hamburg,416
SV Wehen,Jahn Regensburg,Wiesbaden,Regensburg,304
SV Wehen,VfB Stuttgart,Wiesbaden,Stuttgart,157
Salmrohr,Holstein Kiel,Salmtal,Kiel,541
Salmrohr,Vfl Bochum,Salmtal,Bochum,178
Sc Hauenstein,Bayer Leverkusen,Hauenstein,Leverkusen,212
Schott Jena,Hamburger SV,Jena,Hamburg,321
Schott Mainz,Hannover 96,Mainz,Hannover,290
Schwarz-Weiß Rehden,Bayern Munich,Rehden,Munich,539
Schwarz-Weiß Rehden,SV Sandhausen,Rehden,Sandhausen,365
Schwarz-Weiß Rehden,VfR Aalen,Rehden,Aalen,435
Schönberg,VfL Wolfsburg,Schönberg,Wolfsburg,437
SpVgg Greuther Furth,Borussia Dortmund,Fürth,Dortmund,338
SpVgg Greuther Furth,Borussia Monchengladbach,Fürth,Mönchengladbach,377
SpVgg Greuther Furth,FC Ingolstadt 04,Fürth,Ingolstadt,88
SpVgg Greuther Furth,FSV Mainz 05,Fürth,Mainz,206
SpVgg Greuther Furth,SC Paderborn 07,Fürth,Paderborn,293
SpVgg Unterhaching,1.FC Köln,Unterhaching,Cologne,465
SpVgg Unterhaching,Bayer Leverkusen,Unterhaching,Leverkusen,469
SpVgg Unterhaching,FC Heidenheim,Unterhaching,Heidenheim an der Brenz,128
SpVgg Unterhaching,FC Ingolstadt 04,Unterhaching,Ingolstadt,79
SpVgg Unterhaching,FSV Mainz 05,Unterhaching,Mainz,327
SpVgg Unterhaching,RB Leipzig,Unterhaching,Leipzig,369
SpVgg Unterhaching,SC Freiburg,Unterhaching,Freiburg,277
SpVgg Unterhaching,Vfl Bochum,Unterhaching,Bochum,495
Sportfreunde Dorfmerkingen,RB Leipzig,Dorfmerkingen,Leipzig,319
Sportfreunde Lotte,Bayer Leverkusen,Lotte,Leverkusen,153
Sportfreunde Lotte,Borussia Dortmund,Lotte,Dortmund,96
Sportfreunde Lotte,Karlsruher SC,Lotte,Karlsruhe,363
Sportfreunde Lotte,TSV 1860 Munich,Lotte,Munich,532
Sportfreunde Lotte,Werder Bremen,Lotte,Bremen,108
Sportfreunde Siegen,FSV Frankfurt,Siegen,Frankfurt am Main,95
Straelen,FC St. Pauli,Straelen,Hamburg,349
Stuttgarter Kickers,Borussia Dortmund,Stuttgart,Dortmund,331
Stuttgarter Kickers,Eintracht Frankfurt,Stuttgart,Frankfurt am Main,158
Stuttgarter Kickers,SpVgg Greuther Furth,Stuttgart,Fürth,158
Stuttgarter Kickers,VfL Wolfsburg,Stuttgart,Wolfsburg,427
Sv Morlautern,SpVgg Greuther Furth,Kaiserslautern,Fürth,234
TSV 1860 Munich,1899 Hoffenheim,Munich,Sinsheim,239
TSV 1860 Munich,Borussia Dortmund,Munich,Dortmund,482
TSV 1860 Munich,Eintracht Frankfurt,Munich,Frankfurt am Main,314
TSV 1860 Munich,FC Ingolstadt 04,Munich,Ingolstadt,74
TSV 1860 Munich,FC Schalke 04,Munich,Gelsenkirchen,497
TSV 1860 Munich,Karlsruher SC,Munich,Karlsruhe,254
TSV 1860 Munich,SC Freiburg,Munich,Freiburg,274
TSV 1860 Munich,SV Darmstadt 98,Munich,Darmstadt,290
TSV Steinbach,FC Augsburg,Haiger,Augsburg,328
TSV Steinbach,SV Sandhausen,Haiger,Sandhausen,160
Teningen,FC Schalke 04,Teningen,Gelsenkirchen,381
Teutonia Ottensen,RB Leipzig,Hamburg,Leipzig,293
Todesfelde,VfL Osnabruck,Todesfelde,Osnabrück,229
TuS Erndtebruck,Eintracht Frankfurt,Erndtebrück,Frankfurt am Main,101
TuS Erndtebruck,Hamburger SV,Erndtebrück,Hamburg,321
TuS Erndtebruck,SV Darmstadt 98,Erndtebrück,Darmstadt,127
TuS Koblenz,Dynamo Dresden,Koblenz,Dresden,443
TuS RW Koblenz,Fortuna Dusseldorf,Koblenz,Düsseldorf,112
TuS RW Koblenz,Jahn Regensburg,Koblenz,Regensburg,359
Tus Dassendorf,Dynamo Dresden,Dassendorf,Dresden,357
Tus Dassendorf,MSV Duisburg,Dassendorf,Duisburg,337
Türkgücü-Ataspor,Union Berlin,Munich,Berlin,502
Union Berlin,FC Kaiserslautern,Berlin,Kaiserslautern,527
Union Berlin,FC St. Pauli,Berlin,Hamburg,271
Union Berlin,SC Paderborn 07,Berlin,Paderborn,340
Union Berlin,VfL Wolfsburg,Berlin,Wolfsburg,188
Union Fürstenwalde,VfL Wolfsburg,Fürstenwalde,Wolfsburg,282
Verl,FC Augsburg,Verl,Augsburg,426
Verl,Holstein Kiel,Verl,Kiel,295
Verl,Union Berlin,Verl,Berlin,352
VfB Lubeck,Eintracht Braunschweig,Lübeck,Braunschweig,176
VfB Lubeck,FC St. Pauli,Lübeck,Hamburg,59
VfB Lubeck,FSV Mainz 05,Lübeck,Mainz,462
VfB Lubeck,Hansa Rostock,Lübeck,Rostock,96
VfB Lubeck,SC Paderborn 07,Lübeck,Paderborn,272
VfB Oldenburg,Hamburger SV,Oldenburg,Hamburg,132
VfB Stuttgart,1.FC Köln,Stuttgart,Cologne,287
VfB Stuttgart,Arminia Bielefeld,Stuttgart,Bielefeld,363
VfB Stuttgart,Bayern Munich,Stuttgart,Munich,185
VfB Stuttgart,Borussia Dortmund,Stuttgart,Dortmund,325
VfB Stuttgart,Eintracht Braunschweig,Stuttgart,Braunschweig,399
VfB Stuttgart,Eintracht Frankfurt,Stuttgart,Frankfurt am Main,152
VfB Stuttgart,FC St. Pauli,Stuttgart,Hamburg,531
VfB Stuttgart,FSV Frankfurt,Stuttgart,Frankfurt am Main,152
VfB Stuttgart,Hamburger SV,Stuttgart,Hamburg,542
VfB Stuttgart,SC Freiburg,Stuttgart,Freiburg,133
VfB Stuttgart,Vfl Bochum,Stuttgart,Bochum,332
VfL Oldenburg,Fortuna Dusseldorf,Oldenburg,Düsseldorf,235
VfL Osnabruck,Erzgebirge AUE,Osnabrück,Aue,372
VfL Osnabruck,FC Nurnberg,Osnabrück,Nuremberg,383
VfL Osnabruck,Hamburger SV,Osnabrück,Hamburg,201
VfL Osnabruck,RB Leipzig,Osnabrück,Leipzig,313
VfL Osnabruck,SC Freiburg,Osnabrück,Freiburg,477
VfL Osnabruck,TSV 1860 Munich,Osnabrück,Munich,527
VfL Osnabruck,Union Berlin,Osnabrück,Berlin,375
VfL Osnabruck,Werder Bremen,Osnabrück,Bremen,102
VfL Wolfsburg,Bayer Leverkusen,Wolfsburg,Leverkusen,306
VfL Wolfsburg,FC Heidenheim,Wolfsburg,Heidenheim an der Brenz,420
VfL Wolfsburg,FC Ingolstadt 04,Wolfsburg,Ingolstadt,410
VfL Wolfsburg,FSV Frankfurt,Wolfsburg,Frankfurt am Main,294
VfL Wolfsburg,Hannover 96,Wolfsburg,Hannover,70
VfL Wolfsburg,SC Freiburg,Wolfsburg,Freiburg,535
VfL Wolfsburg,SV Sandhausen,Wolfsburg,Sandhausen,376
VfL Wolfsburg,VfR Aalen,Wolfsburg,Aalen,402
VfR Aalen,1899 Hoffenheim,Aalen,Sinsheim,102
VfR Aalen,Borussia Dortmund,Aalen,Dortmund,351
VfR Aalen,FC Ingolstadt 04,Aalen,Ingolstadt,99
VfR Aalen,FC Nurnberg,Aalen,Nuremberg,101
VfR Aalen,Hannover 96,Aalen,Hannover,394
VfR Neumünster,Hertha Berlin,Neumünster,Berlin,280
Vfl Bochum,Bayern Munich,Bochum,Munich,482
Vfl Bochum,Borussia Dortmund,Bochum,Dortmund,10
Vfl Bochum,FC Augsburg,Bochum,Augsburg,436
Vfl Bochum,FC Kaiserslautern,Bochum,Kaiserslautern,232
Vfl Bochum,SC Freiburg,Bochum,Freiburg,394
Vfl Bochum,TSV 1860 Munich,Bochum,Munich,489
Victoria Hamburg,Hannover 96,Hamburg,Hannover,132
Victoria Hamburg,SC Freiburg,Hamburg,Freiburg,636
Viktoria Berlin,Arminia Bielefeld,Berlin,Bielefeld,334
Viktoria Berlin,Eintracht Frankfurt,Berlin,Frankfurt am Main,432
Viktoria Berlin,Vfl Bochum,Berlin,Bochum,434
Wacker Burghausen,Fortuna Dusseldorf,Burghausen,Düsseldorf,551
Wacker Nordhausen,Erzgebirge AUE,Nordhausen,Aue,169
Waldhof Mannheim,Eintracht Frankfurt,Mannheim,Frankfurt am Main,63
Waldhof Mannheim,FC Nurnberg,Mannheim,Nuremberg,192
Waldhof Mannheim,Holstein Kiel,Mannheim,Kiel,548
Waldhof Mannheim,SC Freiburg,Mannheim,Freiburg,176
Waldhof Mannheim,Union Berlin,Mannheim,Berlin,483
Waldkirch,SpVgg Greuther Furth,Waldkirch,Fürth,272
Weiche Flensburg,Holstein Kiel,Flensburg,Kiel,66
Weiche Flensburg,Vfl Bochum,Flensburg,Bochum,391
Weiche Flensburg,Werder Bremen,Flensburg,Bremen,193
Werder Bremen,1.FC Köln,Bremen,Cologne,275
Werder Bremen,1899 Hoffenheim,Bremen,Sinsheim,422
Werder Bremen,RB Leipzig,Bremen,Leipzig,307
Werder Bremen,SC Freiburg,Bremen,Freiburg,569
Werder Bremen,SpVgg Greuther Furth,Bremen,Fürth,424
Wiedenbrück,1.FC Köln,Rheda-Wiedenbrück,Cologne,142
Wiedenbrück,Fortuna Dusseldorf,Rheda-Wiedenbrück,Düsseldorf,124
Wiedenbrück,SC Paderborn 07,Rheda-Wiedenbrück,Paderborn,33
Wiedenbrück,SV Sandhausen,Rheda-Wiedenbrück,Sandhausen,279
Wilhelmshaven,Borussia Dortmund,Wilhelmshaven,Dortmund,233
Wilhelmshaven,FC Augsburg,Wilhelmshaven,Augsburg,605
Wormatia Worms,1.FC Köln,Worms,Cologne,176
Wormatia Worms,Hertha Berlin,Worms,Berlin,469
Wormatia Worms,Werder Bremen,Worms,Bremen,384
Wuppertaler SV,Vfl Bochum,Wuppertal,Bochum,25
ZFC Meuselwitz,Hertha Berlin,Meuselwitz,Berlin,176
Zweibrücken,FSV Mainz 05,Zweibrücken,Mainz,107
