stage,2sls_iv,std_error,p_value,r_squared,f_stat,f_p_value,causal_effect,grid_id,instrument,control_vars,significant
1,-18.273572761798576,3.718589256919791,1.2950291654249049e-06,0.08223872416447797,26.411260504265023,1.7281539743273966e-19,-9.005754676312169,66,team_better,"['mean_age', 'total_value', 'team_home']",True
2,-1.7567087432453057,0.9494731295358146,0.06537815085244823,0.024777880223798454,19.3697358561848,5.0297203512672614e-14,-0.8657577905330623,66,team_better,"['mean_age', 'total_value', 'team_home']",True
3,-0.1884619059020996,1.2976972488615057,0.8847397787605158,0.010399207716018766,10.3808722780236,2.1598938180919728e-07,-0.09287957601442175,66,team_better,"['mean_age', 'total_value', 'team_home']",False
4,-1.6063852290045169,1.2197099871993264,0.19238567008816929,0.03099758684802556,12.44014296938141,1.3454620628375265e-07,-0.7916739368181626,66,team_better,"['mean_age', 'total_value', 'team_home']",False
5,-4.732645540530491,2.812460133285585,0.10215890747336559,0.16110460247934144,5.683083309581413,0.0014252646546423962,-2.3323870631943913,66,team_better,"['mean_age', 'total_value', 'team_home']",False
6,0.43631045002831914,1.9798168995724734,0.8285472261461898,0.07297256138864616,6.589858806932857,0.002872754668890008,0.21502663583558906,66,team_better,"['mean_age', 'total_value', 'team_home']",False
1,0.7502897644488455,0.9832500373070349,0.4458630033794033,0.02574394764861143,26.408348258266685,1.7360154327263162e-19,0.3697648863116627,67,team_better,"['mean_age', 'total_value', 'extra_time']",False
2,-1.4322255153827856,0.99171320383751,0.14984401155021349,0.01629346372886542,18.288141879876527,2.613602485136031e-13,-0.7058429022515144,67,team_better,"['mean_age', 'total_value', 'extra_time']",False
3,-0.4477177089529355,1.4138884331755048,0.7519755358301365,0.0029830851173564543,8.753845766398635,2.4539213612781104e-06,-0.22064846889163106,67,team_better,"['mean_age', 'total_value', 'extra_time']",False
4,-1.588045199082646,1.1732241586776997,0.1804900195397874,0.03229380930139447,12.438965735750802,1.3472015297224154e-07,-0.7826354300967032,67,team_better,"['mean_age', 'total_value', 'extra_time']",False
5,-4.45853931766089,2.6147914135314485,0.09786289804424139,0.1348590366014567,3.7312426462657293,0.013319225767458042,-2.197299446197308,67,team_better,"['mean_age', 'total_value', 'extra_time']",False
6,0.6511203830349259,1.5383544371364588,0.67811324722395,0.10585648506692902,3.1323428668593323,0.046450562838717575,0.3208912953583691,67,team_better,"['mean_age', 'total_value', 'extra_time']",False
1,0.5345260067908013,0.9844584418129858,0.5874514473158081,0.021801569002055987,26.545408003778743,1.402262042683151e-19,0.26343015391769126,68,team_better,"['mean_age', 'total_value', 'next_fixture_days']",False
2,-1.4430375097097083,0.9965637504782938,0.14877354379492516,0.015343008684992943,18.265709002444627,2.7050005076772093e-13,-0.711171371387747,68,team_better,"['mean_age', 'total_value', 'next_fixture_days']",False
3,-0.47688620360687056,1.415282543883345,0.7366555963159204,0.0025734525003866526,8.854333650749647,2.1077474195211306e-06,-0.23502356184990636,68,team_better,"['mean_age', 'total_value', 'next_fixture_days']",False
4,-1.56096277324974,1.1933133562092695,0.19537999236334988,0.03093844928782985,12.934732092229602,7.85162358924489e-08,-0.7692884132724702,68,team_better,"['mean_age', 'total_value', 'next_fixture_days']",False
5,-4.494193049755023,2.6309221747875338,0.09728042368232959,0.1110797610037263,3.7373838579366967,0.01322054410797387,-2.214870655107586,68,team_better,"['mean_age', 'total_value', 'next_fixture_days']",False
6,0.9983370286711379,1.3367752894139,0.4667148849912889,0.12752768976021955,3.92986048708943,0.022373534677826063,0.49200988124698714,68,team_better,"['mean_age', 'total_value', 'next_fixture_days']",False
1,-17.097497461932903,3.4435972323589836,1.0124090344446747e-06,0.07571900893676098,22.480259801425227,8.62490096816889e-17,-8.426150141965048,69,team_better,"['mean_age', 'distance', 'team_home']",True
2,-1.615079717235173,0.7840325120165762,0.04036023836233633,0.027937537322141104,18.278778933616532,2.651365690424787e-13,-0.7959588366055245,69,team_better,"['mean_age', 'distance', 'team_home']",True
3,-0.2630966398428013,0.9705336512982154,0.7867253191766038,0.034927843254832,9.69902179493335,5.930900605970276e-07,-0.1296617703320497,69,team_better,"['mean_age', 'distance', 'team_home']",False
4,-1.1236789425560059,0.9743918463888832,0.2529833727933633,0.03576738819415726,11.683811093458843,3.1168597981567365e-07,-0.553782066786224,69,team_better,"['mean_age', 'distance', 'team_home']",False
5,-0.9975407627181352,1.1091816599776634,0.3751852050274228,0.23202727926278355,4.122297184240122,0.008337398685439935,-0.4916174579413031,69,team_better,"['mean_age', 'distance', 'team_home']",False
6,1.368425201038897,1.5066304641338537,0.37809811316067077,0.09180702418860387,6.623205359791157,0.0028084539326159626,0.6744002289033766,69,team_better,"['mean_age', 'distance', 'team_home']",False
1,-0.49351857597774074,1.1246811371251761,0.6610338336931929,0.02167389961984434,22.533672394621323,7.917454669246466e-17,-0.24322048465255958,70,team_better,"['mean_age', 'distance', 'extra_time']",False
2,-1.3106897422284698,0.7788674036578859,0.0935668588391452,0.017674007041102335,18.26979801470851,2.688104133730442e-13,-0.6459464949265153,70,team_better,"['mean_age', 'distance', 'extra_time']",True
3,-0.398342501145249,0.9972974234704536,0.6901909768766331,0.003587644903224385,9.385460625365164,9.475823174106161e-07,-0.19631491275544216,70,team_better,"['mean_age', 'distance', 'extra_time']",False
4,-1.169294442658222,0.9694479835936747,0.23206770005540583,0.028846344586346717,12.037331729954065,2.0993754554330144e-07,-0.5762627282700387,70,team_better,"['mean_age', 'distance', 'extra_time']",False
5,-1.0541578347091298,1.2237751176423883,0.3954276750518615,0.06460516931772486,4.121406092102015,0.00834620475941825,-0.5195200179654665,70,team_better,"['mean_age', 'distance', 'extra_time']",False
6,1.254446842650101,1.6259028360857244,0.4523717153917032,0.10227717917953039,6.227864617092471,0.0036889024202538564,0.6182283380838577,70,team_better,"['mean_age', 'distance', 'extra_time']",False
1,-0.6429277780202893,1.1189750432313288,0.5659006180776867,0.019075653350683175,22.54457559990418,7.78036618660258e-17,-0.31685373839654807,71,team_better,"['mean_age', 'distance', 'next_fixture_days']",False
2,-1.2995192221272713,0.7868836884112751,0.09980403213142003,0.01685239518867232,18.192003052354146,3.028576798232924e-13,-0.6404413337328317,71,team_better,"['mean_age', 'distance', 'next_fixture_days']",True
3,-0.4067269125387854,1.014293135331964,0.6890348320027666,0.0032352154351493745,9.632590776283447,6.54848940174863e-07,-0.2004469975480404,71,team_better,"['mean_age', 'distance', 'next_fixture_days']",False
4,-1.1845508164234322,0.971906907268043,0.2272621872482221,0.030393157340930177,11.931183392229668,2.362760129715243e-07,-0.5837815184470115,71,team_better,"['mean_age', 'distance', 'next_fixture_days']",False
5,-1.1343611866614278,1.2446901991441048,0.3689202453044179,0.04355941428084387,4.148985234636216,0.008078124081583737,-0.5590465911931328,71,team_better,"['mean_age', 'distance', 'next_fixture_days']",False
6,1.4522211500075526,1.4891356488047085,0.3449216778487366,0.12689205722592123,6.735815834329972,0.0026030169434235534,0.7156973397156691,71,team_better,"['mean_age', 'distance', 'next_fixture_days']",False
1,-17.473048863872133,3.450545145131216,6.239387760809014e-07,0.08361540381363808,22.585767847636983,7.283618184796835e-17,-8.611232930005285,72,team_better,"['mean_age', 'team_home', 'extra_time']",True
2,-1.5398562214775875,0.7758648619080728,0.04819030131808219,0.02557750663952052,18.13110658755793,3.325136840996058e-13,-0.7588864831299282,72,team_better,"['mean_age', 'team_home', 'extra_time']",True
3,-0.16176214850987372,0.986567880355375,0.8699955349966079,0.011327667304118272,9.596827752574445,6.907512494772504e-07,-0.0797211494644638,72,team_better,"['mean_age', 'team_home', 'extra_time']",False
4,-1.0675542859175309,0.9656806150735785,0.2729591335777439,0.02320147402224937,11.864743882018896,2.544696014929145e-07,-0.5261221835457114,72,team_better,"['mean_age', 'team_home', 'extra_time']",False
5,-1.1274290668966356,1.1898899442654198,0.35048129835613806,0.14159862074799945,3.8402594622956405,0.011676445656189985,-0.5556302384742466,72,team_better,"['mean_age', 'team_home', 'extra_time']",False
6,1.0998101013895942,1.388613956570079,0.44069530035609583,0.1041853960920649,6.781277819396478,0.002524928837200284,0.5420187991015413,72,team_better,"['mean_age', 'team_home', 'extra_time']",False
1,-17.08037755284483,3.389896261964764,7.065446803078258e-07,0.07958533180225058,22.595121874996526,7.175328362574088e-17,-8.417712946713866,73,team_better,"['mean_age', 'team_home', 'next_fixture_days']",True
2,-1.5287980048497598,0.782921771002835,0.05189033325090893,0.025168931604829692,18.039504828634687,3.8272312469857157e-13,-0.7534366683944145,73,team_better,"['mean_age', 'team_home', 'next_fixture_days']",True
3,-0.1774898033260628,1.0040263367586404,0.859938223474613,0.010560002636945232,9.82796268267006,4.895090891876783e-07,-0.08747220081904179,73,team_better,"['mean_age', 'team_home', 'next_fixture_days']",False
4,-1.0731551475547465,0.968577889337566,0.27189628822472117,0.023762157647673532,11.808897147519856,2.708748745661055e-07,-0.5288824530637871,73,team_better,"['mean_age', 'team_home', 'next_fixture_days']",False
5,-1.213914884566862,1.2151324176893656,0.3252903716176392,0.11600036786442869,3.877927203914372,0.011159340304147265,-0.5982529957790783,73,team_better,"['mean_age', 'team_home', 'next_fixture_days']",False
6,1.2543916159499775,1.305757172268514,0.3519528212389236,0.12774347259193564,7.595178009360282,0.001492163270113652,0.6182011207400258,73,team_better,"['mean_age', 'team_home', 'next_fixture_days']",False
1,-0.05257623401702005,0.7943920199450738,0.947263639735115,0.024489649652327694,22.640698731585474,6.670384655884745e-17,-0.025911116098298128,74,team_better,"['mean_age', 'extra_time', 'next_fixture_days']",False
2,-1.258255370025107,0.8081985278349895,0.12067407233393224,0.01652318577286982,16.97214673894371,1.9895866548294333e-12,-0.6201052925067511,74,team_better,"['mean_age', 'extra_time', 'next_fixture_days']",False
3,-0.3594467534624534,1.0672139699038758,0.7367656137429116,0.003225915944313318,8.046531897944062,7.208476125256929e-06,-0.1771459431100931,74,team_better,"['mean_age', 'extra_time', 'next_fixture_days']",False
4,-1.0280010701700535,0.9261315915651233,0.2710292292238943,0.02380649328039941,12.11891649540184,1.9175926390947618e-07,-0.5066291942805968,74,team_better,"['mean_age', 'extra_time', 'next_fixture_days']",False
5,-1.0955908617479477,1.2885945039730395,0.4015188358328017,0.061656237656949386,2.763611894344324,0.04429646755603515,-0.5399394335812597,74,team_better,"['mean_age', 'extra_time', 'next_fixture_days']",False
6,1.1302173769336137,1.091710169688501,0.31694466090762813,0.1427903664815977,3.639151208421379,0.0289931075929467,0.5570043997552315,74,team_better,"['mean_age', 'extra_time', 'next_fixture_days']",False
1,-18.700071954529765,3.687010287146299,5.996806591243321e-07,0.07006904926382196,26.382681513147045,1.8068738133115605e-19,-9.215946035683988,75,team_better,"['total_value', 'distance', 'team_home']",True
2,-1.808764373770608,0.9609556041465959,0.060876647012612584,0.020416571177758636,19.139239644777224,7.135125571227818e-14,-0.8914123379027842,75,team_better,"['total_value', 'distance', 'team_home']",True
3,-0.3749318113501099,1.2735716347750172,0.7688929270572284,0.034712694089847895,10.442304483856711,1.9731767726321622e-07,-0.18477743555563503,75,team_better,"['total_value', 'distance', 'team_home']",False
4,-1.7590351309686532,1.2314154281547267,0.15787325248391917,0.03986041543556684,12.251441816469418,1.6560744430414656e-07,-0.8669043028977517,75,team_better,"['total_value', 'distance', 'team_home']",False
5,-2.7677937624831626,3.4448336246379334,0.4276357610772622,0.22007953003131075,5.3094058474170565,0.0021434765939233554,-1.364050256863784,75,team_better,"['total_value', 'distance', 'team_home']",False
6,0.7830962101985341,1.6431446853945766,0.6405267106568753,0.10553303349378906,6.205612303887456,0.003747032995301626,0.3859328686802272,75,team_better,"['total_value', 'distance', 'team_home']",False
1,-0.5751294508424345,1.305067353069726,0.6596717897685102,0.014139191618859681,26.381144312329592,1.8112086384310785e-19,-0.2834407266124194,76,team_better,"['total_value', 'distance', 'extra_time']",False
2,-1.4336135941122934,0.9572718124126958,0.13540443244553874,0.010229927165533836,19.073874453152936,7.880092515639734e-14,-0.7065269883178958,76,team_better,"['total_value', 'distance', 'extra_time']",False
3,-0.503578584124226,1.3144615201372756,0.7022219767327382,0.0023792810449173585,10.099093931793028,3.274059417724056e-07,-0.24817835285873463,76,team_better,"['total_value', 'distance', 'extra_time']",False
4,-1.8581059922733996,1.2249637637772086,0.1340759462901291,0.03531618753917243,12.413056591962418,1.3860760024503625e-07,-0.9157293402405684,76,team_better,"['total_value', 'distance', 'extra_time']",False
5,-3.872316228888385,2.1837640677004084,0.08570960761500965,0.14307754902015357,4.5435641897570465,0.005092487634520453,-1.9083914481887387,76,team_better,"['total_value', 'distance', 'extra_time']",False
6,0.9580610801889419,1.5459180044735512,0.5447314042932612,0.07956895796092966,4.7318833659782165,0.01138194330190455,0.4721607080111593,76,team_better,"['total_value', 'distance', 'extra_time']",False
1,-0.7786678637543698,1.299704128731357,0.5494317695276314,0.009455307361345144,26.507615446954688,1.4872630638938327e-19,-0.38375044917104206,77,team_better,"['total_value', 'distance', 'next_fixture_days']",False
2,-1.4266779423149079,0.9599295741585971,0.1383845283417582,0.01012324057214209,19.058915766807182,8.061307889295932e-14,-0.7031088949093559,77,team_better,"['total_value', 'distance', 'next_fixture_days']",False
3,-0.5330427294026712,1.3152521590645292,0.6858918354145693,0.00215004648281647,10.261933502634498,2.5738143478315714e-07,-0.2626991511494561,77,team_better,"['total_value', 'distance', 'next_fixture_days']",False
4,-1.8329562419323926,1.240526013913011,0.14428089619378004,0.03488121376707576,12.712532384912404,9.990758422122264e-08,-0.9033348028015025,77,team_better,"['total_value', 'distance', 'next_fixture_days']",False
5,-3.8876815201699646,2.2083053515269278,0.08788214135676227,0.1157460703399188,4.598464213878664,0.004779871091331214,-1.9159639161245803,77,team_better,"['total_value', 'distance', 'next_fixture_days']",False
6,1.2874851620355274,1.3616647052527984,0.359375070762995,0.1036989263546354,5.59149591741975,0.0058428338124905,0.6345105946070486,77,team_better,"['total_value', 'distance', 'next_fixture_days']",False
1,-18.989785239030056,3.68224387110592,3.923545246487661e-07,0.07968093649811292,26.39754913111731,1.7654820344363974e-19,-9.358725272163271,78,team_better,"['total_value', 'team_home', 'extra_time']",True
2,-1.692216022406939,0.9480745087479371,0.07540050063351918,0.017692692166909496,18.865227418843702,1.0824183203416385e-13,-0.8339738788782814,78,team_better,"['total_value', 'team_home', 'extra_time']",True
3,-0.15621940038632462,1.2999217690166964,0.9045160203283344,0.010385173295460293,10.369930594042147,2.1949802219851824e-07,-0.07698951999692887,78,team_better,"['total_value', 'team_home', 'extra_time']",False
4,-1.7612801558267202,1.226665222021106,0.15577412150116052,0.03109769140856411,12.320308490779993,1.534955682345342e-07,-0.8680107172469063,78,team_better,"['total_value', 'team_home', 'extra_time']",False
5,-4.297871630722925,2.617555430565459,0.11039523977181968,0.1924870760248154,5.1887475096678575,0.002450156099521816,-2.118117679619144,78,team_better,"['total_value', 'team_home', 'extra_time']",False
6,0.9119490484341151,1.6611566985584079,0.5910952999255157,0.0861064266602436,6.0820126863725585,0.004089335556737683,0.44943534110981487,78,team_better,"['total_value', 'team_home', 'extra_time']",False
1,-18.632190991437902,3.6342251167327193,4.5641281557512864e-07,0.07324534396800442,26.52501072276085,1.4475138969234886e-19,-9.182492298488429,79,team_better,"['total_value', 'team_home', 'next_fixture_days']",True
2,-1.6862723660548047,0.9500763568961891,0.07704419008577751,0.01809380111406278,18.841192599710084,1.1227810288372445e-13,-0.8310446700319672,79,team_better,"['total_value', 'team_home', 'next_fixture_days']",True
3,-0.1958221503554779,1.3025568389101148,0.8807153276299484,0.00962789744431336,10.525965571838796,1.7448570578253738e-07,-0.09650692118489558,79,team_better,"['total_value', 'team_home', 'next_fixture_days']",False
4,-1.7376347098855456,1.246995561973266,0.1681566503610646,0.029886891752152422,12.674039850358376,1.0418364370124847e-07,-0.8563575453065297,79,team_better,"['total_value', 'team_home', 'next_fixture_days']",False
5,-4.33018911981823,2.6487762001761785,0.11189422133517199,0.16248063174702443,5.229631758782332,0.0023413615345902073,-2.1340446897523315,79,team_better,"['total_value', 'team_home', 'next_fixture_days']",False
6,1.2819246193831841,1.5058557930496754,0.4079919036406391,0.10659193752915197,7.058701325166758,0.002102000101706322,0.6317701954718088,79,team_better,"['total_value', 'team_home', 'next_fixture_days']",False
1,0.2102243903720039,0.9793694934483276,0.8301455439497354,0.014333136350390685,26.523533187374827,1.4508482683366666e-19,0.10360476910270108,80,team_better,"['total_value', 'extra_time', 'next_fixture_days']",False
2,-1.3739728282007355,0.994424400690001,0.16821323011283512,0.009660617738411426,17.710376600721602,6.350406918927412e-13,-0.6771342629046315,80,team_better,"['total_value', 'extra_time', 'next_fixture_days']",False
3,-0.45989607209204114,1.420193952266838,0.7465528430707573,0.002068989991958814,8.854036913821494,2.1086933175153395e-06,-0.22665032480779365,80,team_better,"['total_value', 'extra_time', 'next_fixture_days']",False
4,-1.7232298105868755,1.2019473020851477,0.15637910805799318,0.03129271581505866,12.780229931251762,9.281989472559714e-08,-0.8492583868161878,80,team_better,"['total_value', 'extra_time', 'next_fixture_days']",False
5,-4.189529458850323,2.5091573160237424,0.10473501201669716,0.12952316117911178,3.5437684678219945,0.016733829682847524,-2.0647234674581134,80,team_better,"['total_value', 'extra_time', 'next_fixture_days']",False
6,1.1122225750984995,1.1433947824876676,0.34611014851609123,0.11867561882845223,3.137489736737048,0.0462228187543565,0.5481360315992969,80,team_better,"['total_value', 'extra_time', 'next_fixture_days']",False
1,-18.197047955191636,3.510419923979409,3.4329995555226363e-07,0.07441488361025728,22.5541374285865,7.662106623696953e-17,-8.968040998536193,81,team_better,"['distance', 'team_home', 'extra_time']",True
2,-1.4601200678684743,0.7667520178467123,0.05793493997310135,0.020551287636583204,17.49149667645448,8.90147325628737e-13,-0.7195901590012612,81,team_better,"['distance', 'team_home', 'extra_time']",True
3,-0.22359295464022869,0.9704182670980166,0.8181104288489526,0.03586784820639388,9.702683649695134,5.898623624822767e-07,-0.11019319117776634,81,team_better,"['distance', 'team_home', 'extra_time']",False
4,-1.2315045644532745,0.9778652550142879,0.21232856453958496,0.03341245399527837,11.64950539460752,3.239481883021372e-07,-0.6069217079108981,81,team_better,"['distance', 'team_home', 'extra_time']",False
5,-0.929139248761945,1.0729593484915803,0.3929588371862006,0.2647756068566951,3.745559484472209,0.013090356817585878,-0.4579071779534962,81,team_better,"['distance', 'team_home', 'extra_time']",False
6,1.296383185237,1.332244262261744,0.3459441900378467,0.10464907253351663,6.213165887987795,0.003727185454043899,0.6388958024206031,81,team_better,"['distance', 'team_home', 'extra_time']",False
1,-17.77534491164234,3.446251916848242,3.908745256505196e-07,0.06930380811160008,22.572642321008992,7.438343545898434e-17,-8.760213322691737,82,team_better,"['distance', 'team_home', 'next_fixture_days']",True
2,-1.4385398905360232,0.7709380491498705,0.06313112846338553,0.020872047518268766,17.422405599584593,9.904311365895586e-13,-0.708954812237893,82,team_better,"['distance', 'team_home', 'next_fixture_days']",True
3,-0.23733614505811204,0.9868490604190746,0.8102953083880069,0.03498844829907222,9.944193552415705,4.118872888357178e-07,-0.11696624004930621,82,team_better,"['distance', 'team_home', 'next_fixture_days']",False
4,-1.243109990743012,0.9810733868438332,0.20957540332447583,0.035400902755653774,11.5171786509964,3.760886489203761e-07,-0.6126412036790104,82,team_better,"['distance', 'team_home', 'next_fixture_days']",False
5,-1.0223875094859114,1.1114413263395992,0.36452058152426514,0.23143814625507353,3.854627101315756,0.01147630791529654,-0.5038626662983043,82,team_better,"['distance', 'team_home', 'next_fixture_days']",False
6,1.486827936815061,1.2606218784985377,0.25659210460255444,0.136497636852692,6.756139885066101,0.0025677752284109343,0.7327525831640325,82,team_better,"['distance', 'team_home', 'next_fixture_days']",False
1,-0.9912828656980677,1.1237227690317724,0.37822079837370204,0.014285939998745278,22.62375897983731,6.853751921724285e-17,-0.4885333820418069,83,team_better,"['distance', 'extra_time', 'next_fixture_days']",False
2,-1.1467570694135776,0.7673042458213598,0.13620565319295616,0.01079381499312193,17.369267033816435,1.0752370501236068e-12,-0.5651556471789203,83,team_better,"['distance', 'extra_time', 'next_fixture_days']",False
3,-0.3705479056885452,1.0137752483325546,0.7152802541563545,0.0026853905585292326,9.621446495199347,6.658294270527146e-07,-0.18261691777256184,83,team_better,"['distance', 'extra_time', 'next_fixture_days']",False
4,-1.2833100719082777,0.9747890419162473,0.19255971891551812,0.028454227302719737,11.915755960609266,2.4037774158306783e-07,-0.632452987267333,83,team_better,"['distance', 'extra_time', 'next_fixture_days']",False
5,-1.0672624630128802,1.2274897240010243,0.39106662506762113,0.06446546261425767,3.845750922783323,0.011599523070417603,-0.5259783646263095,83,team_better,"['distance', 'extra_time', 'next_fixture_days']",False
6,1.448326822476747,1.398591144949078,0.31681416300404563,0.11253068646534203,4.71339287400057,0.011553606123230621,0.7137781004498281,83,team_better,"['distance', 'extra_time', 'next_fixture_days']",False
1,-18.099829195810905,3.451973535660268,2.539939979907758e-07,0.07745412469055557,22.67929248627421,6.270808444443783e-17,-8.920128731552005,84,team_better,"['team_home', 'extra_time', 'next_fixture_days']",True
2,-1.3609939928759895,0.7628384782392984,0.0755273759659511,0.01846711541950441,17.250779953565317,1.2916118586572323e-12,-0.6707379107274992,84,team_better,"['team_home', 'extra_time', 'next_fixture_days']",True
3,-0.1343763524399202,1.0030103611559127,0.893616287571489,0.010576123005195504,9.836685494779775,4.832014749572799e-07,-0.06622462285544173,84,team_better,"['team_home', 'extra_time', 'next_fixture_days']",False
4,-1.163068953496849,0.9701634397267411,0.23487761499050888,0.02244886853846151,11.837301616964371,2.6239921022803955e-07,-0.573194623917475,84,team_better,"['team_home', 'extra_time', 'next_fixture_days']",False
5,-1.1432191358693318,1.1929954567325871,0.34510814154875435,0.14257243919009877,3.6750619587514386,0.014258540349303716,-0.5634120493627789,84,team_better,"['team_home', 'extra_time', 'next_fixture_days']",False
6,1.2978495479523555,1.2878752787168704,0.3295576996707891,0.11733542163148925,6.494420904112158,0.0030661563101833387,0.639618469140085,84,team_better,"['team_home', 'extra_time', 'next_fixture_days']",False
1,0.8257728307807759,1.3508848166992034,0.5413543880124756,0.050923275694204184,21.52455160848367,4.0316767068308564e-19,0.40696516380869746,85,team_better,"['team_size', 'foreigners', 'mean_age', 'total_value']",False
2,-1.9860034116253307,1.013463118794063,0.05107263674259765,0.08467212462756923,15.239881555804091,3.4626813541886274e-13,-0.9787609541143922,85,team_better,"['team_size', 'foreigners', 'mean_age', 'total_value']",True
3,0.6065104362176259,1.4461694952353235,0.6755778614996579,0.06962027121824244,7.0518292404690355,6.643226382065054e-06,0.2989062001393433,85,team_better,"['team_size', 'foreigners', 'mean_age', 'total_value']",False
4,-1.759785324258549,1.2122480796711443,0.15140286071105882,0.09523846610195019,11.056645666486492,9.953889011556073e-08,-0.8672740202385631,85,team_better,"['team_size', 'foreigners', 'mean_age', 'total_value']",False
5,-2.89635645072357,2.7355038475029487,0.2978708248931052,0.24517250479476016,2.9457437091026875,0.027378494341631143,-1.4274097348330148,85,team_better,"['team_size', 'foreigners', 'mean_age', 'total_value']",False
6,0.07207500360280172,1.5842748107379576,0.9643561150471593,0.1463978590875118,3.457136480049234,0.030437492637886688,0.03552068384230197,85,team_better,"['team_size', 'foreigners', 'mean_age', 'total_value']",False
1,0.16192161757171505,1.7061946940236974,0.9244393351186211,0.04480066017183526,19.739326750168523,1.2799531177489164e-17,0.07979974051330385,86,team_better,"['team_size', 'foreigners', 'mean_age', 'distance']",False
2,-2.034355892560345,0.8836215351376447,0.022082464005898417,0.08240764118839872,15.27017767794528,3.271600201740187e-13,-1.0025904803361128,86,team_better,"['team_size', 'foreigners', 'mean_age', 'distance']",True
3,0.5856086025091536,1.0996516933589953,0.5952022708652133,0.06932450306728588,7.552935094581244,2.658039142397047e-06,0.2886051610859904,86,team_better,"['team_size', 'foreigners', 'mean_age', 'distance']",False
4,-1.564137946215223,1.1130904473234235,0.16471714800731205,0.09525797908247646,11.076491460850274,9.703859285380866e-08,-0.7708532319948262,86,team_better,"['team_size', 'foreigners', 'mean_age', 'distance']",False
5,-0.4110108977852004,1.1902780927776704,0.7321960462420003,0.21054458578911384,3.2099221485655542,0.018913608979879457,-0.20255827160862303,86,team_better,"['team_size', 'foreigners', 'mean_age', 'distance']",False
6,0.7696238008023882,1.5234638223871182,0.621291370395952,0.13451891432200236,5.989080934139104,0.0036354189842568822,0.3792932686686643,86,team_better,"['team_size', 'foreigners', 'mean_age', 'distance']",False
1,-17.24057918007206,3.8696969247538573,1.0849006582267379e-05,0.098560100973074,19.734569442077294,1.2918915997129957e-17,-8.496665025344626,87,team_better,"['team_size', 'foreigners', 'mean_age', 'team_home']",True
2,-2.243980028674777,0.8756364290050184,0.010931361587505736,0.0891812969586806,15.327039254552822,2.9411381007233373e-13,-1.1058994264677087,87,team_better,"['team_size', 'foreigners', 'mean_age', 'team_home']",True
3,0.7787384638123684,1.09204016270367,0.4769767399592969,0.0789911048283225,7.764738020778685,1.8092239434305292e-06,0.38378524295826455,87,team_better,"['team_size', 'foreigners', 'mean_age', 'team_home']",False
4,-1.4812133382930102,1.102339209619635,0.1837173769736379,0.09098722887692612,10.807691429061247,1.371760450585816e-07,-0.729985543704662,87,team_better,"['team_size', 'foreigners', 'mean_age', 'team_home']",False
5,-0.5311946056572854,1.1299244458962272,0.6415633533481562,0.29569669373166785,2.9801677918010228,0.026082735986517277,-0.26178834135438384,87,team_better,"['team_size', 'foreigners', 'mean_age', 'team_home']",False
6,0.598514350253766,1.33450708643208,0.6606620314580243,0.1342922658708252,6.486589182950351,0.002549543281437714,0.2949654935517533,87,team_better,"['team_size', 'foreigners', 'mean_age', 'team_home']",False
1,0.7306917986793265,1.3321137520137154,0.5836359981495238,0.05106935113648592,19.769263351116724,1.2073279940216287e-17,0.36010643176773144,88,team_better,"['team_size', 'foreigners', 'mean_age', 'extra_time']",False
2,-2.0528966673999043,0.9101086943319007,0.024895498638765223,0.08193673927685374,14.482843049246922,1.439871588676955e-12,-1.0117279200634373,88,team_better,"['team_size', 'foreigners', 'mean_age', 'extra_time']",True
3,0.6350462298353035,1.1678436859215036,0.5874662271888691,0.06941862838432533,6.3761028057932725,2.3131925393865777e-05,0.31296947939866343,88,team_better,"['team_size', 'foreigners', 'mean_age', 'extra_time']",False
4,-1.3909793275911297,1.03954151099084,0.1855359875079447,0.0916550718701088,10.954863976172263,1.1344434095905959e-07,-0.6855155665177334,88,team_better,"['team_size', 'foreigners', 'mean_age', 'extra_time']",False
5,-0.3399610339978126,1.2286567456814093,0.7838522090609112,0.22887311015916667,2.1634036378212063,0.08392787250943545,-0.16754280685001538,88,team_better,"['team_size', 'foreigners', 'mean_age', 'extra_time']",False
6,0.6425832525111816,1.1473532959308117,0.5842914405338803,0.15267700821927022,3.4548022527012687,0.030506191541192933,0.3166839460819745,88,team_better,"['team_size', 'foreigners', 'mean_age', 'extra_time']",False
1,0.555355593155828,1.317952903526063,0.6737025009448698,0.05088535969111729,19.949813925130226,8.490997346998378e-18,0.27369558735305327,89,team_better,"['team_size', 'foreigners', 'mean_age', 'next_fixture_days']",False
2,-2.047689916796893,0.9112027860945342,0.025435567152961382,0.08243967580922296,14.447624975791838,1.5390467109796904e-12,-1.0091618800666238,89,team_better,"['team_size', 'foreigners', 'mean_age', 'next_fixture_days']",True
3,0.6450785867228821,1.175785772233914,0.5841353180438653,0.0697173435252364,6.504118919770509,1.8243582341164844e-05,0.3179137202503277,89,team_better,"['team_size', 'foreigners', 'mean_age', 'next_fixture_days']",False
4,-1.364627789493648,1.0646273478778974,0.2044699656729437,0.08905648886891915,11.340669075704827,6.928528208644014e-08,-0.672528752688665,89,team_better,"['team_size', 'foreigners', 'mean_age', 'next_fixture_days']",False
