stage,2sls_iv,std_error,p_value,r_squared,f_stat,f_p_value,causal_effect,grid_id,instrument,control_vars,significant
1,-16.89564632015641,3.6348028916636386,4.531978406516885e-06,0.10878638971372889,21.06975793322308,9.680732754523516e-19,-8.326671956299416,113,team_better,"['team_size', 'total_value', 'team_home', 'extra_time']",True
2,-1.7970562210449126,0.9129892961076186,0.05005788135658365,0.08489593112833127,15.344064937341173,2.848883968364674e-13,-0.8856422155225108,113,team_better,"['team_size', 'total_value', 'team_home', 'extra_time']",True
3,0.4843202479858225,1.3144686966764523,0.7130958575038193,0.06412945776758494,8.307717472260492,6.79532098988149e-07,0.2386872777965557,113,team_better,"['team_size', 'total_value', 'team_home', 'extra_time']",False
4,-1.9876281411643686,1.1642117189525025,0.09254414692461967,0.08303916533104638,10.660737999544352,1.6599758394076728e-07,-0.9795616686672968,113,team_better,"['team_size', 'total_value', 'team_home', 'extra_time']",True
5,-2.7642095466096035,2.3839317352305764,0.25509884577316166,0.3174555195136368,4.063262828883065,0.005948757366823966,-1.3622838497530905,113,team_better,"['team_size', 'total_value', 'team_home', 'extra_time']",False
6,0.7558511405465174,1.6374274741934252,0.6514526162466825,0.10824773441740676,5.016774397302568,0.007673967968406542,0.37250569619329904,113,team_better,"['team_size', 'total_value', 'team_home', 'extra_time']",False
