stage,2sls_iv,std_error,p_value,r_squared,f_stat,f_p_value,causal_effect,grid_id,instrument,control_vars,significant
2,-0.01642854296051976,0.2241900291826675,0.9416379270173625,0.0514951870521394,18.288141879876527,2.613602485136031e-13,-0.00809646966798922,67,team_better,"['mean_age', 'total_value', 'extra_time']",False
3,-0.6195971749387605,0.34855861026522533,0.07764095469283643,0.05300944195125257,8.753845766398635,2.4539213612781104e-06,-0.30535573028715957,67,team_better,"['mean_age', 'total_value', 'extra_time']",False
4,0.5238569912682491,0.28480600531055456,0.07036254468721374,0.2732366003822351,12.438965735750802,1.3472015297224154e-07,0.258172148945903,67,team_better,"['mean_age', 'total_value', 'extra_time']",True
5,-0.24154724506462832,0.9897507039241461,0.8087511728670677,0.12345322430101568,3.7312426462657293,0.013319225767458042,-0.11904159411774454,67,team_better,"['mean_age', 'total_value', 'extra_time']",False
6,0.24837873546400557,0.6289223871462715,0.6984553503508062,0.05735425003435912,3.1323428668593323,0.046450562838717575,0.12240835372257607,67,team_better,"['mean_age', 'total_value', 'extra_time']",False
1,-0.4469317594949022,0.201206876178967,0.026883289143417775,0.03493263440392391,26.545408003778743,1.402262042683151e-19,-0.22026112985841118,68,team_better,"['mean_age', 'total_value', 'next_fixture_days']",True
2,0.025739499791473046,0.22310791954813325,0.9082392470447668,0.06885276922753958,18.265709002444627,2.7050005076772093e-13,0.012685183331941883,68,team_better,"['mean_age', 'total_value', 'next_fixture_days']",False
3,-0.5861457173149454,0.3483293303637872,0.09465542620644177,0.055729357256437684,8.854333650749647,2.1077474195211306e-06,-0.28886986707627643,68,team_better,"['mean_age', 'total_value', 'next_fixture_days']",False
4,0.464103468177921,0.2937214999835722,0.11886958695260387,0.2517838598556681,12.934732092229602,7.85162358924489e-08,0.2287238534750897,68,team_better,"['mean_age', 'total_value', 'next_fixture_days']",False
5,-0.20585169759224886,1.0082623850481987,0.839517654439912,0.07678127425760295,3.7373838579366967,0.01322054410797387,-0.10144977735791873,68,team_better,"['mean_age', 'total_value', 'next_fixture_days']",False
6,0.05667392486000036,0.5502466222598893,0.9193294917162305,0.06758425877544683,3.92986048708943,0.022373534677826063,0.0279305787918989,68,team_better,"['mean_age', 'total_value', 'next_fixture_days']",False
1,0.8014500398227777,0.7332778609368251,0.2750538632543476,0.010179890000880376,22.480259801425227,8.62490096816889e-17,0.3949781763013133,69,team_better,"['mean_age', 'distance', 'team_home']",False
2,0.15515813963320552,0.1808533096756741,0.3916961250490911,0.0241287221090849,18.278778933616532,2.651365690424787e-13,0.07646649945164342,69,team_better,"['mean_age', 'distance', 'team_home']",False
3,-0.2138603285922696,0.24660593017614926,0.3873082496861242,0.026205322902809747,9.69902179493335,5.930900605970276e-07,-0.1053966665086858,69,team_better,"['mean_age', 'distance', 'team_home']",False
4,0.7810891150188923,0.25678599258461093,0.0033723744108251647,0.146565036492585,11.683811093458843,3.1168597981567365e-07,0.38494371308184033,69,team_better,"['mean_age', 'distance', 'team_home']",True
5,0.1994619217838215,0.4405215296642395,0.6537580178186243,0.1433855556219552,4.122297184240122,0.008337398685439935,0.09830070770868024,69,team_better,"['mean_age', 'distance', 'team_home']",False
6,0.5613718040552598,0.6095427373698782,0.3716404409993419,0.06236682939109606,6.623205359791157,0.0028084539326159626,0.2766605532164614,69,team_better,"['mean_age', 'distance', 'team_home']",False
1,0.05721905571744218,0.23310886278131893,0.8062234876836547,0.007381889662578356,22.533672394621323,7.917454669246466e-17,0.028199235328450516,70,team_better,"['mean_age', 'distance', 'extra_time']",False
2,0.2251767610470082,0.17929390732724904,0.21023478979016877,0.017860386094309955,18.26979801470851,2.688104133730442e-13,0.11097373760621551,70,team_better,"['mean_age', 'distance', 'extra_time']",False
3,-0.234604571548758,0.24908878239789733,0.34789120233247883,0.028551405433524746,9.385460625365164,9.475823174106161e-07,-0.11562004019959854,70,team_better,"['mean_age', 'distance', 'extra_time']",False
4,0.8053692615546784,0.24804508451609275,0.0018352474164977442,0.18976049545440543,12.037331729954065,2.0993754554330144e-07,0.3969096841624008,70,team_better,"['mean_age', 'distance', 'extra_time']",True
5,0.1620709770824933,0.44820402610813304,0.7200270698649895,0.11273384129379527,4.121406092102015,0.00834620475941825,0.07987334927772975,70,team_better,"['mean_age', 'distance', 'extra_time']",False
6,0.5449444337365628,0.6657281431863044,0.42584620620228275,0.050692497106539,6.227864617092471,0.0036889024202538564,0.2685646614608879,70,team_better,"['mean_age', 'distance', 'extra_time']",False
1,0.057233824050199944,0.23162295426203822,0.8049561225998592,0.007346422742005809,22.54457559990418,7.78036618660258e-17,0.02820651359764988,71,team_better,"['mean_age', 'distance', 'next_fixture_days']",False
2,0.2665287839025249,0.17983523280848865,0.13948726599878966,0.03114052934987932,18.192003052354146,3.028576798232924e-13,0.13135323197551382,71,team_better,"['mean_age', 'distance', 'next_fixture_days']",False
3,-0.20775281128089962,0.25318241388164836,0.41328865318653607,0.029368098686646915,9.632590776283447,6.54848940174863e-07,-0.1023867021571873,71,team_better,"['mean_age', 'distance', 'next_fixture_days']",False
4,0.7587498116914968,0.25556587388062807,0.004162193793476704,0.14559202151173856,11.931183392229668,2.362760129715243e-07,0.3739342466776117,71,team_better,"['mean_age', 'distance', 'next_fixture_days']",True
5,0.1922879662205585,0.46322495296246186,0.6808336288784635,0.06323634759129482,4.148985234636216,0.008078124081583737,0.09476517118806212,71,team_better,"['mean_age', 'distance', 'next_fixture_days']",False
6,0.4523629716323044,0.6181735324474166,0.47558518330342947,0.050969385055858796,6.735815834329972,0.0026030169434235534,0.22293779110807688,71,team_better,"['mean_age', 'distance', 'next_fixture_days']",False
