stage,2sls_iv,std_error,p_value,r_squared,f_stat,f_p_value,causal_effect,grid_id,instrument,control_vars,significant
1,-18.829068047254424,3.691493941822896,5.199813669455788e-07,0.07589124776534728,26.820483981337784,9.141245529298828e-20,-9.27951910814356,56,team_better,"['foreigners', 'total_value', 'team_home']",True
2,-2.4242141218344844,0.9534342847055544,0.011561527047949665,0.057526035746202964,18.84089457480169,1.1232909115752428e-13,-1.1947240941154686,56,team_better,"['foreigners', 'total_value', 'team_home']",True
3,-0.22184157754432876,1.2951499794662278,0.864245895758663,0.010104257457451915,10.377857213349136,2.1695051063861265e-07,-0.109330060980022,56,team_better,"['foreigners', 'total_value', 'team_home']",False
4,-2.1291639980209593,1.269690811082456,0.09828968016689374,0.05503640011262634,12.214599192054738,1.724865974244562e-07,-1.0493147060928383,56,team_better,"['foreigners', 'total_value', 'team_home']",True
5,-3.8241568527738856,2.492582243118628,0.1348055970689895,0.2608443535752939,5.194367967065926,0.002434889251601428,-1.8846570897080528,56,team_better,"['foreigners', 'total_value', 'team_home']",False
6,0.7108448856552168,1.7009089487473317,0.6819263626447427,0.060458343257711045,6.005431565673535,0.004319063229669894,0.3503252886871134,56,team_better,"['foreigners', 'total_value', 'team_home']",False
