team_id,year,distance_round1,distance_round2,distance_round3,distance_round4,distance_round5,distance_round6,fixture_id,foreigners,mean_age,team_better_round1,team_better_round2,team_better_round3,team_better_round4,team_better_round5,team_better_round6,team_home_round1,team_home_round2,team_home_round3,team_home_round4,team_home_round5,team_home_round6,team_name,team_rank,team_size,team_win_round1,team_win_round2,team_win_round3,team_win_round4,team_win_round5,team_win_round6,total_value
170,2015,296.0,227.0,0.0,0.0,0.0,0.0,559778,21.0,25.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FC Augsburg,12.0,39.0,1.0,1.0,0.0,0.0,0.0,0.0,75.83
170,2016,116.0,52.0,0.0,0.0,0.0,0.0,57364,21.0,26.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FC Augsburg,13.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,65.85
170,2017,422.0,0.0,0.0,0.0,0.0,0.0,57435,17.0,25.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FC Augsburg,12.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,100.45
170,2018,130.0,0.0,665.0,0.0,0.0,0.0,107272,19.0,24.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,FC Augsburg,15.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,139.25
170,2019,426.0,0.0,0.0,0.0,0.0,0.0,169063,18.0,25.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FC Augsburg,15.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,112.95
170,2020,377.0,0.0,0.0,0.0,0.0,0.0,646332,20.0,25.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,FC Augsburg,13.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,93.05
170,2021,660.0,437.0,0.0,0.0,0.0,0.0,788042,20.0,25.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FC Augsburg,14.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,95.3
170,2022,454.0,0.0,0.0,0.0,0.0,0.0,958526,25.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,FC Augsburg,15.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,132.23
171,2012,347.0,0.0,0.0,0.0,0.0,0.0,559985,13.0,24.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FC Nurnberg,10.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,46.83
171,2013,180.0,0.0,0.0,0.0,0.0,0.0,559930,16.0,24.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FC Nurnberg,17.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,56.45
171,2014,379.0,0.0,0.0,0.0,0.0,0.0,559842,20.0,23.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FC Nurnberg,27.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,24.65
171,2015,102.0,0.0,0.0,0.0,0.0,0.0,559805,12.0,25.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,FC Nurnberg,21.0,32.0,1.0,1.0,0.0,0.0,0.0,0.0,27.8
171,2016,335.0,0.0,0.0,0.0,0.0,0.0,57367,16.0,25.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,FC Nurnberg,30.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,26.48
171,2017,379.0,383.0,0.0,0.0,0.0,0.0,57432,14.0,25.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FC Nurnberg,20.0,31.0,1.0,1.0,0.0,0.0,0.0,0.0,33.2
171,2018,252.0,521.0,151.0,0.0,0.0,0.0,57511,12.0,25.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FC Nurnberg,18.0,29.0,1.0,1.0,0.0,0.0,0.0,0.0,54.4
171,2019,78.0,244.0,0.0,0.0,0.0,0.0,238917,13.0,25.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FC Nurnberg,34.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,31.8
171,2020,0.0,0.0,0.0,0.0,0.0,0.0,574014,9.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,FC Nurnberg,29.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,27.38
171,2021,141.0,0.0,0.0,0.0,0.0,0.0,788047,5.0,25.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,FC Nurnberg,26.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,28.83
171,2022,272.0,192.0,0.0,0.0,0.0,0.0,1008959,10.0,24.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,FC Nurnberg,32.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,28.53
172,2012,499.0,0.0,0.0,0.0,0.0,185.0,559973,19.0,25.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,VfB Stuttgart,12.0,34.0,1.0,1.0,1.0,1.0,1.0,0.0,93.13
172,2013,513.0,133.0,0.0,0.0,0.0,0.0,559926,19.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VfB Stuttgart,15.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,108.3
172,2014,332.0,0.0,0.0,0.0,0.0,0.0,559843,17.0,24.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VfB Stuttgart,14.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,86.95
172,2015,618.0,291.0,0.0,0.0,0.0,0.0,559789,19.0,24.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,VfB Stuttgart,17.0,34.0,1.0,1.0,1.0,0.0,0.0,0.0,81.18
172,2016,149.0,330.0,0.0,0.0,0.0,0.0,57397,20.0,24.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VfB Stuttgart,19.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,50.9
172,2017,491.0,128.0,151.0,0.0,0.0,0.0,57434,18.0,24.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VfB Stuttgart,7.0,34.0,1.0,1.0,0.0,0.0,0.0,0.0,134.7
172,2018,621.0,0.0,0.0,0.0,0.0,0.0,57494,17.0,24.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VfB Stuttgart,16.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,143.75
172,2019,621.0,216.0,294.0,0.0,0.0,0.0,250166,16.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VfB Stuttgart,20.0,34.0,1.0,1.0,0.0,0.0,0.0,0.0,70.8
172,2020,621.0,0.0,0.0,0.0,0.0,0.0,655487,16.0,23.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,VfB Stuttgart,9.0,32.0,1.0,1.0,0.0,0.0,0.0,0.0,189.25
172,2021,513.0,0.0,0.0,0.0,0.0,0.0,788049,21.0,23.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,VfB Stuttgart,15.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,174.23
172,2022,410.0,0.0,327.0,156.0,0.0,0.0,1021523,21.0,23.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,VfB Stuttgart,16.0,39.0,1.0,1.0,1.0,1.0,0.0,0.0,151.05
173,2013,0.0,0.0,0.0,0.0,0.0,0.0,559905,1.0,26.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,RB Leipzig,38.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78
173,2014,0.0,0.0,0.0,0.0,0.0,0.0,559865,15.0,24.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,RB Leipzig,23.0,35.0,1.0,1.0,0.0,0.0,0.0,0.0,32.65
173,2015,312.0,368.0,0.0,0.0,0.0,0.0,559804,14.0,23.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB Leipzig,20.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,41.05
173,2016,110.0,0.0,0.0,0.0,0.0,0.0,57338,17.0,23.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB Leipzig,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,176.33
173,2017,319.0,0.0,0.0,0.0,0.0,0.0,57442,19.0,24.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,RB Leipzig,6.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,373.3
173,2018,375.0,0.0,0.0,347.0,350.0,0.0,113989,22.0,22.6,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,RB Leipzig,3.0,34.0,1.0,1.0,1.0,1.0,1.0,0.0,479.0
173,2019,312.0,161.0,288.0,0.0,0.0,0.0,250165,26.0,23.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB Leipzig,3.0,38.0,1.0,1.0,0.0,0.0,0.0,0.0,570.48
173,2020,229.0,347.0,0.0,0.0,307.0,0.0,700980,23.0,23.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,RB Leipzig,2.0,32.0,1.0,1.0,1.0,1.0,1.0,0.0,574.95
173,2021,345.0,128.0,0.0,213.0,0.0,492.0,858630,23.0,23.9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,RB Leipzig,4.0,34.0,1.0,1.0,1.0,1.0,1.0,1.0,498.95
173,2022,232.0,0.0,0.0,0.0,492.0,0.0,1025223,19.0,25.6,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,RB Leipzig,3.0,29.0,1.0,1.0,1.0,1.0,1.0,1.0,486.4
174,2012,259.0,0.0,0.0,0.0,0.0,0.0,559988,22.0,24.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,FC Schalke 04,4.0,34.0,1.0,1.0,0.0,0.0,0.0,0.0,183.55
174,2013,312.0,218.0,0.0,0.0,0.0,0.0,559933,18.0,24.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FC Schalke 04,3.0,38.0,1.0,1.0,0.0,0.0,0.0,0.0,203.25
174,2014,475.0,0.0,0.0,0.0,0.0,0.0,559871,15.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FC Schalke 04,6.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0
174,2015,31.0,0.0,0.0,0.0,0.0,0.0,559784,14.0,24.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,FC Schalke 04,5.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,225.2
174,2016,402.0,373.0,272.0,495.0,0.0,0.0,57367,22.0,24.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FC Schalke 04,10.0,39.0,1.0,1.0,1.0,0.0,0.0,0.0,217.25
174,2017,453.0,186.0,0.0,0.0,0.0,0.0,57431,18.0,25.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,FC Schalke 04,2.0,29.0,1.0,1.0,1.0,1.0,0.0,0.0,274.35
174,2018,279.0,73.0,0.0,0.0,0.0,0.0,107274,24.0,25.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,FC Schalke 04,14.0,39.0,1.0,1.0,1.0,0.0,0.0,0.0,221.3
174,2019,286.0,117.0,0.0,0.0,0.0,0.0,324068,20.0,24.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,FC Schalke 04,12.0,33.0,1.0,1.0,1.0,0.0,0.0,0.0,221.58
174,2020,279.0,410.0,275.0,0.0,0.0,0.0,655488,27.0,24.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FC Schalke 04,18.0,45.0,1.0,1.0,0.0,0.0,0.0,0.0,123.05
174,2021,402.0,503.0,0.0,0.0,0.0,0.0,788040,22.0,25.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FC Schalke 04,19.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,43.83
174,2022,207.0,284.0,0.0,0.0,0.0,0.0,958528,22.0,26.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FC Schalke 04,17.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,87.78
175,2012,280.0,0.0,0.0,0.0,0.0,0.0,559983,18.0,25.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hamburger SV,7.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,104.95
175,2013,304.0,0.0,0.0,0.0,0.0,0.0,559923,18.0,24.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,Hamburger SV,16.0,34.0,1.0,1.0,1.0,0.0,0.0,0.0,102.78
175,2014,428.0,0.0,0.0,0.0,0.0,0.0,559869,21.0,25.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Hamburger SV,16.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,87.15
175,2015,305.0,0.0,0.0,0.0,0.0,0.0,559790,18.0,25.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hamburger SV,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,63.2
175,2016,283.0,363.0,0.0,0.0,0.0,0.0,57381,21.0,24.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Hamburger SV,14.0,38.0,1.0,1.0,1.0,0.0,0.0,0.0,80.48
175,2017,533.0,0.0,0.0,0.0,0.0,0.0,57445,17.0,24.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hamburger SV,17.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,62.4
175,2018,411.0,343.0,0.0,457.0,0.0,0.0,108265,22.0,23.2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Hamburger SV,22.0,39.0,1.0,1.0,1.0,1.0,0.0,0.0,86.85
175,2019,357.0,0.0,0.0,0.0,0.0,0.0,238931,18.0,24.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Hamburger SV,22.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,49.9
175,2020,336.0,0.0,0.0,0.0,0.0,0.0,574017,11.0,25.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hamburger SV,22.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6
175,2021,466.0,151.0,476.0,0.0,0.0,0.0,847641,13.0,24.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Hamburger SV,21.0,35.0,1.0,1.0,1.0,1.0,0.0,0.0,43.73
175,2022,196.0,350.0,0.0,0.0,0.0,0.0,958525,16.0,23.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hamburger SV,21.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,38.78
177,2012,0.0,0.0,0.0,0.0,0.0,0.0,559997,10.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jahn Regensburg,36.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,9.73
177,2013,0.0,0.0,0.0,0.0,0.0,0.0,559932,6.0,24.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jahn Regensburg,47.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8
177,2016,0.0,0.0,0.0,0.0,0.0,0.0,57385,4.0,26.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jahn Regensburg,39.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,5.95
177,2017,0.0,0.0,0.0,0.0,0.0,0.0,57448,5.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Jahn Regensburg,24.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,12.4
177,2018,261.0,0.0,0.0,0.0,0.0,0.0,57486,7.0,26.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jahn Regensburg,26.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,15.75
177,2019,372.0,0.0,0.0,0.0,0.0,0.0,169059,3.0,26.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jahn Regensburg,30.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,11.83
177,2020,317.0,301.0,0.0,0.0,0.0,0.0,675016,5.0,25.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Jahn Regensburg,32.0,30.0,1.0,1.0,1.0,0.0,0.0,0.0,12.98
177,2021,357.0,0.0,0.0,0.0,0.0,0.0,788046,6.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Jahn Regensburg,33.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,16.78
177,2022,0.0,0.0,0.0,0.0,0.0,0.0,958532,8.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Jahn Regensburg,35.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,14.28
178,2012,174.0,0.0,0.0,0.0,0.0,0.0,559980,18.0,24.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SpVgg Greuther Furth,18.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33
178,2013,197.0,162.0,0.0,0.0,0.0,0.0,559918,12.0,24.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SpVgg Greuther Furth,21.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,21.85
178,2014,272.0,234.0,0.0,0.0,0.0,0.0,559850,18.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SpVgg Greuther Furth,32.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,26.88
178,2015,173.0,0.0,0.0,0.0,0.0,0.0,559786,13.0,24.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SpVgg Greuther Furth,27.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
178,2016,470.0,0.0,0.0,0.0,0.0,0.0,57388,19.0,24.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,SpVgg Greuther Furth,26.0,38.0,1.0,1.0,0.0,0.0,0.0,0.0,17.65
178,2017,234.0,0.0,0.0,0.0,0.0,0.0,57443,18.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,SpVgg Greuther Furth,34.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,16.65
178,2018,0.0,0.0,0.0,0.0,0.0,0.0,57478,9.0,24.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,SpVgg Greuther Furth,31.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,14.83
178,2019,367.0,0.0,0.0,0.0,0.0,0.0,169055,9.0,23.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SpVgg Greuther Furth,27.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,14.03
178,2020,298.0,159.0,424.0,0.0,0.0,0.0,655486,12.0,23.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SpVgg Greuther Furth,20.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,30.53
178,2021,354.0,0.0,0.0,0.0,0.0,0.0,723344,15.0,24.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SpVgg Greuther Furth,18.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,36.95
178,2022,158.0,0.0,0.0,0.0,0.0,0.0,864346,15.0,23.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SpVgg Greuther Furth,30.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6
179,2013,0.0,0.0,0.0,0.0,0.0,0.0,559912,1.0,26.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,FC Magdeburg,80.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78
179,2014,0.0,0.0,0.0,0.0,0.0,0.0,559866,1.0,27.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,FC Magdeburg,80.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,5.4
179,2016,0.0,0.0,0.0,0.0,0.0,0.0,57390,5.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,FC Magdeburg,40.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,6.63
179,2017,0.0,0.0,0.0,0.0,0.0,0.0,57435,2.0,26.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,FC Magdeburg,38.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,7.5
179,2018,0.0,0.0,0.0,0.0,0.0,0.0,57507,8.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,FC Magdeburg,35.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,12.65
179,2019,0.0,0.0,0.0,0.0,0.0,0.0,169068,6.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,FC Magdeburg,50.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9
179,2020,0.0,0.0,0.0,0.0,0.0,0.0,574018,6.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,FC Magdeburg,47.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08
179,2021,0.0,0.0,0.0,0.0,0.0,0.0,723365,8.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,FC Magdeburg,37.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,8.98
179,2022,0.0,0.0,0.0,0.0,0.0,0.0,864348,14.0,25.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,FC Magdeburg,29.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5
180,2012,0.0,0.0,0.0,0.0,0.0,0.0,559978,0.0,26.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,FC Heidenheim,41.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88
180,2013,0.0,0.0,0.0,0.0,0.0,0.0,559904,1.0,26.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,FC Heidenheim,37.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75
180,2014,0.0,422.0,0.0,0.0,0.0,0.0,559868,1.0,24.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,FC Heidenheim,26.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,11.3
180,2015,195.0,132.0,284.0,0.0,0.0,0.0,559797,4.0,25.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FC Heidenheim,29.0,28.0,1.0,1.0,1.0,0.0,0.0,0.0,13.65
180,2016,380.0,0.0,0.0,0.0,0.0,0.0,57386,8.0,24.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,FC Heidenheim,24.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,14.93
180,2017,128.0,147.0,0.0,0.0,0.0,0.0,57455,5.0,25.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FC Heidenheim,28.0,29.0,1.0,1.0,0.0,0.0,0.0,0.0,14.48
180,2018,517.0,0.0,0.0,117.0,0.0,0.0,107273,1.0,24.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,FC Heidenheim,23.0,30.0,1.0,1.0,1.0,0.0,0.0,0.0,20.3
180,2019,31.0,498.0,0.0,0.0,0.0,0.0,238930,1.0,25.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FC Heidenheim,21.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,19.7
180,2020,207.0,0.0,0.0,0.0,0.0,0.0,574015,2.0,25.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FC Heidenheim,26.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5
180,2021,618.0,0.0,0.0,0.0,0.0,0.0,723357,3.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FC Heidenheim,24.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,18.35
180,2022,50.0,486.0,0.0,0.0,0.0,0.0,958531,4.0,25.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FC Heidenheim,19.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,25.2
181,2013,0.0,0.0,0.0,0.0,0.0,0.0,559920,4.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,SV Darmstadt 98,39.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,8.73
