stage,model,instrument,first_stage_coefficient,first_stage_std_error,first_stage_t_value,first_stage_p_value,first_stage_r_squared,first_stage_f_stat,first_stage_f_p_value,first_stage_nobs,second_stage_coefficient,second_stage_std_error,second_stage_t_value,second_stage_p_value,second_stage_r_squared,second_stage_nobs
2,Model 3,opponent_league_rank_prev,0.048402166328452866,0.008554649920595743,5.65799498257927,1.971532128307134e-07,0.41428021167379314,10.137981481372266,1.8567865203720127e-08,93.0,0.2715900725905189,0.4715739996646264,0.5759224910272155,0.566154411169908,0.18276624504031458,93.0
2,Model 3,opponent_division,0.34207393098560074,0.08708721815882045,3.9279464681230545,0.00017245397154908967,0.41428021167379314,10.137981481372266,1.8567865203720127e-08,93.0,0.2715900725905189,0.4715739996646264,0.5759224910272155,0.566154411169908,0.18276624504031458,93.0
2,Model 4,opponent_league_rank_prev,0.04226873683623889,0.008150984844732846,5.18572143629403,1.4924250118764668e-06,0.5299032094036464,10.395487165929804,1.3805129645125396e-10,93.0,0.49246846985374565,0.557571340493494,0.883238491809627,0.3796282561256695,0.21612959638985074,93.0
2,Model 4,opponent_division,0.31271023875243814,0.08019573177955441,3.8993376806140994,0.00019494846313694502,0.5299032094036464,10.395487165929804,1.3805129645125396e-10,93.0,0.49246846985374565,0.557571340493494,0.883238491809627,0.3796282561256695,0.21612959638985074,93.0
2,Model 5,opponent_league_rank_prev,0.04353144963428379,0.008140084296437259,5.347788554638996,7.874955938580418e-07,0.541968476877148,9.702697928065131,1.7433139117936777e-10,93.0,0.4913609125782014,0.5549140176304793,0.885472157788239,0.37846019987083923,0.2178919991910624,93.0
2,Model 5,opponent_division,0.30518806359763034,0.07980542238726587,3.8241519744945,0.00025482601163438133,0.541968476877148,9.702697928065131,1.7433139117936777e-10,93.0,0.4913609125782014,0.5549140176304793,0.885472157788239,0.37846019987083923,0.2178919991910624,93.0
3,Model 1,opponent_league_rank_prev,0.03868673183005905,0.007571028743891107,5.10983819223702,1.0297935842442694e-06,0.1878801171939659,16.309843586649567,4.2483481634345865e-07,144.0,0.13131613782920715,0.5287605921911629,0.24834705870389903,0.8042246866305567,0.00043415130096968735,144.0
3,Model 1,opponent_division,0.1780412271363594,0.06737324414310357,2.6426102735708024,0.009157084770907804,0.1878801171939659,16.309843586649567,4.2483481634345865e-07,144.0,0.13131613782920715,0.5287605921911629,0.24834705870389903,0.8042246866305567,0.00043415130096968735,144.0
3,Model 2,opponent_league_rank_prev,0.03643250875989368,0.007053216768838079,5.165374885521268,8.092108382558433e-07,0.3032517212791004,20.31113305224759,5.5004702446832276e-11,144.0,-0.0016287204738626437,0.5519607936075475,-0.0029507901516293,0.9976497842473395,0.06878828425398498,144.0
3,Model 2,opponent_division,0.15858242898547376,0.06275716309727822,2.5269215681349286,0.012618526347849325,0.3032517212791004,20.31113305224759,5.5004702446832276e-11,144.0,-0.0016287204738626437,0.5519607936075475,-0.0029507901516293,0.9976497842473395,0.06878828425398498,144.0
