stage,model,instrument,first_stage_coefficient,first_stage_std_error,first_stage_t_value,first_stage_p_value,first_stage_r_squared,first_stage_f_stat,first_stage_f_p_value,first_stage_nobs,second_stage_coefficient,second_stage_std_error,second_stage_t_value,second_stage_p_value,second_stage_r_squared,second_stage_nobs
2,Model 3,opponent_division,0.2488309158321648,0.071149564,3.497293633472713,0.000654735,0.28022220255301444,11.971517819900326,3.0100826300569e-08,128,-0.151798545,0.5240476542981358,-0.289665537,0.772555913,0.14725653467606448,128
2,Model 4,opponent_league_rank_prev,0.035065462,0.008349554,4.199681072030706,5.11033567489455e-05,0.29530656944491884,10.22498576264621,3.3558636069933455e-08,128,-0.124948155,0.5077838113766582,-0.246065653,0.8060415602368806,0.14820009732645445,128
2,Model 4,opponent_division,0.2792565450850513,0.073152414,3.8174617949443554,0.000213258,0.29530656944491884,10.22498576264621,3.3558636069933455e-08,128,-0.124948155,0.5077838113766582,-0.246065653,0.8060415602368806,0.14820009732645445,128
2,Model 5,opponent_league_rank_prev,0.034908941851213196,0.008379486,4.166000366434042,5.8448586768803386e-05,0.2969375927984266,8.517368292529676,1.0129194426932904e-07,128,-0.190071223,0.5004734639505946,-0.379782819,0.7047669442028905,0.17300012870484582,128
2,Model 5,opponent_division,0.28441109800096154,0.074011251,3.8428089722966225,0.000195238,0.2969375927984266,8.517368292529676,1.0129194426932904e-07,128,-0.190071223,0.5004734639505946,-0.379782819,0.7047669442028905,0.17300012870484582,128
2,Model 6,opponent_league_rank_prev,0.030281231,0.007990129,3.7898300112091654,0.000238949,0.3988013333379682,8.697172636267219,6.202904514872094e-10,128,-0.198869411,0.5059212261062477,-0.393083746,0.6949609331745359,0.18767244060014043,128
2,Model 6,opponent_division,0.3223816906064345,0.070672805,4.561608838511731,1.2506732298298315e-05,0.3988013333379682,8.697172636267219,6.202904514872094e-10,128,-0.198869411,0.5059212261062477,-0.393083746,0.6949609331745359,0.18767244060014043,128
2,Model 7,opponent_league_rank_prev,0.033271477019622006,0.007961663,4.178960797975152,5.6739361309622825e-05,0.42426812157788896,8.621959645635387,1.9263041908756327e-10,128,-0.161700318,0.5078062039346863,-0.318429191,0.7507223025676171,0.18750480921485901,128
2,Model 7,opponent_division,0.2984333591201428,0.070247926,4.248287114271152,4.346768583711259e-05,0.42426812157788896,8.621959645635387,1.9263041908756327e-10,128,-0.161700318,0.5078062039346863,-0.318429191,0.7507223025676171,0.18750480921485901,128
3,Model 1,opponent_league_rank_prev,0.028706364369453508,0.006595454,4.352447175204905,2.1512426332782022e-05,0.13825556911294146,15.963467396681802,3.716715329242147e-07,202,0.2014532684927604,0.513341775,0.3924349787814914,0.6951547472013233,0.000769434,202
3,Model 1,opponent_division,0.18560620228204336,0.050839487,3.650827595002506,0.000334076,0.13825556911294146,15.963467396681802,3.716715329242147e-07,202,0.2014532684927604,0.513341775,0.3924349787814914,0.6951547472013233,0.000769434,202
3,Model 2,opponent_league_rank_prev,0.028101012,0.006355584,4.421468455794194,1.614913500426639e-05,0.2042582760973768,16.941484677101812,7.792368510303121e-10,202,0.058232404,0.5341724303374262,0.10901424493795364,0.9133010376866075,0.056812266,202
3,Model 2,opponent_division,0.16332025939491837,0.049284739,3.3138099708327307,0.001094304,0.2042582760973768,16.941484677101812,7.792368510303121e-10,202,0.058232404,0.5341724303374262,0.10901424493795364,0.9133010376866075,0.056812266,202
3,Model 3,opponent_league_rank_prev,0.028024275224977795,0.006353437,4.410884459037092,1.692449536655354e-05,0.20891156303505964,13.005997811004123,2.037853927002945e-09,202,0.091467154,0.5423927350885278,0.16863639132450137,0.8662547966443469,0.060542442343868075,202
3,Model 3,opponent_division,0.1583160990556777,0.049483831,3.199350084758228,0.001605352,0.20891156303505964,13.005997811004123,2.037853927002945e-09,202,0.091467154,0.5423927350885278,0.16863639132450137,0.8662547966443469,0.060542442343868075,202
3,Model 4,opponent_league_rank_prev,0.028130766624318803,0.006373342,4.413817310101273,1.6757156014163247e-05,0.20950092757860084,10.388925993202514,7.449872169820229e-09,202,0.066576807,0.542095829,0.12281372218822564,0.9023798085163924,0.061829561,202
3,Model 4,opponent_division,0.15995635385278573,0.049776704990900866,3.2134781497092986,0.001533373,0.20950092757860084,10.388925993202514,7.449872169820229e-09,202,0.066576807,0.542095829,0.12281372218822564,0.9023798085163924,0.061829561,202
3,Model 5,opponent_league_rank_prev,0.028139869309081907,0.006394846,4.400398145071458,1.777047442340719e-05,0.2095059765722983,8.613530320033387,2.5761091003312353e-08,202,0.065541982,0.5387234532206374,0.12166164649816755,0.9032916308061619,0.078157368,202
3,Model 5,opponent_division,0.15986073432231376,0.049977512,3.1986533400596557,0.001611488,0.2095059765722983,8.613530320033387,2.5761091003312353e-08,202,0.065541982,0.5387234532206374,0.12166164649816755,0.9032916308061619,0.078157368,202
3,Model 6,opponent_league_rank_prev,0.028562222059958134,0.006174504,4.625832361810019,6.847388734146052e-06,0.28498401072505897,8.502829289,1.1315070294466666e-10,202,-0.031690153,0.5044322155712594,-0.062823412,0.949972137,0.17629650501100602,202
3,Model 6,opponent_division,0.1730933409241923,0.048729455,3.5521296271521683,0.000480791,0.28498401072505897,8.502829289,1.1315070294466666e-10,202,-0.031690153,0.5044322155712594,-0.062823412,0.949972137,0.17629650501100602,202
3,Model 7,opponent_league_rank_prev,0.029040629952709507,0.006128185,4.738862932802548,4.188066672499263e-06,0.30035724226707483,8.199646554,5.2931875437465455e-11,202,-0.029236345,0.504071265,-0.05800042,0.9538086126136537,0.1801097098111326,202
3,Model 7,opponent_division,0.1684339796776519,0.048382262,3.4813167646448315,0.000618313,0.30035724226707483,8.199646554,5.2931875437465455e-11,202,-0.029236345,0.504071265,-0.05800042,0.9538086126136537,0.1801097098111326,202
4,Model 1,opponent_league_rank_prev,0.020119482720968647,0.00487153,4.130013053,4.610880323265532e-05,0.1300051327123869,24.432143220275183,1.2911564919212656e-10,330,1.0299489098457184,0.4210204292427296,2.446315756454481,0.014957204080833173,0.017918381,330
4,Model 1,opponent_division,0.18836062684997584,0.033590161,5.6076130716871955,4.369086778690118e-08,0.1300051327123869,24.432143220275183,1.2911564919212656e-10,330,1.0299489098457184,0.4210204292427296,2.446315756454481,0.014957204080833173,0.017918381,330
